Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,TermlySessionsPossible,TermlySessionsAuthorised,TermlySessionsUnauthorised,T_Reason_I,T_Reason_M,T_Reason_R,T_Reason_S,T_Reason_T,T_Reason_H,T_Reason_E,T_Reason_C,T_Reason_G,T_Reason_U,T_Reason_O,T_Reason_N
225792,41ecc14e-ece6-4e55-acc8-25bd7f56e6e2,,,,,,F,,C,2013-09-05 00:00:00,7,135,,,,,,,,,,,,,6,
159296,a44f49ff-8d65-4be0-849a-91d57e545058,,,,,,F,,C,2013-09-05 00:00:00,7,135,,,,2,,,,,,3,,,2,
166355,1e56b0e1-ae22-4641-92a2-f4b299061a2b,,,,,,F,,C,2014-09-05 00:00:00,7,126,,,10,,,,,,,,,,5,
134842,67af8151-44fa-4ded-9450-1e182143e528,,,,,,M,,C,2014-09-02 00:00:00,7,143,,,4,,,,,,,,,,,
215617,fe474e46-0418-4596-8c65-ec7b6b0392b2,,,,,,F,,C,2013-09-05 00:00:00,11,143,,,9,2,,,,,,,,,,
165403,2c4e18a0-2293-42f0-b8a8-9442e5cb106f,,,,,,F,,C,2016-09-05 00:00:00,10,117,,,,,,,,,,3,,,,
250810,f57b949c-efe0-43a8-87a6-b88141b302fa,,,,,,M,,C,2012-09-01 00:00:00,10,142,,,,2,,,,,,,,,,
184319,eceaebb1-5c68-4e2b-bd8b-05e0dc8858eb,,,,,,F,,C,2012-09-06 00:00:00,12,131,,,10,1,,,,,,2,,,,
257061,03186ffa-de5a-4462-a778-a2a8706eb318,,,,,,F,,C,2015-09-03 00:00:00,9,138,,,5,,2,,,,,,,,1,
215644,7edd3155-7884-4570-b5c4-477fab8aa765,,,,,,M,,C,2012-09-03 00:00:00,7,140,,,,2,,,,,,,,,,
204355,90b28efb-8ec2-454c-9a3c-dc739fc3708e,,,,,,F,,C,2012-09-04 00:00:00,11,143,,,7,2,,,,,,,,,,
152721,6998feed-b1a9-4f4a-bc66-f1a21dd746ae,,,,,,F,,C,2014-09-04 00:00:00,10,141,,,,,,,,,,,,,,
221935,8f914eac-bfc9-4614-a225-36fef61c0453,,,,,,F,,C,2015-09-01 00:00:00,8,142,,,,2,,,,,,,,,,
173622,398b53f4-1fa2-4802-b93e-7ce06bdda5d2,,,,,,M,,Leaver,2016-09-01 00:00:00,9,109,,,,1,,,,,,,,,,
191010,81120c46-f8cb-492c-9d95-c8a57feaa643,,,,,,F,,C,2013-09-03 00:00:00,10,124,,,8,2,,,,,,,,,4,
243105,3f8ab9c0-69c2-442c-9b1b-9f12a539a9fd,,,,,,F,,C,2014-09-08 00:00:00,7,136,,,3,2,,,,,,,,,2,
197632,66b32571-ba66-41a6-950d-301d2e52801c,,,,,,F,,C,2015-09-01 00:00:00,9,143,,,9,,,,,,,,,,7,
179571,360578b5-4bdd-446e-96e1-a46aed1f8ad5,,,,,,M,,Leaver,2015-09-04 00:00:00,7,127,,,8,2,,,,,,,,,4,
292335,95482005-7a9f-4779-a99e-c42a0f098fc7,,,,,,M,,C,2016-09-01 00:00:00,10,141,,,5,2,,,,,,,,,,
231144,9e86364a-7bcc-47dc-92d3-4d4eb239a2d8,,,,,,F,,C,2015-09-01 00:00:00,9,139,,,,,,,,,,,,,,
203115,117910f7-de60-4b38-8d4d-4fe34becc57b,,,,,,F,,C,2014-09-01 00:00:00,10,135,,,,,,,,,,,,,,
189378,1b362e2c-211c-4bc5-a664-d396f2e1eb31,,,,,,M,,C,2012-09-04 00:00:00,10,135,,,6,1,,,,,,,,,,
140616,7671a157-2455-4709-a6eb-bd86071e7c63,,,,,,M,,C,2016-09-02 00:00:00,7,127,,,2,2,,,,,,,,,,
176909,eddf71bd-757d-489d-b870-ad4cf6c82295,,,,,,M,,C,2013-09-04 00:00:00,11,122,,,,,,,,,,,,,,
236254,90b46b7e-b87b-429c-a6d0-61a1bbd2af60,,,,,,M,,Leaver,2016-09-01 00:00:00,9,132,,,,,,,,,,,,,,
177591,c3db485c-70db-482c-8956-cb65d07f10d0,,,,,,M,,C,2012-09-04 00:00:00,11,142,,,,1,,,,,,,,,,
169021,0489eb7d-4090-4509-a058-8f0c025604a1,,,,,,F,,C,2016-09-05 00:00:00,9,99,,,,,,,,,,,,,,
206262,24ef7a97-12c8-4734-a322-50f7dd2a51ec,,,,,,M,,Leaver,2014-09-05 00:00:00,10,122,,,,,2,,,,,4,,,,
194212,0e9cb2df-d958-43f1-9ebc-2e6388c6c0ac,,,,,,M,,C,2014-09-03 00:00:00,8,134,,,2,,,,,,,,,,,
199427,bac17717-33ec-484e-8ab1-c1156d05346b,,,,,,M,,C,2015-09-04 00:00:00,11,140,,,6,2,,,,,,,,,5,
211668,8a753c34-2c2b-49f7-9765-b231a815c818,,,,,,F,,C,2012-09-06 00:00:00,10,140,,,,1,,,,,,,,,,
236952,88e381ea-127f-4773-b3df-8aedf700a89f,,,,,,F,,C,2013-09-02 00:00:00,10,128,,,,,,,,,,,,,6,
185142,d32009cf-4b92-4a38-8102-045bdfd3f2b9,,,,,,F,,C,2014-09-03 00:00:00,10,138,,,,,,,,,,,,,4,
224141,51cd92a9-9e0e-40ca-92c8-6602f5b2ca77,,,,,,F,,C,2014-09-04 00:00:00,8,136,,,,1,,,,,,,,,7,
123003,588ae8c1-0541-4399-9f31-707e2773bca5,,,,,,M,,Leaver,2014-09-01 00:00:00,10,129,,,7,,,,,,,,,,,
189828,f8a03980-5bf8-4f0d-bff4-2355eb90499c,,,,,,M,,C,2012-09-04 00:00:00,9,137,,,7,2,,,,,,3,,,4,
189383,5ec91068-fd2b-47ab-b119-3993e819ade7,,,,,,F,,Leaver,2014-09-01 00:00:00,10,137,,,,2,,,,,,,,,,
183645,bab42c99-c785-4b3f-a8d3-3bc7e418f0f7,,,,,,F,,Leaver,2013-09-03 00:00:00,7,137,,,,,,,,,,,,,,
225650,42f92650-5298-4be5-ae05-6292930a1b18,,,,,,F,,C,2013-09-04 00:00:00,8,137,,,10,,,,,,,3,,,,
220137,08c9ce3a-67f7-4634-be8a-afc4300245f5,,,,,,F,,C,2014-09-04 00:00:00,11,133,,,,,,,,,,,,,,
202616,8bac107c-e44b-49a3-8e1c-54263e593cf2,,,,,,M,,C,2015-09-03 00:00:00,7,119,,,6,,,,,,,,,,,
234024,8be0af7f-0ca9-4160-b2e7-93bf288b8179,,,,,,M,,C,2016-09-05 00:00:00,7,139,,,,,,,,,,,,,,
173982,d3472949-25d5-4f1a-af3f-c5dc28136528,,,,,,M,,C,2015-11-19 00:00:00,Leaver,140,,,,2,,,,,,2,,,6,
178716,74797e7d-300a-4800-ba36-5c26cf445e21,,,,,,F,,C,2016-09-05 00:00:00,8,144,,,8,1,,,,,,1,,,,
172022,4c067958-bfa9-4960-9c92-459379ff9c0b,,,,,,M,,C,2016-09-02 00:00:00,8,125,,,7,,,,,,,2,,,,
172042,a2fc276f-84bc-4f9b-afab-7afeed3d2e3b,,,,,,M,,C,2015-09-01 00:00:00,8,143,,,,,,,,,,,,,,
229784,b53823aa-9449-44f4-9dc9-4ad3dd3c978f,,,,,,F,,C,2016-09-01 00:00:00,11,142,,,10,,,,,,,,,,9,
199882,31eb42f7-e56f-4ba7-a408-05cdb69e2830,,,,,,M,,C,2014-09-03 00:00:00,9,141,,,6,,,,,,,,,,,
137590,de555fe0-36f9-4ac1-8403-f97f8919c808,,,,,,F,,C,2014-09-03 00:00:00,9,127,,,,1,,,,,,2,,,,
197359,fb4ef55a-8c98-4b27-8d16-7c90e0cf7a09,,,,,,F,,Leaver,2016-10-03 00:00:00,Leaver,142,,,,,2,,,,,,,,,
237403,5d2a8295-02f9-430a-80c6-e64e71e2e517,,,,,,F,,C,2012-09-06 00:00:00,8,132,,,,,,,,,,3,,,,
231447,fe00555f-df47-4753-987c-223965f659c7,,,,,,M,,C,2016-01-06 00:00:00,7,110,,,,,,,,,,,,,,
177241,47dd24d5-e0d9-45da-8172-dcd4d8ba18eb,,,,,,F,,C,2013-09-05 00:00:00,Leaver,122,,,,,,,,,,3,,,,
162406,25f6eefa-7f18-43e4-910f-71db8b333aff,,,,,,F,,C,2014-09-05 00:00:00,7,133,,,14,1,,,,,,,,,,
212201,5417aba2-8ed9-4b5f-a3c9-556d4026aff8,,,,,,F,,C,2013-09-03 00:00:00,11,143,,,6,2,,,,,,,,,,
197684,272e10d2-4d07-4741-a3cb-0d7828a9e377,,,,,,F,,C,2015-09-04 00:00:00,Leaver,136,,,8,2,,,,,,,,,,
197177,be5c0d78-eeee-4c84-9ca0-a9108914be19,,,,,,M,,C,2014-09-03 00:00:00,7,121,,,4,,,,,,,1,,,6,
177132,7bc81ba7-f334-43c0-a8c6-22bc5a679016,,,,,,M,,C,2015-09-04 00:00:00,8,136,,,,1,,,,,,,,,,
157452,63c03774-dde7-4bb2-8c68-ced3ae225a18,,,,,,F,,C,2016-09-05 00:00:00,9,130,,,,,,,,,,2,,,,
234386,b316c2cc-aa07-430f-8d72-92c2205c407e,,,,,,M,,C,2012-09-04 00:00:00,11,142,,,5,,,,,,,,,,2,
185436,60cb2599-e34b-4351-92eb-0f9365084427,,,,,,F,,C,2012-09-04 00:00:00,11,128,,,,,,,,,,,,,6,
140247,6af995e6-4531-42d7-83fc-0d5f01fff012,,,,,,M,,C,2015-09-01 00:00:00,11,133,,,10,,,,,,,3,,,,
121255,996f92a5-84bd-4e1f-a9b5-79974f3e2c64,,,,,,M,,C,2015-04-30 00:00:00,11,112,,,,2,,,,,,2,,,,
207891,1ff34a1f-8088-4717-926a-c9345388c4a7,,,,,,F,,C,2015-09-01 00:00:00,7,139,,,15,1,,,,,,,,,7,
198977,08258f26-3de6-4bf7-a169-1439dff60c67,,,,,,M,,Leaver,2014-09-05 00:00:00,10,118,,,7,2,,,,,,,,,3,
179915,c9fb3573-6564-4846-ae3f-050f2aedf631,,,,,,F,,C,2013-09-03 00:00:00,11,115,,,,2,,,,,,,,,,
175149,81bc3670-b864-42f8-81ce-5fc70ba5015b,,,,,,M,,C,2015-09-03 00:00:00,8,132,,,8,1,,,,,,,,,2,
200516,daf38aa3-c87f-48ae-ab00-898a3a972cdf,,,,,,F,,C,2012-09-04 00:00:00,10,119,,,,,,,,,,,,,5,
181574,62c2ef19-5d45-4ad8-ac36-22b7541098ba,,,,,,F,,C,2014-09-04 00:00:00,10,140,,,,1,,,,,,,,,,
211442,3a794e5c-ad9b-491e-859f-c3410f9022f1,,,,,,M,,C,2014-09-03 00:00:00,8,143,,,6,,2,,,,,,,,,
203503,752f6d6b-41cb-4661-b415-1a88e72b4d3a,,,,,,M,,C,2012-09-04 00:00:00,9,111,,,5,2,,,,,,,,,,
183026,22330787-342d-4315-aa61-e96192d7e36a,,,,,,F,,Leaver,2015-09-03 00:00:00,12,142,,,,,,,,,,,,,,
214002,df5de584-646c-4961-8458-c83488e05a98,,,,,,M,,Leaver,2016-09-02 00:00:00,7,143,,,,,,,,,,,,,6,
201302,cb26f56d-3bb0-4946-b6a0-eddb826f0c09,,,,,,M,,C,2012-09-06 00:00:00,10,135,,,13,2,,,,,,,,,,
167097,63d02de4-5584-410b-8f03-f0e58719641c,,,,,,M,,Leaver,2013-09-05 00:00:00,12,133,,,7,,,,,,,,,,3,
147925,34859dd6-47d1-40a4-9efc-54fd1c28b688,,,,,,F,,C,2014-09-03 00:00:00,8,111,,,,,2,,,,,,,,,
202862,9f5a2379-89e6-427d-ba46-5a8c32341f9e,,,,,,F,,C,2016-09-19 00:00:00,7,144,,,,1,,,,,,,,,7,
248930,34736538-946f-44c1-854b-867ce151d2dc,,,,,,F,,Leaver,2013-10-03 00:00:00,9,144,,,6,,,,,,,,,,,
169376,2de565d4-3cb3-42d9-b54c-d8f2df7e4dba,,,,,,M,,C,2012-09-01 00:00:00,7,112,,,5,,,,,,,,,,6,
216700,a10bc25b-c70a-4f90-a5b5-7030998957fa,,,,,,M,,Leaver,2015-09-01 00:00:00,10,140,,,,,,,,,,,,,,
171663,aca0b1ab-1292-4620-8fd6-3df7bbf3c14b,,,,,,M,,C,2014-10-01 00:00:00,10,136,,,5,,,,,,,4,,,,
152137,21cf99d0-818c-465a-a7df-df7787adf72f,,,,,,F,,Leaver,2013-09-03 00:00:00,10,110,,,7,,,,,,,1,,,,
251151,97f2999f-bdaf-40de-ab3e-8a46633cc5af,,,,,,M,,C,2012-09-05 00:00:00,10,133,,,7,2,,,,,,,,,,
250168,b9465fac-5d38-4d85-bbf9-8d973562069a,,,,,,F,,C,2014-09-04 00:00:00,10,142,,,5,,,,,,,,,,,
148185,f9de7273-2309-4e54-aebe-43c8a7b8eec6,,,,,,M,,Leaver,2016-06-28 00:00:00,11,142,,,,2,2,,,,,,,,,
213966,afd9c906-def5-4971-9717-7332d870b0cc,,,,,,M,,C,2014-09-04 00:00:00,10,130,,,4,,2,,,,,2,,,,
173839,0a306328-b41f-4f97-ab1e-e795568f2b11,,,,,,F,,Leaver,2014-09-01 00:00:00,10,143,,,,2,,,,,,,,,3,
182280,c0143241-1105-441c-8118-79d3bd9e8519,,,,,,M,,C,2014-09-03 00:00:00,10,134,,,2,,2,,,,,,,,,
240238,7cda49cf-4e99-4b62-98d9-fbf101c02f2e,,,,,,M,,Leaver,2016-09-05 00:00:00,7,140,,,,,,,,,,,,,,
175811,b7e6700f-a392-4598-acdc-5932303b887a,,,,,,M,,C,2013-09-04 00:00:00,Leaver,142,,,3,2,,,,,,,,,,
158966,a5b7e99c-fd7e-41e5-8f30-749f933c65a7,,,,,,F,,C,2015-09-03 00:00:00,9,130,,,14,,,,,,,,,,,
153159,60ebd59f-9ac1-4a23-a938-c162af7f01c0,,,,,,F,,Leaver,2016-09-02 00:00:00,Leaver,121,,,,,,,,,,,,,,
204701,bce074d6-6853-477c-ad1d-b4d128802fc5,,,,,,M,,Leaver,2016-09-15 00:00:00,10,127,,,5,1,,,,,,,,,,
205204,3383c958-cad9-4e91-a615-f629a4bb0040,,,,,,F,,C,2012-09-03 00:00:00,7,140,,,,2,,,,,,,,,,
170558,7f5490fd-28c1-4219-bf4d-0a8c303fe9d4,,,,,,F,,C,2016-09-05 00:00:00,8,109,,,9,2,,,,,,3,,,,
195407,40fc9286-dcdd-42b4-9fc6-8a3054291cd3,,,,,,F,,Leaver,2015-09-04 00:00:00,Leaver,134,,,2,2,,,,,,,,,,
176345,47a03371-34d4-4ad4-9a46-d73358b4d8e5,,,,,,M,,C,2014-09-04 00:00:00,10,143,,,5,,,,,,,,,,5,
187883,141306dd-d8d2-4141-bc37-72830766d1db,,,,,,M,,C,2014-09-05 00:00:00,7,121,,,4,1,,,,,,,,,,
168500,84af0962-9d1d-442f-85c3-5f680f74a66b,,,,,,F,,C,2012-09-06 00:00:00,12,108,,,,2,2,,,,,3,,,,
178572,6a68adfd-dc9a-4ec0-a991-1e1c28aaae22,,,,,,M,,Leaver,2016-09-05 00:00:00,9,132,,,3,3,,,,,,,,,,
201617,3d2b7390-5b77-48ea-8f58-9992b18a09ee,,,,,,M,,C,2015-09-03 00:00:00,9,137,,,,,,,,,,,,,,
148328,9bd2925f-02c6-4f9c-8b42-ca375d67b7d9,,,,,,M,,Leaver,2012-09-06 00:00:00,10,132,,,3,1,,,,,,,,,1,
232749,0e692977-2a05-4c35-a66a-9b0bfc4d6150,,,,,,M,,Leaver,2014-10-16 00:00:00,7,126,,,,,,,,,,,,,,
231474,48e573ab-3ce1-4acc-bdb6-5d6b18fb657e,,,,,,F,,C,2013-09-05 00:00:00,11,133,,,5,2,,,,,,3,,,,
74374,9021a914-0a2b-4a26-a472-ca1278960ee3,,,,,,M,,C,2016-09-01 00:00:00,8,120,,,,2,,,,,,,,,,
196682,795faa77-e27b-45b8-be5a-cee5574fe047,,,,,,F,,C,2016-09-01 00:00:00,10,143,,,,,,,,,,,,,,
200475,719f337a-21d9-4012-b423-2a01d8840c03,,,,,,F,,C,2014-09-05 00:00:00,8,119,,,,,,,,,,3,,,,
189227,1f475928-549f-455d-9a05-4e6c5834d69e,,,,,,M,,C,2012-09-01 00:00:00,9,124,,,7,,,,,,,,,,,
235438,8223de2f-afb3-4986-b093-4620d2d86021,,,,,,M,,C,2013-09-05 00:00:00,10,124,,,,,,,,,,,,,,
200842,e2d25d21-1416-487b-bc76-336d7f19113e,,,,,,M,,C,2015-09-01 00:00:00,9,144,,,,2,,,,,,,,,,
212394,d5611158-171d-42a6-a928-5090facc6e05,,,,,,F,,C,2013-09-03 00:00:00,7,128,,,,,,,,,,,,,4,
147000,3674efe6-6e31-4f15-a22e-edcb4224bd0e,,,,,,F,,C,2015-09-03 00:00:00,8,141,,,,,,,,,,,,,,
210073,798f5abb-0f78-4fe3-9af1-4afcf1ab0724,,,,,,M,,C,2014-09-03 00:00:00,7,144,,,,2,,,,,,,,,,
118503,ecdbc8ef-ca90-4b76-a855-45cef800ce0c,,,,,,F,,Leaver,2012-11-19 00:00:00,9,121,,,6,,,,,,,2,,,,
215778,53bba9d4-40f4-4611-ae5c-38d8c813e680,,,,,,M,,Leaver,2014-09-04 00:00:00,7,129,,,,,,,,,,,,,,
199729,51a0ad1e-1563-42b5-a12a-3d84c8d96aa1,,,,,,M,,C,2013-09-05 00:00:00,7,115,,,,2,,,,,,2,,,,
163273,1375373f-dd03-460e-bc9d-47b14a4c666c,,,,,,M,,C,2012-09-04 00:00:00,10,128,,,13,1,,,,,,,,,6,
208880,13f26ddc-1824-418e-99fa-82743862108c,,,,,,M,,C,2012-09-04 00:00:00,10,112,,,,3,,,,,,,,,,
119805,ad276108-09cf-47e6-98e4-4a390f43e977,,,,,,F,,C,2014-09-01 00:00:00,Leaver,140,,,,,,,,,,,,,,
157722,5abc8eff-364c-4e6b-91c6-d7fdeb3aeea1,,,,,,M,,C,2014-09-05 00:00:00,11,138,,,9,1,,,,,,2,,,,
189877,aafa27e5-f487-4bb5-a09e-cb2b6a88bd3f,,,,,,F,,M,2015-07-06 00:00:00,7,137,,,8,2,,,,,,,,,,
269518,83b8448c-1268-4fe1-b03c-a083a5db0add,,,,,,F,,C,2015-09-04 00:00:00,10,127,,,4,2,,,,,,,,,,
230412,f4cf726a-e74d-47ac-b505-c9ab6f01c808,,,,,,F,,C,2016-09-05 00:00:00,8,140,,,8,1,,,,,,,,,,
213912,18dfaa8f-cfbf-4f00-b53c-e67c75aa594b,,,,,,M,,C,2016-09-01 00:00:00,7,137,,,,2,,,,,,,,,,
214062,a20efa15-6eb9-409b-877d-86f55511ff36,,,,,,F,,C,2016-03-16 00:00:00,8,136,,,,,,,,,,,,,,
170775,bb622e38-e9df-42f3-af05-e7da3bb76cc9,,,,,,F,,Leaver,2013-09-05 00:00:00,7,136,,,10,,,,,,,,,,,
142666,1f905faf-6dad-47dc-859e-6c2ebd37fc8b,,,,,,M,,M,2014-09-04 00:00:00,9,128,,,,1,,,,,,,,,,
212934,8298de87-c296-4376-a4e1-79fa3f1a9af1,,,,,,F,,C,2015-09-04 00:00:00,9,141,,,,1,,,,,,,,,,
190147,38a4904b-9208-4d13-8346-74c2a3b5304a,,,,,,F,,C,2016-09-05 00:00:00,8,138,,,,,,,,,,,,,,
167494,8a4becd1-27b0-40cb-b80d-fe984089ce9d,,,,,,M,,C,2013-09-05 00:00:00,7,123,,,,,,,,,,,,,,
183525,3dcf20d1-0c40-4048-a36e-c424c6ff99a7,,,,,,M,,Leaver,2015-09-03 00:00:00,8,114,,,7,,,,,,,3,,,,
123017,183768b4-bab0-4598-aa89-ea08508f69ce,,,,,,M,,C,2013-09-03 00:00:00,8,100,,,,1,,,,,,,,,,
238042,a2dc14d3-a13b-4028-b301-3d552cb503b5,,,,,,M,,C,2015-09-01 00:00:00,8,130,,,3,1,,,,,,,,,,
154670,59061645-b6fc-498a-9270-c44423d6a2a6,,,,,,F,,C,2013-09-03 00:00:00,9,123,,,8,3,,,,,,,,,6,
126249,f26667a1-70cd-44c3-aa45-161a760ee0dd,,,,,,M,,Leaver,2012-09-01 00:00:00,9,142,,,,1,,,,,,,,,,
160743,b902284f-e30c-41a6-874d-f62019df63e0,,,,,,M,,C,2013-09-04 00:00:00,8,127,,,9,,,,,,,2,,,5,
232278,b6ec4d2d-d92b-41d8-8013-10258d9e976d,,,,,,M,,C,2016-09-01 00:00:00,8,126,,,,2,,,,,,3,,,,
171327,d9d764f4-4998-431e-8979-f3ad6e689dfd,,,,,,F,,Leaver,2016-09-05 00:00:00,10,135,,,,2,,,,,,,,,,
186055,e6e74816-a06d-4d1e-b649-494c96225ff7,,,,,,F,,C,2012-09-04 00:00:00,9,127,,,,,,,,,,,,,,
171291,ba90fd5a-9b31-475e-b255-b800dbf58f63,,,,,,M,,C,2012-09-06 00:00:00,10,141,,,,,,,,,,,,,,
199368,dcaa9990-1138-46c9-8f25-a2c01823a6b4,,,,,,F,,C,2012-09-01 00:00:00,10,133,,,,2,,,,,,3,,,5,
162336,2da2427b-0918-421c-ad77-24952a9ee780,,,,,,F,,C,2016-09-05 00:00:00,11,123,,,,,,,,,,3,,,6,
167714,a1bfe86b-956d-477a-9097-f21095c7e1d6,,,,,,M,,C,2012-09-06 00:00:00,8,133,,,,1,2,,,,,,,,3,
139192,f947bc53-d5e4-41be-8df7-78324395b2e2,,,,,,F,,C,2013-09-03 00:00:00,7,135,,,8,,,,,,,2,,,,
166575,da77a786-ab09-4556-967f-907275c53641,,,,,,M,,C,2016-09-01 00:00:00,10,140,,,3,2,,,,,,,,,6,
195257,d72f0755-a29c-4565-af14-19a20420e0a2,,,,,,M,,C,2012-09-05 00:00:00,10,143,,,8,1,,,,,,,,,,
173260,fb780cbc-b2d9-451b-9025-248995c0bb72,,,,,,F,,Leaver,2013-09-04 00:00:00,10,129,,,3,1,,,,,,,,,,
189203,1e59d6b1-6701-4556-a242-28c5563a2e55,,,,,,M,,Leaver,2014-02-24 00:00:00,Leaver,140,,,3,,,,,,,3,,,,
220030,a9aaf65a-5833-4f19-bf11-6bc438179249,,,,,,M,,C,2015-10-08 00:00:00,9,123,,,,1,,,,,,3,,,,
148738,1460d175-5884-423d-8896-76f27d6f01a2,,,,,,F,,C,2015-09-04 00:00:00,7,123,,,8,1,,,,,,2,,,5,
128198,a058a9a7-b854-4165-b9ec-a5784f0d75aa,,,,,,M,,C,2014-09-01 00:00:00,7,128,,,,,,,,,,,,,,
172374,15eb5e5f-d07f-4042-9afa-fadea09f0461,,,,,,M,,C,2015-09-04 00:00:00,8,137,,,13,,,,,,,,,,,
217430,93d82423-527d-4740-a067-b7b26258a938,,,,,,F,,C,2014-09-04 00:00:00,7,136,,,,1,,,,,,,,,,
143612,524eef88-62cc-4689-a5f4-43a0dc40c8e8,,,,,,F,,C,2013-09-03 00:00:00,7,142,,,7,,,,,,,,,,,
97729,f4cac22f-83ce-4b7e-8a22-1f1cf37cc97a,,,,,,M,,C,2015-09-04 00:00:00,7,136,,,,,,,,,,,,,,
154107,78a47885-8b2c-4820-bf09-99a9a07a599e,,,,,,M,,C,2016-09-01 00:00:00,11,126,,,,,,,,,,,,,8,
186825,425daaea-9873-4694-b6bf-83f9d9b49baf,,,,,,M,,C,2013-09-02 00:00:00,8,127,,,2,,,,,,,,,,,
216244,2cd1d426-58c6-4879-b937-0cdca98902f2,,,,,,M,,C,2013-09-06 00:00:00,10,119,,,,,,,,,,,,,,
156066,a27483be-6759-4e58-a537-b1dab1606a63,,,,,,M,,C,2014-09-02 00:00:00,7,136,,,4,,,,,,,,,,,
153568,fa00a0e6-47dc-464a-9d5a-e1f8d5625678,,,,,,M,,C,2016-09-05 00:00:00,9,141,,,,,,,,,,,,,,
159984,b6667a78-0e58-464e-a232-4addadb9b739,,,,,,F,,C,2013-09-05 00:00:00,9,135,,,3,,,,,,,,,,,
194844,ed2ac14b-5bac-449f-b226-5854ff473e3b,,,,,,F,,C,2015-09-04 00:00:00,7,142,,,8,2,,,,,,,,,,
171267,be9b9fd1-4bfd-47be-ae6c-f89fefdeb5d7,,,,,,F,,C,2015-09-04 00:00:00,11,127,,,,,,,,,,1,,,,
170794,67d35342-c3ac-4123-aefe-3396c630561c,,,,,,F,,C,2015-09-03 00:00:00,10,122,,,,2,,,,,,,,,,
206340,7e780a6f-fbcb-4b36-98ee-6b85556535d4,,,,,,M,,C,2014-09-01 00:00:00,7,127,,,3,,,,,,,,,,,
220670,9aa94734-60c2-494d-a0bf-e9f629d201fb,,,,,,M,,Leaver,2014-09-01 00:00:00,7,136,,,14,2,,,,,,,,,6,
200832,42ca309f-75be-4b69-b53c-32da6a991d56,,,,,,M,,Leaver,2012-09-05 00:00:00,9,140,,,,1,,,,,,2,,,,
143896,27cf0efe-f9d4-4faa-b8d3-18209fc58ade,,,,,,M,,C,2013-09-04 00:00:00,7,129,,,,,,,,,,,,,6,
154077,428db1a1-386d-49cd-8c2f-c20a99f73fa5,,,,,,F,,C,2015-09-04 00:00:00,9,139,,,9,,,,,,,2,,,,
233396,4388804e-b141-42f4-aad7-e7ff18706d27,,,,,,M,,Leaver,2015-09-01 00:00:00,10,123,,,,,,,,,,,,,,
167060,a0b349d8-b45d-4463-b479-df0bc36dde47,,,,,,F,,C,2016-09-05 00:00:00,10,128,,,3,1,,,,,,3,,,,
191552,ce212f73-768b-429f-a225-80de2dc25ba1,,,,,,M,,C,2016-09-05 00:00:00,9,144,,,8,,2,,,,,,,,,
127687,9489ec8f-624e-46ef-ac1b-7b45b0de3549,,,,,,M,,C,2015-09-01 00:00:00,9,125,,,,1,,,,,,,,,,
208677,b374baba-a509-40c5-bd3d-0006193b988b,,,,,,F,,C,2012-09-04 00:00:00,10,136,,,9,1,2,,,,,,,,,
207601,9732564f-bf6d-4aac-8a87-bc82deb9c979,,,,,,M,,C,2014-09-05 00:00:00,9,144,,,11,,,,,,,,,,6,
170032,ab50957b-5e35-445a-b4eb-be8ea68b6087,,,,,,F,,C,2012-09-05 00:00:00,7,121,,,,2,,,,,,2,,,7,
205275,1594e69d-ccf6-4630-a685-98e127bf623c,,,,,,M,,C,2016-09-05 00:00:00,9,135,,,8,1,,,,,,,,,,
175204,c385cfda-471c-4bc0-801d-16c7c354c15f,,,,,,F,,C,2013-09-05 00:00:00,12,124,,,,,,,,,,,,,,
163138,1125ef25-729b-4d85-a134-f8d4f2d380aa,,,,,,F,,C,2016-09-05 00:00:00,7,144,,,9,,,,,,,3,,,,
168260,31d14476-827a-4a64-b750-e96befc2c76b,,,,,,F,,C,2015-09-03 00:00:00,9,120,,,9,,,,,,,2,,,,
164897,cfb2f670-0a5e-41c4-a924-53f7ee8af5ac,,,,,,F,,C,2015-09-04 00:00:00,Leaver,138,,,,,,,,,,3,,,,
159632,0a265b5f-9101-4d49-b08e-e930cd3477cf,,,,,,F,,C,2014-09-02 00:00:00,11,134,,,5,3,,,,,,2,,,,
159931,58fad3bd-41c0-473f-a116-dba3b00cd2ee,,,,,,M,,C,2012-09-05 00:00:00,8,127,,,,,,,,,,,,,,
145104,87c96faa-7d29-42aa-b0a7-7529228d728e,,,,,,M,,Leaver,2014-09-04 00:00:00,8,123,,,,,2,,,,,,,,4,
209862,2a2e948c-563a-41a4-95bd-8edef9920763,,,,,,F,,C,2016-09-05 00:00:00,8,140,,,,1,,,,,,,,,,
177560,b69aad9e-585e-48b2-a510-098efde82dcc,,,,,,M,,C,2014-09-02 00:00:00,8,119,,,,,,,,,,,,,,
201174,673104e1-d498-4818-8579-958110b3e15b,,,,,,F,,C,2012-09-06 00:00:00,10,133,,,7,,,,,,,,,,6,
170724,1aae219a-6470-41f7-9820-abf6ebe0683e,,,,,,F,,C,2015-09-03 00:00:00,11,132,,,,,,,,,,,,,,
213233,4cf42bb3-c800-4f73-bee6-ae2c77e8cafb,,,,,,M,,C,2012-09-03 00:00:00,10,124,,,12,,,,,,,,,,,
