Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,TermlySessionsPossible,TermlySessionsAuthorised,TermlySessionsUnauthorised,T_Reason_I,T_Reason_M,T_Reason_R,T_Reason_S,T_Reason_T,T_Reason_H,T_Reason_E,T_Reason_C,T_Reason_G,T_Reason_U,T_Reason_O,T_Reason_N
224616,e79adb54-bf79-46d7-a2fc-0f11d675c9f2,,,,,,F,,Leaver,2014-09-09 00:00:00,10,138,,,6,,,,,,,2,,,4,
145263,9a2f8e94-2263-4716-bcd3-63de080f17c8,,,,,,F,,Leaver,2015-09-04 00:00:00,11,107,,,8,,,,,,,,,,,
136595,2bb58203-fb6f-412e-bef8-c49490e7d1dd,,,,,,F,,Leaver,2012-09-04 00:00:00,10,131,,,9,1,,,,,,,,,5,
203279,cf7eb729-0cae-478e-95df-c9c7afaf04d4,,,,,,F,,C,2015-09-03 00:00:00,7,142,,,3,,,,,,,,,,,
167173,34b39a06-9adf-4ce7-af3b-da98a4b3aea2,,,,,,M,,C,2015-09-03 00:00:00,7,118,,,,1,,,,,,3,,,4,
153687,af201340-1a7f-4ea1-9307-affd8939cd47,,,,,,F,,C,2010-09-01 00:00:00,8,121,,,8,2,,,,,,,,,,
143633,883f420b-cae5-46e9-b0b0-7752038b457d,,,,,,F,,C,2011-09-05 00:00:00,8,143,,,3,,,,,,,,,,4,
163322,a44f5957-fd9a-4f4e-baf9-ec110c0f9b98,,,,,,F,,C,2012-09-06 00:00:00,9,133,,,6,1,,,,,,,,,5,
121075,05c50664-46d5-48ea-92ed-3f6bab6d36c5,,,,,,F,,Leaver,2011-09-05 00:00:00,8,142,,,,,,,,,,3,,,,
221260,ea40c6f4-a0be-4ba0-baf5-0cfbad9e4a43,,,,,,F,,C,2014-09-02 00:00:00,10,124,,,6,2,2,,,,,3,,,,
210712,e59d6980-bd98-4073-b810-c021c79a79ae,,,,,,F,,C,2012-06-20 00:00:00,10,131,,,7,1,,,,,,,,,3,
150769,ea6ef0d6-6d0a-4f47-9775-5faca9ec49b8,,,,,,F,,C,2012-09-06 00:00:00,10,140,,,,,,,,,,2,,,,
204968,01a6fc41-19b2-449f-b8bf-cdf44aab29ae,,,,,,F,,C,2013-09-03 00:00:00,Leaver,126,,,4,,,,,,,,,,4,
177094,44c50a4a-8b08-418a-b76c-a9d52c4460e7,,,,,,F,,C,2015-10-22 00:00:00,Leaver,124,,,5,,,,,,,,,,4,
174794,9cfb66b3-2b06-44b3-9bdd-54980163aea5,,,,,,M,,C,2015-07-08 00:00:00,10,123,,,,,,,,,,2,,,,
194579,f0f54250-5467-425f-8390-be19d33e32d8,,,,,,M,,Leaver,2013-09-01 00:00:00,10,127,,,,,,,,,,,,,5,
109156,01d57c16-0c73-41ea-89fc-1ac0ba059f07,,,,,,M,,C,2014-09-03 00:00:00,10,130,,,4,1,,,,,,3,,,,
200061,78483f30-50cb-494f-bc5b-0c50f2ed5610,,,,,,M,,C,2015-09-04 00:00:00,10,132,,,6,1,,,,,,,,,,
190980,9e35e506-26cc-422b-acd0-d05cc4f4df97,,,,,,M,,C,2015-09-04 00:00:00,11,142,,,,,,,,,,3,,,,
201387,3bf0823e-2f29-4d93-9c32-9290616a18f0,,,,,,F,,S,2013-09-05 00:00:00,8,142,,,5,1,,,,,,,,,,
199369,ab8b6e3a-8ff3-4572-be1f-7e12ab92a119,,,,,,F,,Leaver,2012-09-06 00:00:00,8,142,,,,,,,,,,3,,,,
205206,f3bd8f30-bf14-4d5e-8459-d138d3eba63e,,,,,,F,,C,2011-09-05 00:00:00,9,132,,,,,,,,,,3,,,,
217440,86f94652-7473-4f2a-bb03-c0da2e220fe9,,,,,,F,,C,2012-09-03 00:00:00,Leaver,122,,,7,1,,,,,,,,,,
178829,fc977c85-c7f6-49ed-a6d1-374643b86b5d,,,,,,F,,Leaver,2014-09-01 00:00:00,11,129,,,,1,2,,,,,,,,,
119155,462fdc8d-214a-48cd-8813-d290bf50d738,,,,,,M,,C,2011-09-05 00:00:00,8,124,,,,,,,,,,3,,,5,
269119,d274864d-9a4b-4223-a616-0dd6ea75d01c,,,,,,M,,C,2015-09-04 00:00:00,9,143,,,,1,,,,,,,,,4,
212678,63048f9d-04b5-4f24-a527-065a631d7da1,,,,,,F,,C,2015-03-23 00:00:00,10,118,,,,1,,,,,,,,,6,
233610,2f787c3e-5b1f-4a6f-9937-f2e0332141e7,,,,,,F,,C,2011-09-05 00:00:00,10,102,,,5,1,,,,,,,,,4,
226473,2113d957-b9e1-42cb-8617-9e81d55a0cbf,,,,,,F,,C,2012-09-03 00:00:00,12,135,,,,1,,,,,,,,,,
219850,68c2607f-8b57-4140-9a41-66f16d4dd885,,,,,,M,,C,2014-09-03 00:00:00,8,140,,,6,,2,,,,,,,,,
235055,ee936315-9971-4e72-8f16-3a0fd37b3766,,,,,,F,,C,2014-09-03 00:00:00,7,135,,,,,,,,,,,,,,
169213,eaea2649-a784-4fb8-b8ce-f982920ba595,,,,,,M,,C,2013-09-03 00:00:00,7,141,,,,,,,,,,2,,,,
151446,8572284e-4af4-46ad-8909-02f2440bf1a1,,,,,,M,,C,2014-09-04 00:00:00,7,140,,,,,,,,,,2,,,4,
252914,7251945a-6d09-4ebc-be57-1b44ce68abf5,,,,,,M,,C,2012-09-04 00:00:00,9,144,,,3,,,,,,,,,,,
186194,c6b580d1-cd60-4261-9505-5fc7b848d8a8,,,,,,M,,C,2015-09-04 00:00:00,8,135,,,,,,,,,,,,,,
210938,f61466da-08d9-47f4-a75f-b76320d7e07a,,,,,,M,,C,2014-09-03 00:00:00,8,138,,,,2,,,,,,,,,,
162999,414a4961-8e1d-4f07-942c-5801a6305448,,,,,,F,,C,2013-09-03 00:00:00,7,142,,,5,,,,,,,3,,,,
183602,64899970-d64f-4089-b0d1-1a04b09db343,,,,,,M,,C,2015-01-12 00:00:00,Leaver,121,,,,,,,,,,,,,,
190512,b5398d62-827a-4c69-b346-062c627f66c8,,,,,,M,,C,2012-09-06 00:00:00,8,142,,,,,,,,,,2,,,,
195744,c9b507a8-8d44-4152-8ff3-628eb3f604c1,,,,,,M,,C,2013-09-04 00:00:00,8,138,,,7,,,,,,,,,,,
174418,d36562e9-f7d7-4333-a23e-62e6dd53e52d,,,,,,F,,Leaver,2011-09-01 00:00:00,9,139,,,5,1,,,,,,2,,,,
222288,0f6674fd-20db-449b-a867-48810a15ebe3,,,,,,F,,C,2014-09-02 00:00:00,Leaver,140,,,8,,,,,,,,,,,
167882,2aab891c-5543-4d15-820d-658b0f7b8b83,,,,,,F,,C,2013-09-05 00:00:00,9,139,,,12,1,,,,,,3,,,4,
170853,db86be8b-0bad-4d87-8292-8f0a3b165b8c,,,,,,M,,Leaver,2015-09-01 00:00:00,9,142,,,9,,,,,,,3,,,,
228587,d058f768-db9c-4421-b2c0-f2d29b2ebc68,,,,,,M,,C,2014-09-04 00:00:00,8,142,,,4,,,,,,,,,,,
189202,3e489971-c122-441d-a563-be8825fec774,,,,,,M,,C,2015-09-01 00:00:00,11,104,,,,,,,,,,3,,,,
238784,769d89af-1cf1-47c3-9597-7f44a2b41ab1,,,,,,M,,C,2012-09-05 00:00:00,8,142,,,,,,,,,,3,,,4,
182448,cb771ef8-c859-4d3c-a6f8-bec7e267bfae,,,,,,M,,C,2012-09-01 00:00:00,10,143,,,,1,,,,,,,,,4,
162818,fdc4e4d8-61f2-42b0-bbcb-ed09f33c095c,,,,,,M,,C,2014-09-04 00:00:00,8,117,,,,,,,,,,3,,,,
143726,7702e95e-ae02-41c0-ab2c-ca1518adef57,,,,,,M,,C,2014-01-06 00:00:00,9,123,,,9,,,,,,,,,,,
169404,17ab59c5-a98a-4c66-a083-bc0e18981def,,,,,,F,,Leaver,2011-09-05 00:00:00,10,132,,,10,,,,,,,2,,,,
175359,3edf0160-fb03-4e68-91e7-86a1538d8626,,,,,,F,,Leaver,2013-09-05 00:00:00,7,136,,,2,1,,,,,,3,,,,
169165,db8ac632-d997-4967-b3c8-6404c7d29477,,,,,,M,,C,2012-09-04 00:00:00,9,143,,,9,,,,,,,,,,,
152309,5163a424-0b9d-47e7-800a-a7cf13ef8ca6,,,,,,M,,C,2013-09-05 00:00:00,10,137,,,12,2,,,,,,2,,,,
181408,651d94f9-4805-498d-80c8-01df4df33a06,,,,,,M,,C,2015-09-03 00:00:00,7,138,,,5,1,,,,,,,,,,
197306,2fe6ec44-bd8b-41b1-ab6e-d415de32e388,,,,,,M,,C,2015-09-03 00:00:00,10,134,,,6,,,,,,,,,,,
155607,92d9f2a0-73a0-4f13-b624-8d85eb38a31f,,,,,,F,,Leaver,2015-09-03 00:00:00,8,135,,,,2,2,,,,,,,,,
151706,aa54f881-ca21-4721-a319-2892d0bf339b,,,,,,F,,C,2014-09-03 00:00:00,11,118,,,,,,,,,,3,,,,
216968,60979572-92f6-4061-93da-f15fdeda5aba,,,,,,F,,C,2014-09-03 00:00:00,8,136,,,,,,,,,,2,,,3,
122231,3906a826-d0b8-43cf-81dc-0ef4c5639923,,,,,,M,,C,2011-09-07 00:00:00,11,119,,,8,1,,,,,,,,,,
249563,64251604-df10-4105-a698-50349bc51fc3,,,,,,M,,C,2015-09-03 00:00:00,8,139,,,3,1,,,,,,,,,,
193804,42c4c8a2-72fe-4de2-a0c7-2efc17ad4eba,,,,,,F,,C,2011-09-07 00:00:00,7,131,,,3,1,,,,,,,,,,
169535,84669e98-361e-4901-ae07-924862da9cf0,,,,,,M,,C,2015-09-03 00:00:00,7,139,,,6,,,,,,,,,,,
222995,9398c9ee-f0b0-4e76-93f4-77070aa02bbc,,,,,,M,,C,2015-09-03 00:00:00,10,139,,,,,,,,,,,,,4,
208959,955832bb-ea62-4a0f-8542-457f54dbbdde,,,,,,M,,C,2013-09-01 00:00:00,9,122,,,9,,,,,,,,,,4,
180040,8115c1c5-65b7-4132-a507-69a7b87db1db,,,,,,M,,C,2012-09-04 00:00:00,9,132,,,,1,,,,,,3,,,6,
177402,084c3770-38e7-494c-859f-917fb19e4333,,,,,,M,,Leaver,2011-09-05 00:00:00,8,131,,,6,,,,,,,3,,,,
196142,87a596c6-eef6-4ab1-bed9-e12c452c1bd6,,,,,,M,,C,2013-09-06 00:00:00,10,110,,,7,,2,,,,,,,,,
177770,c836efb5-b7e9-4722-bc84-37fd4a0e72de,,,,,,M,,C,2011-09-07 00:00:00,10,144,,,,1,,,,,,,,,4,
183962,0f5484fe-09a9-4e11-b4e1-82eb47a55fd2,,,,,,F,,C,2011-09-06 00:00:00,8,119,,,10,1,,,,,,2,,,5,
202315,c192b67a-d3dc-460d-8659-a0c259b4b175,,,,,,M,,C,2015-09-01 00:00:00,7,139,,,,1,,,,,,2,,,4,
204854,37220d8a-df20-4cba-ba37-51c81b49b694,,,,,,M,,S,2015-09-01 00:00:00,10,136,,,,,,,,,,2,,,,
213811,4a57d01f-8553-4dee-9138-20a005f69ad4,,,,,,M,,Leaver,2014-09-01 00:00:00,7,116,,,,,,,,,,2,,,,
166124,7b25dcb7-5692-4985-ac29-d8a20716025e,,,,,,F,,C,2014-09-03 00:00:00,9,144,,,7,,,,,,,3,,,,
145338,bb32052d-53a0-41c3-8468-0887023c6fe0,,,,,,M,,Leaver,2012-09-04 00:00:00,Leaver,112,,,,,,,,,,2,,,,
199821,8a0f5560-ba14-49d4-a940-dc9783fad5ac,,,,,,M,,C,2013-09-25 00:00:00,9,138,,,,1,,,,,,2,,,,
197903,b3dea3cd-1ca6-40ff-bd6e-ca495462bc9f,,,,,,M,,C,2011-09-07 00:00:00,10,114,,,,1,,,,,,,,,,
173840,d69632c6-494a-483f-b41c-51d8a5a81f20,,,,,,F,,C,2013-09-03 00:00:00,11,127,,,,,,,,,,,,,,
153816,f2692448-95a7-417c-9994-3cb3d0b1ef07,,,,,,F,,C,2014-09-05 00:00:00,10,126,,,,,,,,,,2,,,4,
113008,583b369e-eeaf-4fab-b45d-0a9d38c9fc46,,,,,,F,,C,2014-09-03 00:00:00,7,128,,,8,1,,,,,,,,,5,
141480,b7ec39aa-cfae-46a8-a02e-2e9a3a5338ae,,,,,,F,,Leaver,2012-09-06 00:00:00,8,132,,,4,1,2,,,,,2,,,,
215460,abc08206-dca5-454f-a9a4-7e663b59fde2,,,,,,M,,C,2011-09-05 00:00:00,11,138,,,1,1,,,,,,2,,,,
185476,2b3dbaa0-0567-4543-89fe-79f2e41f1a06,,,,,,M,,Leaver,2014-09-04 00:00:00,7,141,,,3,,,,,,,,,,,
194784,15a2021a-e3f8-4553-ae35-ece4dbaedd3a,,,,,,M,,Leaver,2014-09-04 00:00:00,11,138,,,,,,,,,,,,,,
173273,e8b21742-977f-493f-b916-439899e74559,,,,,,M,,Leaver,2014-09-02 00:00:00,Leaver,134,,,,,,,,,,3,,,4,
178592,7174b4f1-d4fe-4ed0-b1c3-c06785d1619f,,,,,,F,,C,2015-09-03 00:00:00,9,127,,,11,,,,,,,,,,,
195642,64b98af4-d816-4e8c-956e-42a2939211bd,,,,,,F,,C,2012-09-06 00:00:00,7,130,,,,,,,,,,,,,,
164991,035d2e7a-f916-4e92-98ff-7adcc1cda755,,,,,,M,,C,2015-09-01 00:00:00,10,142,,,8,1,,,,,,2,,,,
182853,7529b31b-bddc-4c95-9ef1-b3d664427c66,,,,,,M,,Leaver,2015-09-04 00:00:00,9,123,,,,,,,,,,,,,,
200018,c6e84957-bfec-4866-bd29-fee450859b79,,,,,,M,,Leaver,2015-09-04 00:00:00,10,130,,,11,1,,,,,,,,,,
182385,38239270-dee0-40e9-9787-63cc572a6591,,,,,,M,,C,2011-09-01 00:00:00,10,129,,,11,1,,,,,,,,,,
266893,8f074626-411c-4186-8c6b-87b515f81369,,,,,,F,,C,2012-09-04 00:00:00,7,141,,,7,,,,,,,,,,4,
192211,896c901a-c592-4229-8727-17628edfe0d7,,,,,,F,,C,2011-09-07 00:00:00,9,134,,,5,1,,,,,,,,,,
181098,26804da0-7f50-49a5-b889-bacf65e91ea7,,,,,,F,,C,2013-09-03 00:00:00,10,130,,,,,,,,,,,,,,
166227,38eeb2f0-2f9a-464c-ae38-bdaed666a9fb,,,,,,F,,Leaver,2015-09-03 00:00:00,7,140,,,2,1,,,,,,,,,,
219831,fc493cf8-b512-4a57-b1db-6c08979aeed2,,,,,,M,,C,2013-09-03 00:00:00,7,135,,,,,,,,,,,,,,
234595,c01b2b8a-f183-494f-959e-813ea7fa3572,,,,,,M,,C,2012-09-06 00:00:00,12,134,,,3,,,,,,,2,,,,
167304,345dc62a-db6b-403e-906c-3bae8bef4cd0,,,,,,F,,C,2012-09-04 00:00:00,7,142,,,4,1,,,,,,2,,,,
197291,fe13fa56-fa30-4891-9feb-0f1d10f54987,,,,,,M,,Leaver,2015-09-03 00:00:00,11,138,,,3,,,,,,,,,,4,
194427,d53b48bb-20cd-412c-a214-8b3657b3453f,,,,,,F,,C,2012-09-05 00:00:00,11,99,,,6,1,,,,,,2,,,,
251419,385ad1a6-ab1e-48b7-9c64-29e8025b88e3,,,,,,F,,S,2012-09-04 00:00:00,10,137,,,,,,,,,,,,,,
186369,fc7d6dfb-7069-4fa1-8386-a53c424518ef,,,,,,M,,Leaver,2013-09-03 00:00:00,11,138,,,,1,,,,,,2,,,,
186510,454fcad5-eb0a-4ab0-b93a-fdb6c7106152,,,,,,M,,C,2015-09-03 00:00:00,11,126,,,,2,,,,,,2,,,,
200639,87899679-84aa-4220-8222-800efc1f0444,,,,,,F,,C,2014-09-04 00:00:00,9,134,,,,,,,,,,,,,,
162704,56142e77-8b37-418a-9457-e13a41cc2c8a,,,,,,F,,Leaver,2015-09-04 00:00:00,7,135,,,,,,,,,,,,,5,
234259,fb77cfe2-c7db-4076-ab94-c1a25861f4a1,,,,,,F,,C,2014-09-05 00:00:00,11,131,,,8,1,,,,,,,,,3,
229644,527c94be-47ee-4d84-971a-ddfa96c3cefa,,,,,,F,,C,2015-09-01 00:00:00,8,132,,,11,1,,,,,,,,,4,
155105,ed0f2e14-b0ac-4d29-81c9-200541d54586,,,,,,M,,C,2012-09-05 00:00:00,8,143,,,7,,,,,,,2,,,3,
152193,23d12630-2bed-4af8-8b45-a348d8a36710,,,,,,F,,C,2013-09-03 00:00:00,8,132,,,13,1,,,,,,3,,,,
152784,b1196656-92fe-432a-b747-10d87a8f51a2,,,,,,M,,S,2014-02-24 00:00:00,11,138,,,,,,,,,,2,,,4,
137378,91b5a4c3-614a-4022-ba92-f628608fd744,,,,,,M,,C,2012-09-01 00:00:00,11,142,,,8,,,,,,,3,,,,
171265,8a94a814-ebf7-4326-b8ab-2caf62e3418a,,,,,,F,,Leaver,2014-09-03 00:00:00,10,127,,,5,,,,,,,2,,,,
170197,bd111b2e-1336-4be7-b283-721fac7dba24,,,,,,F,,C,2012-09-06 00:00:00,8,135,,,,,,,,,,2,,,,
257288,cfd4ac07-db66-48a5-ab42-3642f9c49d8e,,,,,,M,,C,2011-09-07 00:00:00,8,118,,,,,,,,,,,,,,
174713,251950bf-b374-4cb7-96d8-bd005aa8b736,,,,,,F,,C,2015-09-04 00:00:00,9,116,,,7,,,,,,,3,,,4,
123723,d87285fe-ce31-4370-919a-0a18e8b6fac4,,,,,,M,,Leaver,2013-09-04 00:00:00,9,143,,,,,,,,,,,,,,
141660,304aca38-09d7-43a8-9d14-b45112c2abf4,,,,,,F,,C,2011-09-07 00:00:00,9,133,,,5,,,,,,,,,,,
162058,888c6c26-47d3-4e6c-9926-8f4da34e79a1,,,,,,M,,C,2013-09-03 00:00:00,8,140,,,10,,,,,,,,,,,
154168,eb81da1f-beb6-4b07-99c7-180444843ea5,,,,,,F,,C,2015-09-04 00:00:00,8,137,,,,1,,,,,,,,,,
149907,fdabb27e-9ac5-49ad-b90c-a43c1a10cd26,,,,,,M,,C,2013-09-04 00:00:00,9,119,,,,1,,,,,,3,,,4,
201934,868c085c-1335-4445-9281-3844fb2c15fa,,,,,,M,,C,2015-09-28 00:00:00,9,125,,,,,,,,,,3,,,,
161365,99568574-efd4-4145-9ba6-d55d986099f4,,,,,,M,,Leaver,2015-09-03 00:00:00,9,144,,,2,1,,,,,,,,,4,
122225,5384cdf5-4cb2-4b97-aa29-ccf2729d24cd,,,,,,M,,C,2012-06-20 00:00:00,9,117,,,9,,,,,,,,,,,
143900,3570b10b-38e1-4f87-9a4d-ab555d423cf8,,,,,,M,,C,2013-09-03 00:00:00,11,136,,,,1,,,,,,3,,,,
216351,aa54f881-ca21-4721-a319-2892d0bf339b,,,,,,M,,C,2013-09-01 00:00:00,10,129,,,,1,,,,,,,,,,
197167,e1749476-abe2-4fa2-a0c1-b12fa1bfbdc9,,,,,,F,,C,2012-09-05 00:00:00,11,123,,,10,1,,,,,,2,,,4,
218971,71960d31-7ef3-4e91-aea8-15106f9c22e7,,,,,,F,,C,2013-09-04 00:00:00,9,140,,,8,1,,,,,,2,,,,
172212,3506f3d4-aa66-4392-8241-b5820675228f,,,,,,F,,S,2013-09-05 00:00:00,9,136,,,,,,,,,,,,,3,
136599,f8bcfa95-d8d1-4f87-a819-c6231459e63d,,,,,,F,,C,2014-05-06 00:00:00,10,122,,,4,,,,,,,2,,,6,
173589,dbe87b8d-a5d5-4377-9a38-0ac5a11e7238,,,,,,F,,Leaver,2015-09-01 00:00:00,10,126,,,,1,,,,,,,,,5,
246196,301e19dd-d01d-4bb9-95c2-bb07eb7ac0c4,,,,,,M,,Leaver,2012-09-06 00:00:00,9,135,,,,1,,,,,,,,,4,
214615,67233b46-c2e4-4a13-8ec9-678a5b3b609e,,,,,,F,,C,2013-09-01 00:00:00,Leaver,141,,,3,1,,,,,,,,,4,
183731,ad175ffd-e6b0-4e1b-ab27-2197cf1870cc,,,,,,M,,C,2014-09-03 00:00:00,8,131,,,,,,,,,,2,,,,
187163,8070f431-3c02-4a44-911c-2bd007d85983,,,,,,F,,C,2012-09-06 00:00:00,Leaver,137,,,9,1,,,,,,,,,,
199576,0d51b7cb-2644-4055-a121-31bc597c5173,,,,,,M,,C,2015-09-21 00:00:00,9,136,,,,1,,,,,,2,,,,
187001,65173c2c-d108-4d5f-9c97-d989fc945c81,,,,,,M,,S,2012-09-04 00:00:00,8,137,,,4,1,,,,,,2,,,,
136812,2e9d23be-09e5-4c96-a4c5-f44bd1304faf,,,,,,M,,C,2013-09-03 00:00:00,9,139,,,,1,,,,,,2,,,,
155896,87aa1f14-7c31-48f2-9c4c-98ac9472cafc,,,,,,M,,C,2012-09-06 00:00:00,Leaver,125,,,5,1,,,,,,,,,3,
171276,a16c5b5e-848b-4f1f-b4fc-a78473ed4970,,,,,,F,,C,2015-09-01 00:00:00,7,137,,,,,,,,,,3,,,,
183602,bed8f2ec-d88f-49de-a0f3-85cceabacf95,,,,,,M,,Leaver,2015-09-03 00:00:00,8,130,,,7,,,,,,,,,,4,
207542,ef7e5d02-cd8f-4440-8f82-51c660394aa9,,,,,,F,,C,2011-09-07 00:00:00,8,133,,,5,,,,,,,,,,,
166730,80b86c97-7a6c-41d2-8c71-fc72e5654064,,,,,,M,,C,2013-09-04 00:00:00,7,137,,,,1,,,,,,,,,,
155273,fc81df8c-6b33-455d-8daf-98476f63bdc4,,,,,,M,,C,2012-09-06 00:00:00,9,140,,,,,,,,,,,,,,
163474,de6938d9-40d2-45aa-bd49-0026b7b70eb8,,,,,,M,,Leaver,2014-09-01 00:00:00,7,140,,,,1,,,,,,,,,,
195104,64ff7000-a75e-48e7-b162-6bda7cc1ef73,,,,,,M,,C,2013-09-05 00:00:00,11,131,,,,,,,,,,,,,5,
224920,88b61b63-8a79-433b-bb9a-84540328de63,,,,,,M,,Leaver,2012-09-05 00:00:00,8,130,,,5,,,,,,,2,,,,
203857,c4774b8c-f89d-4328-8afa-ed2ec35adce8,,,,,,F,,Leaver,2013-09-01 00:00:00,7,137,,,8,,,,,,,,,,,
203023,b5f95757-8e55-4659-84b8-910036f9bad2,,,,,,M,,C,2014-09-04 00:00:00,10,138,,,,1,,,,,,,,,,
164437,f6b973c2-44ff-48c6-9628-3f77b1e17de1,,,,,,F,,C,2014-09-05 00:00:00,8,124,,,8,1,,,,,,,,,4,
238470,ece0996d-d2e1-4769-8775-b1caab12d4ae,,,,,,M,,C,2012-09-04 00:00:00,8,139,,,,,,,,,,2,,,5,
190542,38814616-d6d6-423d-8c92-7dc719e609a8,,,,,,F,,C,2013-09-05 00:00:00,10,144,,,6,1,,,,,,2,,,4,
146435,8633c577-0ebd-41a2-a90a-1f9805b2ff33,,,,,,M,,C,2013-09-04 00:00:00,10,133,,,6,1,,,,,,3,,,,
168782,64e9753c-3b87-4cdb-bca7-3285d6ac6163,,,,,,M,,Leaver,2014-09-03 00:00:00,11,120,,,,,,,,,,,,,,
158233,c37ab469-b45f-4f1e-8273-b874fa46aa01,,,,,,F,,C,2015-09-03 00:00:00,8,144,,,8,1,,,,,,,,,,
227745,10e1fb18-9177-4b5a-8c33-981f8adce2b1,,,,,,M,,C,2012-09-04 00:00:00,7,141,,,,1,,,,,,2,,,,
222117,d2a02de9-014b-4b8c-b72b-ce81f1eb3404,,,,,,F,,C,2013-09-05 00:00:00,8,125,,,9,,2,,,,,3,,,5,
163794,7fd55fa9-8d76-4d56-b36f-288bcb4d7d40,,,,,,M,,C,2012-09-04 00:00:00,7,118,,,6,2,,,,,,2,,,,
168537,d3b1fbbb-ff9a-4136-9a4c-2444ecc1c6a2,,,,,,M,,Leaver,2014-09-05 00:00:00,9,123,,,,,,,,,,,,,,
200246,c4774b8c-f89d-4328-8afa-ed2ec35adce8,,,,,,M,,Leaver,2012-09-06 00:00:00,9,142,,,10,1,,,,,,,,,,
208845,a2fba8ba-6b12-476d-8f44-e5d7c37c3c99,,,,,,F,,C,2012-09-06 00:00:00,9,133,,,2,,,,,,,,,,,
195146,9dc94fae-c63f-44f6-929f-ad80b541ab1d,,,,,,F,,C,2015-09-03 00:00:00,11,138,,,8,,,,,,,,,,4,
190992,206bb2ec-aa53-4c1c-a3f4-cab9e22c8141,,,,,,M,,C,2011-09-05 00:00:00,8,128,,,5,1,,,,,,,,,,
208503,16e6d117-c60e-4fdd-8df6-08fea0c428cd,,,,,,M,,C,2014-09-01 00:00:00,10,129,,,6,,,,,,,2,,,,
209210,8a0f5560-ba14-49d4-a940-dc9783fad5ac,,,,,,M,,C,2014-09-04 00:00:00,9,140,,,4,1,2,,,,,,,,,
235705,46f057c2-318e-44a3-a154-c047ae051654,,,,,,F,,C,2011-09-05 00:00:00,8,130,,,7,,,,,,,2,,,,
184612,19453493-4a25-4cd6-ade8-a7e121ee8218,,,,,,M,,C,2015-09-04 00:00:00,10,125,,,4,1,,,,,,,,,4,
161797,38ae336d-92ce-42e8-b76a-33cb5db05a1e,,,,,,M,,Leaver,2012-09-05 00:00:00,Leaver,125,,,10,1,,,,,,3,,,5,
158539,d22d35b1-ecc9-45dd-aa70-bd4830f2c1f2,,,,,,F,,Leaver,2014-09-01 00:00:00,9,136,,,6,1,2,,,,,2,,,,
200210,f8bcfa95-d8d1-4f87-a819-c6231459e63d,,,,,,F,,C,2014-09-09 00:00:00,8,127,,,,1,,,,,,,,,,
194514,ffd295d7-b57b-40b7-80c9-6698993cc227,,,,,,M,,Leaver,2014-09-05 00:00:00,11,106,,,5,1,,,,,,,,,5,
187189,380d309c-f0c9-49c3-a40c-881575edc3fc,,,,,,F,,C,2013-09-03 00:00:00,12,138,,,,1,,,,,,,,,,
194558,10a7eaae-38fe-4492-ac30-f653e2a150cb,,,,,,F,,C,2012-09-06 00:00:00,8,141,,,9,1,,,,,,2,,,5,
190978,34449cf8-880b-4207-9272-7ef232ff2ec7,,,,,,F,,Leaver,2015-09-01 00:00:00,8,127,,,6,1,,,,,,,,,5,
204911,51905d91-77e7-4ee1-9bda-e1ce9aabb3af,,,,,,F,,Leaver,2013-09-05 00:00:00,9,120,,,4,1,,,,,,,,,,
193787,c74d0fc6-395b-4c3f-9088-6081894083c1,,,,,,F,,C,2014-09-03 00:00:00,10,138,,,,1,,,,,,3,,,4,
138921,73ad05b2-b3a6-468f-b97c-7b749e5aab33,,,,,,M,,C,2013-09-06 00:00:00,7,110,,,8,,,,,,,,,,,
143094,c2537bfa-1235-401c-9f91-3c13947e23a4,,,,,,M,,C,2012-09-05 00:00:00,7,125,,,5,,,,,,,,,,,
136968,4121955e-124e-4df8-848a-6e9fda47849b,,,,,,M,,C,2011-09-07 00:00:00,8,142,,,4,,,,,,,,,,,
212042,76027033-df00-414f-b8cd-289ae4afb7e5,,,,,,M,,Leaver,2014-09-02 00:00:00,9,118,,,,,,,,,,2,,,4,
197745,f165e7ee-405a-4881-80e3-99fd6b913394,,,,,,M,,C,2015-09-01 00:00:00,11,111,,,,1,,,,,,,,,,
116402,cd3d8008-a227-4bbe-ae6e-eec25bee2355,,,,,,M,,C,2012-09-06 00:00:00,10,135,,,,1,,,,,,,,,4,
178631,e1f5c7fb-9a5c-4e35-8d1f-e97440cb1a51,,,,,,M,,C,2015-09-03 00:00:00,9,135,,,,1,,,,,,2,,,,
200481,d934c625-ec3e-4dae-8ceb-8ab79240e602,,,,,,F,,C,2014-09-01 00:00:00,8,133,,,4,,,,,,,,,,,
113896,dbb89086-b73b-476d-b401-badd3fbdfa8e,,,,,,M,,Leaver,2012-09-04 00:00:00,Leaver,137,,,,,,,,,,,,,,
167493,2605de1e-0d3c-414a-bc3d-4d71ca4f921d,,,,,,F,,C,2015-09-03 00:00:00,8,132,,,,1,,,,,,,,,,
199329,746aa444-4528-4fd0-b45d-d1e724f28e73,,,,,,M,,C,2014-09-03 00:00:00,8,108,,,,,,,,,,,,,4,
