DatabaseId,LEACode,DateOfSend,PeriodEnd,SupplierName,SupplierXMLVersion,XMLSchemaVersion,YoungPersonsID,CohortStatus,GivenName,MiddleName,FamilyName,AddressLine1,AddressLine2,AddressLine3,AddressLine4,Town,County,Postcode,Gender,month/year of birth,Ethnicity,LeadLEA,EducatedLEA,UniqueLearnerNo,UniquePupilNumber,PreviousYPIDIdentifier,GuaranteeStatusIndicator,LEACodeAtYear11,TransferredToLACode,LevelOfNeedCode,SENDFlag,SENSupportFlag,CharacteristicCode,ActivityCode,StartDate,DateAscertained,DateVerified,DueToLapseDate,CurrencyLapsed,EstablishmentNumber,EstablishmentName,UKProviderReferenceNumber,PredictedEndDate,NEETStartDate,ReviewDate,IntendedDestinationYr11
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,90098486-9ac0-481d-b43d-e9b0eae87d19,P,,,,,,,,,,,M,07/2003,NOBT,825,872,,fa6826e8-cd21-480c-8310-cbc51a7d91ec,,N,825,,3,N,N,,152,2018-09-06 00:00:00,2019-09-01 00:00:00,2020-02-12 00:00:00,2020-08-31 00:00:00,N,883678530,,,2020-08-31 00:00:00,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,ac1d40d0-7d21-47cd-9275-aab1b5e2af9c,T,,,,,,,,,,,M,12/2003,WBRI,825,876,,9e5ba1ef-c322-4e99-bc4c-f37aef78952c,,N,825,,3,N,N,,178,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,934291918,,,2020-08-31 00:00:00,,,606
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,438b78d7-66f3-4d08-9245-3ae8f8faeaf0,P,,,,,,,,,,,F,12/2003,WBRI,825,765,,138ad6f6-0564-4112-a761-12aa44f132d7,,N,,,3,N,N,,271,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,844215640,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,c4df4be3-be22-4f95-a4c0-59c3cf8cda61,P,,,,,,,,,,,M,03/2004,WBRI,825,864,,a8d59a5d-47ac-43bc-815f-24a8b804c7bc,,N,,,2,N,N,,338,2019-09-06 00:00:00,2019-09-27 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,841253629,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,14ca6e38-204a-420a-a83f-23f3b61b6513,P,,,,,,,,,,,M,05/2002,NOBT,825,915,,21c73d5a-b2c3-450d-b6c5-06ac108cb400,,N,,,3,N,N,,213,2019-09-06 00:00:00,2019-09-01 00:00:00,2020-02-20 00:00:00,2020-08-31 00:00:00,Y,747281216,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,9b65d4b5-c135-4665-ac86-251e0b721daa,P,,,,,,,,,,,M,01/2003,NOBT,825,843,,9f238288-362e-4e52-9b58-fe0a06b84135,,N,,,3,N,N,,383,2019-09-01 00:00:00,2020-01-30 00:00:00,2020-02-14 00:00:00,2020-08-31 00:00:00,N,891969136,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,5aaee07c-44b4-4044-9eed-e2226f46e27a,P,,,,,,,,,,,M,01/2004,AIND,825,892,,47b6d246-fe80-46db-87ce-c5f145fd5e14,,N,,,3,N,N,,318,2019-09-06 00:00:00,2019-09-27 00:00:00,2020-01-31 00:00:00,2020-08-31 00:00:00,N,988556706,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,c8b21d29-aad6-415c-bd1b-d0d8c0e36435,P,,,,,,,,,,,F,01/2004,WBRI,825,916,,b93a6cdd-b7d9-44b3-97a0-bdf61317062b,,N,,,3,N,N,,354,2019-09-01 00:00:00,2019-11-11 00:00:00,2019-04-12 00:00:00,2019-08-31 00:00:00,N,755840651,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,d8a6f525-a29e-4fc0-9d21-1fbbe7d4e5b3,P,,,,,,,,,,,F,06/2004,NOBT,825,872,,4769e1c8-6b91-4606-a4bb-7e0e870cdc92,,N,825,,3,N,N,,192,2019-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,717931708,,,2020-08-31 00:00:00,,,606
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,d6f77a3b-0c10-4719-8577-6580c2f5c753,P,,,,,,,,,,,M,08/2004,APKN,825,811,,1c9eef4c-697f-4d13-b014-0b980190b5e2,,N,,,3,N,N,,382,2018-10-01 00:00:00,2019-09-26 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,679829746,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,33b3e8c3-edb2-459c-b807-1fb42bee53de,P,,,,,,,,,,,F,09/2003,NOBT,825,797,,ab643fa1-6b9f-4cf9-8660-1b9aea742bd2,,N,,,3,N,N,,293,2019-09-01 00:00:00,2019-09-20 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,800921371,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,dd2af838-7a9f-4cc0-abef-f4672f0ff90b,P,,,,,,,,,,,F,07/2002,WBRI,825,807,,d85c813f-35e3-4d5f-b392-0a5bb2326cd3,,N,825,,2,N,N,,225,2018-09-10 00:00:00,2019-09-30 00:00:00,2020-02-28 00:00:00,2020-08-31 00:00:00,Y,717561794,,,2020-08-31 00:00:00,,,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,73bbe72a-2e90-4d4c-8080-31ecac6bdc9a,P,,,,,,,,,,,F,02/2004,WBRI,825,789,,aad002a7-d7ab-462b-9837-754c56581cae,,N,,,3,N,N,,204,2019-09-06 00:00:00,2019-09-30 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,755410708,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,343df6e3-8baf-4a63-91e2-380a8979bdfe,P,,,,,,,,,,,M,07/2002,WBRI,825,856,,bd798ac6-5e57-4429-ada8-049922b99904,,,,,3,Y,Y,,346,2019-09-06 00:00:00,2019-09-27 00:00:00,2020-01-30 00:00:00,2020-08-31 00:00:00,N,742376219,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,f5881b97-f6c7-416b-b865-11eafd345b3b,P,,,,,,,,,,,M,07/2002,APKN,825,904,,f95d6cb1-0bc5-4d23-91f7-453068eacbcb,,N,,,3,Y,N,,318,2019-09-09 00:00:00,2020-01-14 00:00:00,2020-02-28 00:00:00,2020-08-31 00:00:00,N,779752272,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,5ba203f9-89c1-4913-8eb9-6f2fc2d63e53,P,,,,,,,,,,,M,12/2002,MWAS,825,871,,1cb8575a-188e-44c8-aa1f-13ec21362335,,N,,,3,N,N,,307,2018-09-10 00:00:00,2019-09-26 00:00:00,2019-11-21 00:00:00,2019-08-31 00:00:00,N,930849459,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,35771f08-3d91-492e-8821-19e6ca07eaed,P,,,,,,,,,,,M,04/2003,NOBT,825,681,,813e6635-7976-4a71-8591-089b44f4b08c,,N,825,,3,N,N,,114,2019-09-06 00:00:00,2018-11-27 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,611649493,,,2020-08-31 00:00:00,,,611
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,a0ba876b-df1a-4466-9a20-169258f32168,P,,,,,,,,,,,M,11/2002,NOBT,825,724,,7e555c88-4871-4428-82a0-20b5c6a371b0,,N,825,,3,N,N,,165,2019-09-01 00:00:00,2019-09-30 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,624364234,,,2020-08-31 00:00:00,,,608
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,942680c3-367f-4387-92cf-ce755accfa1f,P,,,,,,,,,,,M,08/2001,NOBT,825,702,,f1204021-186e-4cf8-a15e-4b6b213c4cd8,,N,825,,3,N,Y,,127,2019-09-06 00:00:00,2019-09-01 00:00:00,2020-02-28 00:00:00,2020-08-31 00:00:00,N,764632724,,,2020-08-31 00:00:00,,,606
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,75f7b196-db08-4e99-b75a-7b96c4b7ae17,P,,,,,,,,,,,M,02/2004,WBRI,825,825,,b1b41f05-af57-418d-9c95-82dea565f9fe,,N,,,3,N,N,,328,2019-09-06 00:00:00,2019-10-30 00:00:00,2020-01-30 00:00:00,2020-08-31 00:00:00,Y,742195048,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,b2c057e9-18a3-4333-95ad-fd370359498f,P,,,,,,,,,,,W,02/1998,WBRI,825,756,,b162a763-5af6-4bae-b8e0-3b10856c8feb,,N,,,3,N,N,,377,2018-09-10 00:00:00,2019-10-09 00:00:00,2020-01-28 00:00:00,2019-08-31 00:00:00,N,850139989,,,,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,fc76472b-b22d-4ef4-9872-f4f5b289e57a,P,,,,,,,,,,,M,06/2004,NOBT,825,861,,f184d830-a2f4-47fe-91b2-03c614bb207b,,N,825,,3,N,N,,125,2019-09-06 00:00:00,2019-09-01 00:00:00,2020-02-27 00:00:00,2020-08-31 00:00:00,N,876094680,,,2020-08-31 00:00:00,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,eab7edf6-fa52-498a-bad3-88824274e56e,P,,,,,,,,,,,W,09/2003,NOBT,825,826,,cdb8367b-c86d-4ab3-accb-2f5af266e37a,,N,825,,3,N,Y,,204,2019-09-01 00:00:00,2019-09-27 00:00:00,2020-02-18 00:00:00,2020-08-31 00:00:00,N,711814325,,,2020-08-31 00:00:00,,,606
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,fdf8cc46-e0a0-4cf1-9722-779e02d31c1d,P,,,,,,,,,,,F,04/2004,WBRI,825,770,,c8abcc48-8ccd-4efe-8800-1fa4e6b3a2fc,,N,,,3,N,N,,434,2019-09-06 00:00:00,2019-11-20 00:00:00,2020-02-20 00:00:00,2019-08-31 00:00:00,N,592788539,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,89cef87b-6722-4062-a85e-a8d477c4d621,P,,,,,,,,,,,M,08/2004,APKN,825,868,,03b813ee-5bef-4c98-b0dd-a87eb63989f4,,,,,3,N,N,,201,2019-09-06 00:00:00,2019-09-26 00:00:00,2020-02-28 00:00:00,2020-08-31 00:00:00,N,891726245,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,b7c6fdd7-2dd4-4c70-8c76-472e8eea428f,P,,,,,,,,,,,M,03/2002,AIND,825,904,,ff33622c-fbbf-4d5d-8fd1-45c7552e3e46,,N,,,2,N,N,,381,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-02-14 00:00:00,2020-10-10 00:00:00,N,862923753,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,f38048f6-1f5f-44c5-9174-90155be46aa4,P,,,,,,,,,,,M,02/2002,OOTH,825,846,,afc7180a-c547-419d-a562-e79b25297e59,,N,,,3,N,N,,505,2019-09-01 00:00:00,2018-12-21 00:00:00,2020-02-06 00:00:00,2019-08-31 00:00:00,N,913326333,,,,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,f6c24774-0963-4c3e-9267-9c1adc13a572,P,,,,,,,,,,,F,09/2003,WOTH,825,849,,94c06f87-32c4-4e0d-ad6c-2eaa0ac496f7,,N,825,,3,Y,N,,220,2018-09-10 00:00:00,2019-09-30 00:00:00,2020-01-30 00:00:00,2020-08-31 00:00:00,N,898891241,,,2020-08-31 00:00:00,,,606
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,73e0f9f8-5dd7-4e4a-b04c-af66332896e7,P,,,,,,,,,,,M,12/2001,WBRI,825,830,,e87229d1-c1db-4cb1-86dc-3896c6ed5ff8,,N,,,3,N,N,,312,2019-09-06 00:00:00,2019-09-26 00:00:00,2020-02-28 00:00:00,2020-08-31 00:00:00,N,882362842,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,d3ce5989-a317-47b3-92f7-88b938227fed,P,,,,,,,,,,,W,04/2003,WBRI,825,766,,68a2a128-84c1-4fb8-8fff-fa36b75b5b96,,N,825,,3,N,N,,146,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,775996555,,,2020-08-31 00:00:00,,,608
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,37132c45-b607-41ca-8ce5-ac17426b4bef,P,,,,,,,,,,,M,12/1999,WBRI,825,875,,1cc8bb58-21c9-4d99-ad29-419062f19b85,,N,825,,3,N,N,,203,2019-09-01 00:00:00,2019-09-01 00:00:00,2020-02-24 00:00:00,2020-08-31 00:00:00,N,791268823,,,2020-08-31 00:00:00,,,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,47b62df9-405e-4f71-bd93-b15a2943f3dc,T,,,,,,,,,,,F,01/2000,APKN,825,874,,e5d023f6-64a9-460c-95f4-b507aca99382,,N,,,3,N,N,,373,2019-09-06 00:00:00,2020-02-28 00:00:00,2020-02-21 00:00:00,2020-08-31 00:00:00,N,859108555,,,2020-08-31 00:00:00,,2020-08-31 00:00:00,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,4bf08cb2-8d0c-4e3e-a30a-d68d8517b17f,P,,,,,,,,,,,F,12/2003,NOBT,825,810,,488bf792-61c5-4e18-803a-e80d1c6f12ef,,N,825,,3,Y,N,,194,2019-09-01 00:00:00,2019-09-01 00:00:00,2020-02-07 00:00:00,2020-08-31 00:00:00,N,750769609,,,2020-08-31 00:00:00,,,605
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,24d112e0-556f-456b-93be-1366514d9a6a,P,,,,,,,,,,,F,12/2001,BAFR,825,740,,ed167e78-ef91-4933-b83e-aeb772fc5fca,,N,,,3,N,N,,487,2019-09-01 00:00:00,2018-09-30 00:00:00,2020-02-28 00:00:00,2019-08-31 00:00:00,Y,748003985,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,9c602765-f638-45ce-972f-d55b698c13ed,P,,,,,,,,,,,M,03/2002,APKN,825,833,,6ca7c19b-77b0-47f0-94ea-3c729e5759ba,,N,,,3,N,Y,,289,2019-09-06 00:00:00,2019-09-26 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,832004143,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,3a59af8d-60ba-40d8-bb29-1503beaf408c,P,,,,,,,,,,,M,02/2003,NOBT,825,916,,e5c12954-a560-4c40-bbd7-d1295cb6c3b8,,N,,,3,N,N,,277,2019-09-02 00:00:00,2019-11-20 00:00:00,2020-01-23 00:00:00,2020-08-31 00:00:00,Y,995190128,,,,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,2b8e33d6-281f-49cb-ac2f-d2bce94eeee4,P,,,,,,,,,,,M,03/2002,WBRI,825,819,,585f015b-55c1-4423-b6cd-06922adad24c,,N,,,3,Y,N,,240,2019-06-05 00:00:00,2019-11-21 00:00:00,2020-01-24 00:00:00,2020-08-31 00:00:00,N,783611756,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,3d879a95-fe10-4122-99e9-3519a94dbd54,P,,,,,,,,,,,M,03/2002,NOBT,825,759,,dad3e526-aef9-46aa-a45f-9696ad4ff345,,N,825,,3,N,N,,196,2018-09-10 00:00:00,2019-09-20 00:00:00,2020-01-30 00:00:00,2020-08-31 00:00:00,N,956612563,,,2020-08-31 00:00:00,,,605
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,afd46d5e-4de2-40cb-917b-664bd1a0a56a,T,,,,,,,,,,,F,09/1999,WBRI,825,,,838de9f0-efa7-4f07-85f3-9643e2e32df1,,,,,3,N,N,,439,2018-09-10 00:00:00,2018-09-20 00:00:00,2019-10-04 00:00:00,2019-08-31 00:00:00,N,830927362,,,2020-08-31 00:00:00,2019-11-01 00:00:00,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,7e549fa4-eaf3-4b56-aad4-29c0df80dc5a,P,,,,,,,,,,,M,02/2002,NOBT,825,728,,0f68ef7d-0827-4d54-a1a5-2ef5d99b363c,,N,,,3,N,N,,281,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,764727911,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,2950de6b-86df-4d99-9391-ad33c54532e4,P,,,,,,,,,,,M,04/2004,WBRI,825,863,,3f72b49c-f820-4cb1-99c8-1f7e8e625117,,N,,,2,N,N,,280,2019-09-06 00:00:00,2019-09-27 00:00:00,2020-02-24 00:00:00,2020-08-31 00:00:00,N,564444799,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,4a473919-5b79-4265-a48a-c27e756a0ff5,P,,,,,,,,,,,M,10/2002,NOBT,825,855,,764da290-0c73-4531-96d1-cf3f3721a89a,,N,825,,3,N,N,,147,2019-09-06 00:00:00,2019-09-01 00:00:00,2020-02-20 00:00:00,2020-08-31 00:00:00,N,848012653,,,2020-08-31 00:00:00,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,09815e74-2d34-4032-9e17-1f353dee5d18,P,,,,,,,,,,,F,03/2002,NOBT,825,900,,69900400-3316-45b0-8548-fbf1598b2d86,,N,,,3,Y,N,,364,2019-09-06 00:00:00,2019-09-01 00:00:00,2020-02-14 00:00:00,2020-08-31 00:00:00,N,899242814,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,433b93e4-d99a-440f-ab7c-1d98db82b534,P,,,,,,,,,,,M,09/2001,NOBT,825,714,,c609d4d3-45ca-48cb-81b4-f37c9f1fc0c6,,N,825,,3,Y,N,,115,2019-09-01 00:00:00,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,667235176,,,2020-08-31 00:00:00,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,ce26303d-5431-4a95-bd2e-c9e1a50f4678,P,,,,,,,,,,,M,06/2002,NOBT,825,911,,9b0458f4-fcdd-41c3-b7c3-ce7b4ed6f127,,N,,,3,N,N,,240,2019-09-01 00:00:00,2019-09-27 00:00:00,2019-09-01 00:00:00,2020-08-31 00:00:00,N,902320565,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,fbfb501f-3851-43aa-a7ed-37d19129d023,P,,,,,,,,,,,W,06/2002,NOBT,825,891,,30678f22-1db2-4cca-9430-6a3a92fd4876,,N,825,,3,N,N,,178,2019-09-03 00:00:00,2019-09-01 00:00:00,2020-02-12 00:00:00,2020-08-31 00:00:00,N,840982914,,,2020-08-31 00:00:00,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,e9e53ea8-d6f5-4c48-ab70-f75a3fbe7256,P,,,,,,,,,,,F,10/2003,NOBT,825,862,,dfd609b5-91c8-4835-81d1-8331305785a9,,,825,,2,N,Y,,137,2019-09-01 00:00:00,2019-09-27 00:00:00,2020-02-28 00:00:00,2020-08-31 00:00:00,N,882114176,,,2020-08-31 00:00:00,,,608
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,5c0f35da-441b-4283-b2de-9db994b0a829,P,,,,,,,,,,,W,04/2002,AIND,825,904,,d5605637-d1ce-43ca-bfab-4bd6583d8c4c,,N,,,2,N,N,,362,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-02-27 00:00:00,2020-08-31 00:00:00,N,922047884,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,0c3cd900-3f27-418a-9526-6f12471be273,P,,,,,,,,,,,F,04/2002,APKN,825,857,,4a327256-a839-4be1-ad76-682667a26602,,N,825,,3,N,Y,,230,2018-09-10 00:00:00,2019-09-30 00:00:00,2019-10-30 00:00:00,2020-08-31 00:00:00,N,729519968,,,,,,608
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,063bab12-e241-46b6-bcbf-dcce9756bb17,P,,,,,,,,,,,M,06/2003,WBRI,825,708,,2479e693-ab61-4084-a44f-a7a567f3c6a6,,N,825,,3,N,N,,136,2019-09-06 00:00:00,2019-02-14 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,591849249,,,2020-08-31 00:00:00,,,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,19c3c0a2-b9a6-45a1-8d1d-d6ee193c1e47,P,,,,,,,,,,,M,04/2003,WBRI,825,749,,ba7dc7e7-d626-406a-9323-cafe6a96e760,,N,825,,2,Y,N,,124,2019-09-06 00:00:00,2019-09-30 00:00:00,2020-01-06 00:00:00,2020-08-31 00:00:00,N,799515691,,,2020-08-31 00:00:00,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,7011d19c-ba83-4f04-b3fd-638f402b1268,P,,,,,,,,,,,W,10/2003,WBRI,825,778,,f0d4088d-f4be-4d9d-8d6d-020250843069,,N,825,,3,N,N,,157,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,881767296,,,2020-08-31 00:00:00,,,608
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,258e9670-23e2-4040-af13-514f41a362a7,P,,,,,,,,,,,M,05/2003,NOBT,825,813,,064c3214-60fb-4604-a81f-9a0bed4fd547,,N,825,,3,N,N,,119,2019-09-06 00:00:00,2018-12-11 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,701752977,,,2020-08-31 00:00:00,,,611
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,f1ef6d5a-082e-494a-a834-bcd294742d8e,P,,,,,,,,,,,M,05/2004,WOTH,825,849,,5361f2e1-3384-44f4-8bf9-b87b86aa75a1,,N,,,3,N,N,,183,2019-09-06 00:00:00,2019-12-20 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,Y,773995730,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,a04c451d-2f14-4bc2-ab65-b1fdb79accc0,P,,,,,,,,,,,F,12/2001,WBRI,825,715,,71633f4d-ed6b-48de-973a-26bb099818eb,,N,,,3,N,Y,,321,2019-09-06 00:00:00,2019-09-30 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,619133924,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,0e345a59-d64f-4e8c-8310-a3f6b77a3cfc,P,,,,,,,,,,,M,04/2003,NOBT,825,875,,e0b37a45-7300-4325-8e00-6e8e471e7351,,N,,,3,N,Y,,247,2019-09-06 00:00:00,2019-09-30 00:00:00,2020-02-27 00:00:00,2020-08-31 00:00:00,N,874931048,,,2020-08-31 00:00:00,2019-11-01 00:00:00,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,c4d9349c-cad0-4f23-905c-67d362bf7411,P,,,,,,,,,,,M,12/2001,WBRI,825,,,d1932449-bc8b-4557-aeca-1a10eb8db199,,N,,,3,N,N,,445,2020-01-17 00:00:00,2019-09-01 00:00:00,2020-01-30 00:00:00,2019-08-31 00:00:00,N,788170785,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,ae58066e-2bcf-4858-9e6a-98093e0619f0,P,,,,,,,,,,,M,04/2004,NOBT,825,855,,0b852900-a56e-4e0e-9a6c-3cf62aa9857c,,N,,,3,N,Y,,300,2019-06-19 00:00:00,2019-10-23 00:00:00,2020-02-13 00:00:00,2020-08-31 00:00:00,N,965228019,,,,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,49509a29-61e8-49db-851c-f7e121a98001,P,,,,,,,,,,,W,12/2002,WBRI,825,698,,d8d155c2-137f-4dab-a31d-7ecaccdac27e,,N,,,3,N,Y,,200,2019-09-06 00:00:00,2019-09-30 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,609619134,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,a5bcf487-c45a-4cab-a86f-ef490edbde4e,P,,,,,,,,,,,F,03/2002,WBRI,825,903,,8936addb-3f41-45be-be1b-28d3d1a02ff5,,N,,,3,N,Y,,365,2019-09-01 00:00:00,2020-02-20 00:00:00,2019-11-08 00:00:00,2020-08-31 00:00:00,Y,810920198,,,2020-08-31 00:00:00,,,
