DatabaseId,LEACode,DateOfSend,PeriodEnd,SupplierName,SupplierXMLVersion,XMLSchemaVersion,YoungPersonsID,CohortStatus,GivenName,MiddleName,FamilyName,AddressLine1,AddressLine2,AddressLine3,AddressLine4,Town,County,Postcode,Gender,moth/year of birth,Ethnicity,LeadLEA,EducatedLEA,UniqueLearnerNo,UniquePupilNumber,PreviousYPIDIdentifier,GuaranteeStatusIndicator,LEACodeAtYear11,TransferredToLACode,LevelOfNeedCode,SENDFlag,SENSupportFlag,CharacteristicCode,ActivityCode,StartDate,DateAscertained,DateVerified,DueToLapseDate,CurrencyLapsed,EstablishmentNumber,EstablishmentName,UKProviderReferenceNumber,PredictedEndDate,ReviewDate,NEETStartDate,IntendedDestinationYr11
468,825,44629,44620,Servelec,21.2.1.0,1,ffe1fd71-306d-4256-8adc-7080b32fcffa,P,,,,,,,,,,,F,10/2003,WBRI,825,843,,393f5c21-1229-40e0-840f-3ef9f8ae48a0,,N,825,,3,N,N,,191,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,801526924,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,9238260c-d486-4ce8-ade7-b8800dbf1324,P,,,,,,,,,,,M,05/2005,NOBT,825,940,,847553ef-2517-40ab-a8f9-046a1b31dc77,,N,825,,3,N,N,,195,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-01-31 00:00:00,2022-08-31 00:00:00,Y,886319163,,,2022-08-31 00:00:00,,,607
468,825,44629,44620,Servelec,21.2.1.0,1,706bbff3-0503-45b6-bbe5-9978f30290ba,P,,,,,,,,,,,M,03/2004,WBRI,825,881,,878e7657-fdca-4d7c-b080-060e09699e98,,N,,,3,N,N,,347,2021-09-01 00:00:00,2021-09-30 00:00:00,2021-12-15 00:00:00,2022-08-31 00:00:00,N,763285534,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,b809c571-1272-4bb8-a4ad-f8729ce3a068,P,,,,,,,,,,,M,06/2005,NOBT,825,885,,ed8527f4-1a01-4a64-8c59-b3ebb3b50989,,N,825,,3,N,N,,163,2021-09-06 00:00:00,2021-09-29 00:00:00,2022-02-11 00:00:00,2022-08-31 00:00:00,N,593289378,,,,2022-03-01 00:00:00,,608
468,825,44629,44620,Servelec,21.2.1.0,1,574880cb-c6f4-4f62-8638-9a4497308cce,P,,,,,,,,,,,M,02/2005,WBRI,825,881,,e94ba647-9e61-47d1-b3fa-48f8f1076b04,,N,,,3,N,N,,239,2021-09-01 00:00:00,2021-09-02 00:00:00,2022-01-24 00:00:00,2022-08-31 00:00:00,Y,599865058,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,410bcf38-feec-47b7-ad11-6a67c87e8ea9,P,,,,,,,,,,,F,12/2005,NOBT,825,707,,2e897616-a3c2-4522-9c06-29e92440934f,,N,825,,3,N,N,,126,2021-09-06 00:00:00,2021-09-01 00:00:00,2022-01-11 00:00:00,2022-08-31 00:00:00,Y,805627284,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,a34d1897-e475-4213-a657-ef69f624eefd,P,,,,,,,,,,,W,12/2005,APKN,825,850,,ae29996e-731e-47b0-814a-638bca28bb94,,N,,,3,N,N,,226,2021-09-06 00:00:00,2021-09-01 00:00:00,2022-02-03 00:00:00,2022-08-31 00:00:00,N,513877488,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,0dde1805-6443-4335-becb-a835711ad015,P,,,,,,,,,,,F,04/2006,WBRI,825,925,,c98f1882-334f-43ec-940c-40016400fc62,,N,,,3,Y,N,,273,2021-09-06 00:00:00,2021-10-31 00:00:00,2022-02-04 00:00:00,2022-08-31 00:00:00,N,882893564,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,fea9aca1-cd89-4df3-b939-412c84a9de1e,P,,,,,,,,,,,M,05/2006,NOBT,825,805,,554c5efd-80ad-4ca0-a906-f36280d85b08,,N,825,,3,Y,N,,117,2021-09-13 00:00:00,2021-10-31 00:00:00,2022-02-02 00:00:00,2022-08-31 00:00:00,N,697937499,,,2022-08-31 00:00:00,,,611
468,825,44629,44620,Servelec,21.2.1.0,1,bc354d95-0ad0-4460-aa78-bea0a004988a,P,,,,,,,,,,,M,06/2004,WBRI,825,790,,e8c7bf84-513f-4c32-87b3-c6a3818ccace,,N,825,,3,N,N,,164,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-02-03 00:00:00,2022-08-31 00:00:00,N,823735632,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,862b93b2-e18d-4e01-ab4e-8a2b9c541653,P,,,,,,,,,,,M,07/2005,NOBT,825,868,,845f84ac-3a4b-444b-8387-fc7b98dcc635,,N,825,,3,N,N,,123,2021-11-01 00:00:00,2021-09-01 00:00:00,2022-02-10 00:00:00,2022-08-31 00:00:00,N,755056600,,,2022-08-31 00:00:00,,,611
468,825,44629,44620,Servelec,21.2.1.0,1,c215eec4-c8fc-4364-ba03-706c2cac1f48,P,,,,,,,,,,,M,10/2004,WOTH,825,712,,3159835e-74ff-4599-8947-b71d1732013f,,,,,3,N,N,,378,2021-09-13 00:00:00,2021-09-01 00:00:00,2022-02-11 00:00:00,,N,,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,3ab0b1d5-e721-44d6-907f-ceed3310b4c3,P,,,,,,,,,,,M,06/2005,MWAS,825,897,,bb1d6299-e5df-4840-9a81-a34f283e3c8b,,N,,,3,N,N,,396,2021-09-06 00:00:00,2021-09-01 00:00:00,2022-02-16 00:00:00,2022-08-31 00:00:00,N,805743753,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,927cbd7d-f262-47df-a838-5be9d7879f89,P,,,,,,,,,,,F,03/2004,NOBT,825,763,,7772ede0-a3f7-4c9c-8a25-3fb9e0bc054f,,N,825,,3,N,N,,117,2021-09-01 00:00:00,2021-09-01 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,733292454,,,2022-08-31 00:00:00,,,611
468,825,44629,44620,Servelec,21.2.1.0,1,8887c762-e6de-4934-b73f-3426ab6cd5f1,P,,,,,,,,,,,M,08/2004,APKN,825,717,,e2fb8d0c-a7a0-4bfb-ad17-a3e57a7e2d40,,N,,,3,N,Y,,223,2021-09-10 00:00:00,2022-01-21 00:00:00,2022-01-26 00:00:00,,N,679965869,,,,,,
468,825,44629,44620,Servelec,21.2.1.0,1,8be70ee3-316c-40c7-a7ff-6e98cd335218,P,,,,,,,,,,,M,03/2005,WBRI,825,858,,0d68d1c7-e213-4304-833d-9b39b8d898cb,,N,825,,3,Y,N,,166,2021-09-13 00:00:00,2021-09-28 00:00:00,2022-01-13 00:00:00,2022-08-31 00:00:00,Y,866660683,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,91f52e05-1d63-4bcf-b8f7-69ed339e7f76,P,,,,,,,,,,,M,05/2006,NOBT,825,773,,8e9564ba-4399-42a7-895e-127140a19308,,,825,,3,N,N,,139,2021-09-01 00:00:00,2021-09-30 00:00:00,2021-12-22 00:00:00,2022-08-31 00:00:00,N,830286885,,,2022-08-31 00:00:00,,,611
468,825,44629,44620,Servelec,21.2.1.0,1,c5a3c336-a2d3-4978-8d40-f5e2f0d80865,P,,,,,,,,,,,M,02/2005,NOBT,825,691,,5720df94-7b82-4448-880c-cb7a34c2ffe8,,N,825,,3,N,N,,139,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-02-04 00:00:00,2022-08-31 00:00:00,Y,894769771,,,2022-08-31 00:00:00,,,610
468,825,44629,44620,Servelec,21.2.1.0,1,60af2fef-4f28-4447-8c7f-409438bbef2c,P,,,,,,,,,,,F,09/2004,APKN,825,874,,,,N,,,3,Y,N,,328,2021-09-06 00:00:00,2021-09-01 00:00:00,2022-01-27 00:00:00,2022-08-31 00:00:00,N,838450424,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,7ff9a784-e29e-49ff-a3ac-83193c6f6c21,P,,,,,,,,,,,M,11/2003,WBRI,825,897,,8423de4a-d7c1-49ad-a162-0d30b18a524b,,N,,,3,N,N,,288,2021-09-17 00:00:00,2021-09-02 00:00:00,2022-02-04 00:00:00,2022-08-31 00:00:00,N,941624595,,,,,2021-12-01 00:00:00,
468,825,44629,44620,Servelec,21.2.1.0,1,936da0ae-f7cf-4eb0-ade2-75f89aa287a1,P,,,,,,,,,,,M,07/2005,APKN,825,868,,7a09f30a-5711-4bb8-ac6c-cf6cdeb44729,,N,825,,3,N,N,,162,2021-09-30 00:00:00,2021-12-17 00:00:00,2022-02-11 00:00:00,2022-08-31 00:00:00,N,769295103,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,bbe136c4-91cb-4ccc-a801-bb388b9574e7,P,,,,,,,,,,,M,09/2003,WBRI,825,834,,1e310d54-3de6-4912-8873-644227999411,,,,,3,N,N,,438,2021-10-01 00:00:00,2021-09-01 00:00:00,2022-01-20 00:00:00,2022-08-31 00:00:00,Y,860058735,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,472126fe-4a97-4051-9488-d24dc09d0025,P,,,,,,,,,,,F,05/2004,WBRI,825,759,,6ad7f296-5456-404e-8b8d-af46cb4239b0,,,825,,3,N,N,,157,2021-09-01 00:00:00,2021-09-01 00:00:00,2022-02-10 00:00:00,2022-08-31 00:00:00,N,634623263,,,2022-08-31 00:00:00,,,610
468,825,44629,44620,Servelec,21.2.1.0,1,0f60aaf8-61b4-4179-b38f-007a1bc812b1,T,,,,,,,,,,,F,05/2006,WBRI,825,911,,cf16e281-8233-443b-bbe3-333135e3aec5,,N,825,,3,N,N,,178,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,900139616,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,7323c60b-d37a-4e96-8de3-5a726d079014,P,,,,,,,,,,,W,08/2005,WBRI,825,734,,608abcfd-b951-4d56-af80-a38b2f2f421d,,N,825,,3,N,N,,140,2021-09-02 00:00:00,2021-09-01 00:00:00,2022-02-11 00:00:00,2022-08-31 00:00:00,N,627385879,,,2022-08-31 00:00:00,,,611
468,825,44629,44620,Servelec,21.2.1.0,1,2fc7f0d3-2b7b-4970-b63c-ecc6f2abc1a5,T,,,,,,,,,,,M,05/2004,WBRI,825,,,8a79c9e6-ed67-4589-9247-c13caf67dc39,,N,825,,3,N,N,,232,2021-06-15 00:00:00,2021-09-29 00:00:00,2022-02-11 00:00:00,,N,,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,d1be4343-c6ed-4f8e-9825-ecec099456cd,P,,,,,,,,,,,F,12/2004,WBRI,825,857,,3df2b8a5-5380-430f-9e0b-2f93fe32e33a,,N,,,3,Y,Y,,329,2021-09-01 00:00:00,2021-11-24 00:00:00,2021-11-22 00:00:00,2022-08-31 00:00:00,N,685195128,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,61b2e767-b46f-4218-88eb-4b9123484c33,P,,,,,,,,,,,M,09/2003,NOBT,825,820,,c2be4495-293f-4dd6-b673-163c1e20f48c,,N,825,,3,N,N,,138,2021-09-13 00:00:00,2021-09-30 00:00:00,2022-02-04 00:00:00,2022-08-31 00:00:00,N,939840250,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,951d110f-f505-48f4-b521-3daf8f7b54f3,P,,,,,,,,,,,F,04/2004,WBRI,825,923,,642392b5-fc0a-4048-b750-1ac796579643,,N,825,,3,N,Y,,182,2021-09-01 00:00:00,2021-12-15 00:00:00,2022-02-18 00:00:00,2022-08-31 00:00:00,Y,970600428,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,4cdac59d-b932-4dc7-9180-debe38f06356,P,,,,,,,,,,,F,08/2005,REFU,825,851,,ddbbee4c-f8a5-4943-8e5b-f52eade050de,,N,,,3,N,N,,214,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-02-11 00:00:00,2022-08-31 00:00:00,N,678447956,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,572956c2-b8e2-423d-b48b-0e1985aada86,P,,,,,,,,,,,M,07/2004,WBRI,825,714,,,,N,,,3,N,N,,396,2021-09-06 00:00:00,2022-01-07 00:00:00,2022-01-24 00:00:00,2022-08-31 00:00:00,N,797996367,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,8e8437c3-677d-4424-91bf-49da52f27d85,P,,,,,,,,,,,F,03/2004,APKN,825,771,,576ec885-ba99-48b8-9fb6-b5a1fa503f0e,,N,825,,3,N,N,,179,2021-09-01 00:00:00,2021-11-30 00:00:00,2022-01-27 00:00:00,,N,737603234,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,4bc9d13a-12fe-45da-a406-535844ef51ec,P,,,,,,,,,,,M,08/2004,WIRI,825,896,,dcc0270f-5722-478f-9922-855b920dbfe0,,N,,,3,N,Y,,456,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-02-04 00:00:00,2022-08-31 00:00:00,N,979405805,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,2d01e73f-5706-4b2c-a178-4d4a7d2e8aad,P,,,,,,,,,,,F,02/2005,NOBT,825,866,,afea7c94-11f6-4525-ba3b-c4e10d01e2da,,N,825,,3,N,N,,222,2021-09-01 00:00:00,2021-09-22 00:00:00,2022-02-03 00:00:00,2022-08-31 00:00:00,N,728932938,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,41d0fdd5-6b9a-4ba3-8f5f-b663cf011903,P,,,,,,,,,,,M,07/2004,NOBT,825,820,,d7abd375-3e62-4577-8911-66da6dd728f7,,N,825,,3,N,N,,137,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,874660452,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,107d5a6d-7a58-4482-a5c6-b4731c52fe7e,P,,,,,,,,,,,F,08/2005,NOBT,825,857,,6f647aee-d70e-4a06-849d-a0714843bb17,,,825,,3,N,N,,149,2021-09-02 00:00:00,2022-02-10 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,670896858,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,3117f613-2f45-413f-921c-3d9d0301711f,P,,,,,,,,,,,M,01/2006,OARA,825,911,,2b9c550c-ef61-4127-a533-8143dbd3230c,,N,825,,3,N,N,,115,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-01-20 00:00:00,2022-08-31 00:00:00,N,904356403,,,2022-08-31 00:00:00,,,610
468,825,44629,44620,Servelec,21.2.1.0,1,11775a08-11fe-4417-a0ce-8b3e1be06d21,P,,,,,,,,,,,M,03/2006,APKN,825,938,,2c2bae8c-3b34-4527-a9c5-7f74de8a5922,,N,825,,3,N,N,,124,2021-09-06 00:00:00,2021-10-31 00:00:00,2022-01-17 00:00:00,2022-08-31 00:00:00,N,801732265,,,2022-08-31 00:00:00,,,610
468,825,44629,44620,Servelec,21.2.1.0,1,f06c10d5-61b6-48fb-80b4-b3f726cc4234,P,,,,,,,,,,,M,03/2005,WROM,825,921,,baa4393d-4803-4612-9fb7-79ad7003e1d6,,N,,,3,N,N,,286,2021-09-06 00:00:00,2021-09-01 00:00:00,2022-01-24 00:00:00,2022-08-31 00:00:00,N,684964021,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,318771a9-f7d4-4ece-92aa-dea303edb33d,T,,,,,,,,,,,W,06/2005,NOBT,825,664,,9cba58bd-e8eb-428d-9323-c079bb003b4f,,N,825,,3,N,Y,,112,2022-01-31 00:00:00,2021-09-10 00:00:00,2022-02-16 00:00:00,2022-08-31 00:00:00,N,711478485,,,2022-08-31 00:00:00,,2021-12-01 00:00:00,611
468,825,44629,44620,Servelec,21.2.1.0,1,e42977d7-6ec3-4f48-9e3b-6ff7bc7d0333,P,,,,,,,,,,,F,03/2006,REFU,825,852,,aa056434-7489-4f7f-a859-7a39442cad80,,N,,,3,Y,N,,364,2021-09-06 00:00:00,2021-09-01 00:00:00,2022-01-27 00:00:00,2022-08-31 00:00:00,N,723827186,,,2022-08-31 00:00:00,2022-03-01 00:00:00,,
468,825,44629,44620,Servelec,21.2.1.0,1,91b8f864-512d-4292-b502-f822f49bdb00,T,,,,,,,,,,,M,11/2005,APKN,825,892,,,,N,,,3,N,N,,286,2021-09-06 00:00:00,2021-09-29 00:00:00,2022-01-31 00:00:00,2022-08-31 00:00:00,N,618297743,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,bfe9790f-9b0e-4cc1-bf09-2b86063a3c66,P,,,,,,,,,,,M,10/2003,WBRI,825,,,0224265c-797e-472d-8a84-1c9c20b90969,,N,,,3,N,N,,493,2021-09-01 00:00:00,2021-09-09 00:00:00,2021-10-31 00:00:00,2022-08-31 00:00:00,N,797516695,,,,,,
468,825,44629,44620,Servelec,21.2.1.0,1,47bfb704-c6d5-4c83-b79a-af73b8197ec9,T,,,,,,,,,,,M,01/2006,APKN,825,778,,e204d897-576e-4459-9de2-04b4c09130a4,,N,825,,3,N,N,,194,2021-09-01 00:00:00,2021-09-02 00:00:00,2021-09-30 00:00:00,2022-08-31 00:00:00,N,681373940,,,2022-08-31 00:00:00,2022-03-01 00:00:00,,608
468,825,44629,44620,Servelec,21.2.1.0,1,ee410007-f6bf-4aba-a118-d497c9a3cca8,P,,,,,,,,,,,M,01/2004,NOBT,825,821,,3f750bcd-32dc-4938-9c94-4f7afc0a4d58,,N,,,3,N,N,,271,2021-09-01 00:00:00,2021-10-31 00:00:00,2022-02-18 00:00:00,2022-08-31 00:00:00,N,850404997,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,e1f0fd0e-6149-4384-b899-d88b02bdf46f,P,,,,,,,,,,,F,07/2004,NOBT,825,933,,d8589f35-5b1d-46b1-9f2f-b9ccafc6f11b,,N,,,3,N,N,,167,2021-09-06 00:00:00,2021-09-10 00:00:00,2022-02-03 00:00:00,2022-08-31 00:00:00,N,983022078,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,75a56a7d-f892-41b3-87bc-4897925c55b5,P,,,,,,,,,,,W,11/2004,APKN,825,748,,21e5d844-216f-4558-9d30-1db2e823bf97,,N,,,3,N,N,,269,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-01-27 00:00:00,2022-08-31 00:00:00,N,849646888,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,dc1a81e7-4cc2-40a1-901d-7177139dba7a,P,,,,,,,,,,,M,11/2003,NOBT,825,747,,b7c337b4-aa51-44ec-ae2c-dd07aa21c645,,N,825,,3,N,Y,,155,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-01-31 00:00:00,2022-08-31 00:00:00,N,786762606,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,6abdbef6-01c2-4de7-8079-7c748016316c,P,,,,,,,,,,,W,06/2006,WBRI,825,720,,20357a28-562c-4d21-b68b-dd7d1260821f,,N,,,3,Y,Y,,340,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-01-20 00:00:00,2022-08-31 00:00:00,N,855517041,,,,,,
468,825,44629,44620,Servelec,21.2.1.0,1,a96100d3-ccb5-43e7-a8a2-3695ccad510c,P,,,,,,,,,,,F,03/2005,APKN,825,911,,2d63c643-0e1f-4b9d-8c05-6343d038e8ed,,N,,,3,N,N,,409,2021-09-06 00:00:00,2021-10-31 00:00:00,2022-02-11 00:00:00,2022-08-31 00:00:00,N,643923723,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,ab45e390-afd8-4195-ba8d-28200b154f6f,P,,,,,,,,,,,W,01/2005,NOBT,825,,,76652033-9f45-40fd-9ac5-f2c794ba7ec9,,N,825,,3,N,N,,189,2021-07-05 00:00:00,2021-09-10 00:00:00,2022-02-10 00:00:00,,N,,,,,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,af7454ab-6dfc-4521-a4e8-dce6764d9473,P,,,,,,,,,,,F,07/2004,NOBT,825,851,,078f781f-cdb2-4bf1-a28e-4bd9c072598b,,N,,,3,N,N,,276,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-01-26 00:00:00,2022-08-31 00:00:00,N,867310336,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,aefd798a-673c-402e-800b-376de122be35,P,,,,,,,,,,,F,01/2004,NOBT,825,874,,42b77ddb-5c37-40cd-b531-8e26fad12a20,,N,825,,3,N,N,,144,2021-09-06 00:00:00,2021-09-01 00:00:00,2021-12-22 00:00:00,2022-08-31 00:00:00,N,726949222,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,4d5ed3b5-b10d-4a3e-a6bf-f8c852621870,P,,,,,,,,,,,F,01/2005,NOBT,825,789,,a9201bb9-f689-456d-a9b5-6a2fff3b8484,,N,825,,3,Y,N,,185,2021-09-01 00:00:00,2021-09-10 00:00:00,2022-01-31 00:00:00,2022-08-31 00:00:00,N,545717511,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,303d3638-8399-472f-873e-6c0ef6085879,P,,,,,,,,,,,M,01/2005,NOBT,825,716,,4e6fd606-5736-49d7-b1ee-5a3ea7198d0c,,N,825,,3,N,N,,171,2021-09-13 00:00:00,2021-09-30 00:00:00,2022-02-04 00:00:00,2022-08-31 00:00:00,N,709505652,,,,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,144486b5-1497-430a-b8f4-701fd59272d3,P,,,,,,,,,,,W,01/2004,NOBT,825,,,d669e646-b284-47ac-af19-ccda5b314d9c,,N,,,3,Y,N,,360,2021-09-06 00:00:00,2020-09-23 00:00:00,2022-01-31 00:00:00,2022-07-12 00:00:00,N,,,,2022-08-31 00:00:00,,2021-12-01 00:00:00,
468,825,44629,44620,Servelec,21.2.1.0,1,252b445e-e7e0-42ce-8cc9-f080b1d60f23,P,,,,,,,,,,,M,01/2005,WBRI,825,792,,210cc620-1b07-43f4-a72f-0135394c2c85,,N,,,3,N,N,,373,2021-09-01 00:00:00,2021-10-31 00:00:00,2021-12-15 00:00:00,2022-08-31 00:00:00,N,677921234,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,2575da39-3e9b-4505-b326-efa4eeff6457,P,,,,,,,,,,,F,04/2006,WBRI,825,,,63133ec0-9b6f-4580-a6bb-e507eb416dcc,,N,,,3,Y,N,,451,2021-09-02 00:00:00,2021-10-31 00:00:00,2021-12-22 00:00:00,,N,590792096,,,,,,
468,825,44629,44620,Servelec,21.2.1.0,1,88188a8d-2ab8-44bf-af86-77398f62723e,P,,,,,,,,,,,F,02/2006,APKN,825,939,,aa49b7a0-f409-42ca-8ded-cbfc8018d0f9,,N,825,,3,N,N,,153,2021-09-02 00:00:00,2021-10-31 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,998983817,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,e3294994-874f-45d4-bade-4d1b8528f347,P,,,,,,,,,,,M,07/2004,APKN,825,929,,d227a654-961d-4bb2-ba4b-2364be55b0c1,,N,825,,3,N,Y,,161,2021-09-13 00:00:00,2021-09-29 00:00:00,2022-01-20 00:00:00,2022-08-31 00:00:00,N,968803850,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,02b2b8fd-5abf-498d-89fb-397491120b7e,P,,,,,,,,,,,W,09/2005,WBRI,825,749,,5188fa01-7620-4d42-a21f-df9247fd6f70,,N,,,3,N,N,,423,2021-09-01 00:00:00,2021-09-01 00:00:00,2022-01-06 00:00:00,2022-08-31 00:00:00,N,581976804,,,2022-08-31 00:00:00,2022-03-01 00:00:00,,
468,825,44629,44620,Servelec,21.2.1.0,1,c090fa8f-edd1-49b6-b212-53f34b522852,P,,,,,,,,,,,F,07/2006,NOBT,825,911,,dbf6c32b-8695-4a5c-a332-92dc32736f1a,,N,,,3,N,N,,295,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,926088460,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,31de8eec-c122-4405-abcb-276a7b3821b5,P,,,,,,,,,,,M,03/2006,NOBT,825,735,,0bbf5b45-bad1-4983-9b55-085432c1538b,,N,825,,3,N,N,,116,2021-10-01 00:00:00,2021-12-31 00:00:00,2022-02-17 00:00:00,,N,688315497,,,2022-08-31 00:00:00,,2021-12-01 00:00:00,611
468,825,44629,44620,Servelec,21.2.1.0,1,7fc5bd2f-d357-42a0-a8b3-9a856050ccc0,P,,,,,,,,,,,M,11/2004,WBRI,825,917,,8852530b-57f5-42ab-9664-8ee3a76103c6,,N,,,3,N,N,,366,2021-09-13 00:00:00,2021-09-01 00:00:00,2022-02-18 00:00:00,2022-08-31 00:00:00,N,958547140,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,86fa43f6-1e4e-4623-a1c8-ed96b18841be,P,,,,,,,,,,,M,04/2006,WOTH,825,808,,b316c2cc-aa07-430f-8d72-92c2205c407e,,N,,,3,N,N,,279,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-01-28 00:00:00,2022-08-31 00:00:00,N,592232871,,,2022-08-31 00:00:00,2022-03-01 00:00:00,,
468,825,44629,44620,Servelec,21.2.1.0,1,18d0f51a-8899-4040-b1da-e220b0c565ce,P,,,,,,,,,,,F,12/2005,AIND,825,700,,0ed3e3ad-6102-4301-b29f-de3becd5d3b8,,N,,,3,N,Y,,451,2021-11-01 00:00:00,2021-11-30 00:00:00,2022-02-11 00:00:00,,N,878625415,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,0709bdb5-df21-47bd-885b-1e3472c2f778,P,,,,,,,,,,,W,06/2006,WBRI,825,831,,23bcb13e-a863-4756-9a44-69b9a166e222,,N,825,,3,N,N,,178,2021-09-06 00:00:00,2021-12-22 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,911675407,,,,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,cffd46fb-d32c-42d7-9db1-8408fc25dbc2,P,,,,,,,,,,,F,03/2004,NOBT,825,834,,00c27953-a207-4090-a6da-55a7244b9016,,N,825,,3,N,N,,116,2021-09-02 00:00:00,2021-09-30 00:00:00,2021-09-20 00:00:00,2022-08-31 00:00:00,N,831423518,,,2022-08-31 00:00:00,,,611
468,825,44629,44620,Servelec,21.2.1.0,1,0c08291e-0796-47cc-b691-9528f119222d,P,,,,,,,,,,,F,02/2005,WOTH,825,838,,f09d63a4-5dc1-48c6-b048-a7388d6f3d38,,N,,,3,N,N,,325,2021-09-06 00:00:00,2021-11-30 00:00:00,2022-01-24 00:00:00,2022-08-31 00:00:00,N,705663347,,,2022-08-31 00:00:00,,,
