Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,TermlySessionsPossible,TermlySessionsAuthorised,TermlySessionsUnauthorised,T_Reason_I,T_Reason_M,T_Reason_R,T_Reason_S,T_Reason_T,T_Reason_H,T_Reason_E,T_Reason_C,T_Reason_G,T_Reason_U,T_Reason_O,T_Reason_N
173769,8a0230e0-a4a7-498f-9812-8786462004e6,,,,,,F,,C,2012-09-19 12:00:00,10,131,,,,1,,,,,,,,,,
262312,729ba65c-8a42-4944-ba09-071639dd8618,,,,,,F,,Leaver,2011-02-03 12:00:00,9,124,,,6,,,,,,,,,,3,
201294,261eeeca-d2f8-4065-be40-5e761a3f6714,,,,,,F,,C,2012-09-04 12:00:00,10,133,,,,1,,,,,,,,,,
189100,5754f517-e3ee-47db-9133-92da52a561b5,,,,,,F,,C,2013-09-03 12:00:00,12,143,,,,1,,,,,,2,,,4,
247340,f0259eed-276b-4ec0-9bc0-c24fb47a1e98,,,,,,F,,C,2013-09-04 12:00:00,Leaver,141,,,,1,,,,,,,,,4,
229740,5c249a6c-aa11-41e3-99b5-be757cb6bb9d,,,,,,F,,C,2014-09-01 12:00:00,11,129,,,5,,,,,,,2,,,,
229205,2c801465-f6ac-4474-a25c-fd912484f311,,,,,,M,,C,2013-09-04 12:00:00,9,134,,,3,,,,,,,,,,,
223594,74cfdf28-13db-4bad-b331-da99e3d44b5b,,,,,,M,,C,2014-09-04 12:00:00,11,144,,,,,,,,,,2,,,,
168908,2a718dc2-23e7-4cdf-b734-02639df5c29a,,,,,,M,,Leaver,2010-09-01 12:00:00,7,130,,,,1,,,,,,,,,4,
210283,231e4054-ac08-4f8d-907d-0fed4b632704,,,,,,M,,C,2012-09-06 12:00:00,8,132,,,4,1,,,,,,,,,,
193245,468dab3b-e85a-493a-bb2f-fa0ae6fb117c,,,,,,M,,C,2011-09-01 12:00:00,10,111,,,,,,,,,,,,,,
186408,67e5dedc-1a48-4aec-8aa9-b7a3f841731a,,,,,,M,,C,2010-09-01 12:00:00,Leaver,135,,,,2,,,,,,,,,5,
166594,b054fb5a-b718-43fe-9673-e2daca9880a3,,,,,,M,,C,2013-09-04 12:00:00,11,141,,,,1,,,,,,2,,,,
133772,dbaa2720-a841-41fb-aaff-dd5d6389d54a,,,,,,M,,Leaver,2014-09-03 12:00:00,8,142,,,,,,,,,,,,,5,
149625,47af037f-5ac0-42bd-a8fa-7ee124ae021e,,,,,,F,,C,2014-09-01 12:00:00,8,143,,,,1,,,,,,,,,,
167846,de998865-8ad3-4ad7-92e0-cf0b100696e5,,,,,,M,,C,2013-09-05 12:00:00,11,145,,,,2,,,,,,,,,,
128577,d1235121-ec6e-4f9b-9c81-dd9b3ebfb0d6,,,,,,F,,Leaver,2010-09-02 12:00:00,10,115,,,5,1,,,,,,2,,,3,
225715,323e4aa0-8a5b-4d8f-946b-be99168749f9,,,,,,F,,C,2014-09-04 12:00:00,9,139,,,9,2,,,,,,,,,,
196814,957d65da-6dfc-4e65-beb0-e4a063939d67,,,,,,F,,C,2012-09-04 12:00:00,7,141,,,5,,,,,,,,,,,
165048,1da5e857-9c6b-4c59-a60a-265d41fac9f9,,,,,,M,,C,2010-09-02 12:00:00,9,145,,,6,,,,,,,3,,,,
182168,817116c2-04be-4a9c-a99d-6796810061fe,,,,,,F,,C,2011-09-01 12:00:00,8,138,,,8,2,,,,,,2,,,5,
156285,51be06a0-7def-45ed-8269-a7e53361821e,,,,,,M,,Leaver,2014-11-26 12:00:00,9,121,,,,,,,,,,,,,5,
151579,da652eb5-b806-473b-80d5-0a64471ba134,,,,,,F,,C,2012-09-04 12:00:00,Leaver,119,,,4,1,,,,,,,,,,
192429,8174848a-75ee-4d50-af8a-b47ad4d48ea5,,,,,,F,,Leaver,2011-09-07 12:00:00,9,128,,,,2,,,,,,,,,,
180470,670835c8-109b-454f-9ee8-8fe0514a8aee,,,,,,F,,C,2012-09-06 12:00:00,8,138,,,6,2,,,,,,3,,,4,
153016,ec5a14c7-ceb3-4534-8b3c-7344ac76ea73,,,,,,F,,C,2013-09-04 12:00:00,11,129,,,3,1,,,,,,,,,4,
199478,01be2872-2fb9-4691-b055-ae885c968027,,,,,,F,,Leaver,2011-09-07 12:00:00,8,145,,,6,,,,,,,,,,,
200615,7b1251fc-1809-4a2f-83a7-31f9c81b7a9e,,,,,,F,,C,2013-10-14 12:00:00,8,139,,,,2,,,,,,2,,,,
225201,7fd5b58b-4375-43e5-b359-a44dd61a2d38,,,,,,F,,C,2011-09-05 12:00:00,11,136,,,5,,,,,,,2,,,4,
228539,814f0808-87e3-46dd-8290-6198e555b46e,,,,,,F,,C,2011-09-07 12:00:00,9,140,,,5,,,,,,,2,,,5,
208385,00ea3e10-6aac-44b7-be4c-819bf5d9f31d,,,,,,M,,C,2012-09-04 12:00:00,8,136,,,,,,,,,,,,,5,
238508,27cbbe3a-5cb9-4766-948e-60ef567e996e,,,,,,M,,Leaver,2014-09-01 12:00:00,9,142,,,,,,,,,,,,,,
182984,906f05e1-6d30-48ad-9bf2-36a6426f28db,,,,,,F,,C,2013-09-04 12:00:00,7,135,,,,,,,,,,2,,,3,
171745,2536d0fb-4f7f-4de8-af18-031f6f4392c7,,,,,,M,,C,2012-09-05 12:00:00,8,128,,,,,,,,,,2,,,,
158946,84e719f6-f516-43a0-91b2-12170db3935a,,,,,,F,,C,2012-09-04 12:00:00,9,131,,,6,,,,,,,,,,,
152644,b8f24700-a23c-4f8f-beda-f540e4df5f29,,,,,,M,,C,2014-09-04 12:00:00,9,132,,,4,,,,,,,3,,,4,
179782,21c2fdbe-442d-4002-bf95-691d8829ce41,,,,,,F,,C,2014-09-01 12:00:00,10,123,,,7,,,,,,,,,,4,
157933,e6a00aa0-de72-4894-af5b-c65878c64e05,,,,,,F,,C,2011-09-05 12:00:00,10,134,,,4,,,,,,,,,,,
141878,03e2a597-f713-4832-8a79-59ce1563464f,,,,,,M,,Leaver,2014-06-02 12:00:00,11,128,,,,,,,,,,,,,,
193442,a76fda49-3b11-4ca9-b1b3-6a9e1e219360,,,,,,M,,C,2011-09-05 12:00:00,11,140,,,,,,,,,,2,,,,
170688,e9ac601d-2512-48fd-bfbc-550c71949809,,,,,,F,,C,2013-09-06 12:00:00,11,128,,,6,2,,,,,,2,,,,
198045,e39d6f24-0504-4580-ad69-2eee088a5ba7,,,,,,M,,C,2013-09-25 12:00:00,7,124,,,,1,,,,,,,,,,
141127,e3cccdc2-796e-4470-8f63-c6d10ba1f923,,,,,,F,,C,2011-10-05 12:00:00,7,128,,,10,,,,,,,,,,,
143269,8dca0d0c-1c8b-4598-a627-9114e272d3fd,,,,,,F,,C,2013-09-04 12:00:00,7,137,,,,,,,,,,3,,,4,
180878,e0e31292-da8c-41b0-8daa-9056d2d50299,,,,,,F,,Leaver,2014-09-03 12:00:00,8,119,,,,,,,,,,2,,,3,
213596,baddd8f6-a27f-4b0b-b19a-3439b4463505,,,,,,F,,M,2014-09-04 12:00:00,8,125,,,5,,,,,,,2,,,4,
206037,336d0530-465c-413b-b94c-2d8ec3fa84d3,,,,,,M,,C,2014-09-03 12:00:00,8,134,,,,,,,,,,,,,,
241046,6ce80ac0-d145-4523-9621-b376b329909a,,,,,,F,,Leaver,2014-09-04 12:00:00,7,106,,,6,1,,,,,,,,,,
188023,631b1bdf-7194-46fc-99ed-b1f0cac81aa7,,,,,,M,,C,2014-09-08 12:00:00,8,129,,,4,,,,,,,,,,,
210608,1c1e03f6-9b4c-4125-b93e-d91ffc49fa7c,,,,,,M,,C,2012-09-05 12:00:00,8,144,,,,,,,,,,2,,,,
124234,fc2cc241-0376-4717-ab1d-b172f541a6af,,,,,,M,,Leaver,2013-09-06 12:00:00,8,140,,,8,,,,,,,2,,,,
204528,8acdfddb-f203-4136-bf4f-bbe728bff204,,,,,,M,,C,2014-11-03 12:00:00,8,136,,,,,,,,,,3,,,5,
211500,1c5015f9-853d-4513-be9e-8f0b5dcc2791,,,,,,F,,C,2014-09-01 12:00:00,8,116,,,,,,,,,,,,,,
166924,2fb92bc3-f9d6-442c-91b3-2039dc355bb2,,,,,,M,,C,2012-09-04 12:00:00,10,137,,,5,2,,,,,,1,,,,
181558,f2a5ba27-7755-4145-bb2e-2ceaddd55c40,,,,,,M,,C,2010-09-01 12:00:00,8,144,,,5,,,,,,,2,,,,
176811,715a58bb-b377-40ec-96dd-42c30f42656a,,,,,,M,,C,2014-09-04 12:00:00,Leaver,140,,,,1,,,,,,2,,,,
237981,db0fddb4-8161-44ff-b72f-6489aaa000ba,,,,,,M,,Leaver,2011-09-05 12:00:00,9,141,,,,1,,,,,,2,,,,
207987,61a52c9c-1c1a-4e93-b33d-a7cdc38d967e,,,,,,F,,C,2013-09-01 12:00:00,7,138,,,,,,,,,,,,,,
211215,c12decc8-a72f-4c2d-a5c9-e77257d889fc,,,,,,F,,C,2011-09-07 12:00:00,9,125,,,8,1,,,,,,2,,,,
183284,067ee33d-2c8a-481c-994c-f7e649662872,,,,,,F,,C,2010-09-01 12:00:00,8,112,,,,,,,,,,,,,,
166849,68f23ae8-f0ca-4636-a399-c7f481ca6870,,,,,,F,,C,2014-09-04 12:00:00,9,108,,,6,2,,,,,,3,,,4,
193199,c5e18b44-27af-4b9b-911d-8ff4cc61abe3,,,,,,M,,C,2012-09-06 12:00:00,9,127,,,4,2,,,,,,2,,,,
186628,07689644-aad8-4722-b673-682ad8bba88f,,,,,,F,,Leaver,2014-09-04 12:00:00,10,120,,,5,1,,,,,,,,,,
229332,86161d6e-ccaf-4ac8-b9d9-1a376b91244a,,,,,,M,,C,2014-09-01 12:00:00,8,144,,,,1,,,,,,,,,,
207967,81226c51-0ba1-4739-a702-a70833b1248d,,,,,,M,,M,2010-09-02 12:00:00,9,110,,,8,1,,,,,,,,,,
136914,5f3d2bf6-45f9-491d-992b-89033d2c0a64,,,,,,F,,C,2010-09-02 12:00:00,8,136,,,7,2,,,,,,,,,,
165372,9b21e1fb-ad4c-4b20-a058-55d42830338f,,,,,,M,,C,2011-09-07 12:00:00,12,123,,,6,,,,,,,,,,5,
190380,0bbfa43b-d934-4634-b621-a89ad2ec6c86,,,,,,F,,C,2014-09-02 12:00:00,11,123,,,6,,,,,,,,,,5,
218591,0d78ba4c-bdb6-468f-9878-7e3ccbbfc753,,,,,,M,,C,2010-09-02 12:00:00,7,125,,,9,1,,,,,,2,,,,
193940,b68f101c-d8f9-43a4-bc1a-25cc4169fa31,,,,,,F,,C,2010-09-02 12:00:00,10,126,,,,,,,,,,,,,,
157162,c330a867-3a84-4824-9872-95a5ccf25087,,,,,,M,,Leaver,2014-09-02 12:00:00,8,132,,,,,,,,,,2,,,,
231177,ce44cc29-d612-4f08-abee-2c39378fadef,,,,,,M,,Leaver,2013-09-03 12:00:00,8,108,,,6,1,,,,,,,,,5,
162623,4da755ef-3e7c-4c30-bb26-8f15e4ffab4a,,,,,,F,,C,2011-09-05 12:00:00,7,130,,,10,,,,,,,,,,,
209892,db84a4d8-1beb-4b1c-bc18-77f64b7f139d,,,,,,M,,C,2013-09-04 12:00:00,Leaver,134,,,8,1,,,,,,2,,,,
229742,1c6eb551-55ff-4277-bde3-bd692b1beda2,,,,,,M,,C,2012-09-06 12:00:00,11,135,,,,,,,,,,,,,5,
254039,16fe6148-7406-4f16-ae45-ff4b5cadfa7d,,,,,,F,,C,2012-09-06 12:00:00,9,130,,,10,2,,,,,,,,,,
168446,83498f10-ab8c-49ad-9675-500d3424c66f,,,,,,M,,C,2012-09-03 12:00:00,10,143,,,4,,,,,,,2,,,,
211205,c707a88c-0f5c-4ec9-8c9c-dbf24d090c81,,,,,,M,,C,2012-09-01 12:00:00,10,139,,,,,,,,,,2,,,5,
238095,69f318e4-a17c-46aa-af8b-8d26ce4ff118,,,,,,M,,C,2012-09-05 12:00:00,9,143,,,,2,,,,,,,,,4,
208242,730571e1-ea61-4bbe-969a-8cddeba6f83c,,,,,,F,,C,2014-09-01 12:00:00,9,141,,,,1,,,,,,,,,4,
227849,c26a9202-b767-49ff-9237-3bdec7c83965,,,,,,F,,C,2011-09-05 12:00:00,Leaver,112,,,5,,,,,,,,,,5,
211347,a9ff7e96-1b06-4adc-904a-bec0a41ba82f,,,,,,M,,C,2014-09-03 12:00:00,9,121,,,14,,,,,,,,,,,
236475,09f8e055-4dce-4d55-ad7e-d3d41e2ad80d,,,,,,M,,C,2011-09-07 12:00:00,8,107,,,,,,,,,,2,,,,
100025,71822baa-0ba9-47b0-8529-354f1f3271e5,,,,,,F,,Leaver,2011-09-07 12:00:00,9,120,,,7,1,,,,,,2,,,,
106658,99fde6e8-0436-4f0d-86c6-553fafa6c7a1,,,,,,M,,C,2013-09-06 12:00:00,8,122,,,,,,,,,,,,,,
161830,6d65c8a3-bf8d-49d5-b25f-df4c63396c62,,,,,,M,,C,2011-09-05 12:00:00,11,141,,,4,,,,,,,2,,,,
204540,ec970f2a-841c-4181-9160-5a8e16f0f3f8,,,,,,F,,C,2012-09-06 12:00:00,8,128,,,7,1,,,,,,,,,,
162557,530a71c7-5174-47be-af5e-110d2d185cfa,,,,,,F,,Leaver,2014-09-05 12:00:00,8,135,,,,1,,,,,,2,,,5,
226780,b462845c-06d4-456f-adbc-0cefccb60bdd,,,,,,M,,C,2011-09-07 12:00:00,10,139,,,6,,,,,,,,,,,
142954,8837de5e-20d6-4742-ac83-a65bd5bfbaa9,,,,,,F,,C,2011-09-05 12:00:00,11,134,,,6,,,,,,,,,,,
181124,67cda12f-e71e-42f3-9730-a1f80c25a465,,,,,,F,,C,2010-09-02 12:00:00,Leaver,123,,,,,,,,,,2,,,,
212642,a95205c8-8bc5-4c70-93e2-6085da703ace,,,,,,M,,Leaver,2014-09-03 12:00:00,9,131,,,5,2,,,,,,,,,,
122615,5b8fb77c-e9f1-49eb-b084-a57744db3ba1,,,,,,F,,Leaver,2011-09-05 12:00:00,12,131,,,,,,,,,,,,,,
225608,c1e1a6f6-f7a6-4b1c-bd35-a290e7669e03,,,,,,M,,C,2014-09-09 12:00:00,10,113,,,,2,,,,,,2,,,,
139826,8aa6dc93-a68a-410d-971d-f557a586fbf3,,,,,,M,,C,2011-09-07 12:00:00,10,118,,,,,,,,,,1,,,,
195975,f7f88fdc-af1d-47d9-8e8b-0ccf671ec4e3,,,,,,F,,C,2013-09-05 12:00:00,8,145,,,,1,,,,,,,,,,
195037,f8b5a59f-4f23-4885-8859-23c9a8c0d8d7,,,,,,F,,Leaver,2014-09-02 12:00:00,9,140,,,6,,,,,,,2,,,5,
176067,2df0cda9-755a-4869-b7e4-53b6b564331f,,,,,,F,,M,2014-09-01 12:00:00,11,132,,,6,,,,,,,2,,,4,
155195,937c8a2c-bbde-4b32-8ad2-1a7b05f971d7,,,,,,M,,C,2011-09-05 12:00:00,10,143,,,8,2,,,,,,2,,,6,
192788,a9758a60-23b1-4dc2-abad-fcae511391e7,,,,,,M,,C,2014-09-02 12:00:00,10,115,,,,,,,,,,,,,4,
224880,261eeeca-d2f8-4065-be40-5e761a3f6714,,,,,,F,,C,2014-07-07 12:00:00,Leaver,113,,,,,,,,,,2,,,,
174505,fc5de8e3-ce25-4a94-8e2c-e27500ecde59,,,,,,M,,Leaver,2014-06-05 12:00:00,7,140,,,,1,,,,,,2,,,,
200461,25f8ee1d-911d-420b-8644-30cb9c2cb115,,,,,,F,,C,2012-09-01 12:00:00,11,132,,,,,,,,,,,,,4,
137719,03634259-f95f-4524-aaa3-d9fedfee540a,,,,,,M,,C,2013-09-02 12:00:00,12,132,,,11,2,,,,,,2,,,,
214192,299d23ef-77d7-4b40-ad4d-2210ecca7c8b,,,,,,F,,Leaver,2013-09-03 12:00:00,10,117,,,8,,,,,,,,,,3,
137035,ecc0775c-7edf-4e14-97f8-b068d27cac5c,,,,,,F,,C,2012-09-01 12:00:00,7,142,,,7,,,,,,,2,,,,
172646,95913988-c9ff-4d59-83e5-34be7a08f33b,,,,,,F,,C,2014-09-01 12:00:00,11,142,,,5,1,,,,,,,,,,
200689,e6e4d846-792a-4db1-89d2-5db60cbc7fdc,,,,,,F,,Leaver,2014-09-01 12:00:00,10,117,,,12,2,,,,,,,,,5,
178458,a013eeb7-5d5d-4dfc-901f-64d49afdc736,,,,,,M,,C,2013-09-03 12:00:00,8,130,,,,1,,,,,,2,,,4,
167344,7a336c88-a198-4cc5-a562-7d25829fedb9,,,,,,F,,Leaver,2012-09-03 12:00:00,Leaver,120,,,7,2,,,,,,,,,4,
193863,eee14535-4247-42ee-a003-96e8ce4fef0a,,,,,,F,,Leaver,2014-09-01 12:00:00,8,137,,,6,,,,,,,,,,,
189556,8560f473-6665-47a2-b9ee-96b59de16910,,,,,,M,,Leaver,2011-09-01 12:00:00,8,118,,,6,2,,,,,,2,,,5,
223131,ec174003-4a79-442a-a222-03842e5f1273,,,,,,M,,C,2010-09-02 12:00:00,12,111,,,,,,,,,,2,,,4,
172715,03e4f17b-a427-4a7c-9fe9-fcc8e85a55f8,,,,,,F,,C,2010-09-01 12:00:00,10,142,,,7,1,,,,,,2,,,,
218460,1347fffa-89bf-4e02-a1b5-01af5ac7b10e,,,,,,M,,C,2011-09-07 12:00:00,11,134,,,,1,,,,,,,,,,
147313,122548d4-d4ef-4a37-9804-8b5ba767ead6,,,,,,F,,Leaver,2010-09-01 12:00:00,8,117,,,,,,,,,,3,,,,
182224,a8d5894f-6d33-4947-bd8b-2bb3b8846eab,,,,,,F,,C,2011-09-05 12:00:00,Leaver,130,,,,,,,,,,,,,,
199646,7abf13ff-7de3-494a-ab77-862de9152509,,,,,,M,,C,2013-09-03 12:00:00,9,112,,,11,2,,,,,,2,,,,
178436,0a5a765b-8cd3-4a4b-a435-f4bbd8aad49b,,,,,,F,,C,2014-09-05 12:00:00,7,139,,,,,,,,,,,,,5,
174388,0e0d5c77-1a64-4d7a-95b4-67adb0961141,,,,,,M,,C,2013-09-03 12:00:00,9,143,,,,1,,,,,,,,,,
149661,bde15a0c-2078-4bf4-824d-44a6676c4bf9,,,,,,M,,C,2014-09-04 12:00:00,10,125,,,8,1,,,,,,2,,,4,
197903,6520c57c-310f-4e72-9c2c-6b1caa409e84,,,,,,M,,C,2011-09-06 12:00:00,7,131,,,11,,,,,,,,,,,
194291,dca95a23-8763-4ba8-b5d9-a6c52895f55a,,,,,,F,,Leaver,2013-04-15 12:00:00,8,130,,,9,,,,,,,,,,,
178737,d0377820-9b28-4dfe-b874-2b38cd814b7b,,,,,,F,,C,2013-09-04 12:00:00,9,139,,,,1,,,,,,2,,,4,
182848,f0f54250-5467-425f-8390-be19d33e32d8,,,,,,F,,C,2011-09-05 12:00:00,7,133,,,,2,,,,,,2,,,,
111751,a2baf66d-1a93-49ad-9b71-3f0fffb4571e,,,,,,M,,C,2012-04-01 12:00:00,7,142,,,,,,,,,,,,,,
125426,76d03628-3bfb-47f7-88da-b8e7fde2eda1,,,,,,F,,M,2012-09-01 12:00:00,11,140,,,,,,,,,,2,,,,
154698,43090d91-32d0-41fe-a269-2f90cbc9439d,,,,,,M,,C,2013-09-04 12:00:00,10,117,,,9,,,,,,,,,,,
203473,817e0758-521d-4131-96ad-a83c60b921f6,,,,,,M,,Leaver,2010-09-07 12:00:00,9,140,,,3,1,,,,,,,,,,
223788,9f655401-aae9-4337-9b04-eb4e8a211f72,,,,,,F,,C,2011-09-05 12:00:00,9,124,,,,,,,,,,,,,,
180084,b548a09d-4239-4fe9-9ebb-26441044a4ef,,,,,,M,,C,2011-09-05 12:00:00,7,137,,,4,,,,,,,,,,,
168817,e66f4578-077b-42d6-80fd-be9c798abbef,,,,,,F,,C,2011-09-05 12:00:00,11,126,,,,,,,,,,2,,,,
218059,f9315ea9-3872-405d-b316-4d27fa1d82eb,,,,,,M,,Leaver,2012-09-01 12:00:00,11,134,,,8,,,,,,,1,,,5,
200076,5e840ec6-d1e0-4798-ae02-12aee11343bd,,,,,,F,,C,2011-09-05 12:00:00,8,141,,,11,2,,,,,,,,,,
225074,2c1e29e9-e29b-4404-a126-7f256de62c4e,,,,,,F,,C,2011-09-07 12:00:00,8,132,,,,,,,,,,2,,,,
161200,b6994c2b-806a-4860-9641-7bb93a94e212,,,,,,F,,C,2011-09-05 12:00:00,7,136,,,11,,,,,,,1,,,,
161753,506a2ac5-d131-4843-b70e-938f0e83dab5,,,,,,M,,C,2014-09-02 12:00:00,11,122,,,,,,,,,,2,,,,
190799,54c5fc27-3c30-4339-ae03-c8917374739e,,,,,,F,,C,2014-09-01 12:00:00,7,139,,,4,1,,,,,,,,,,
148993,d81e734b-918e-4d0a-b7a4-dfb51111227f,,,,,,F,,C,2013-09-04 12:00:00,10,144,,,,,,,,,,,,,,
206771,0e2551ce-d46c-4f8f-9d33-d203882e4690,,,,,,M,,C,2012-09-06 12:00:00,Leaver,117,,,8,,,,,,,,,,,
111625,c014603d-b82f-4fd6-8ae2-21cf001afb72,,,,,,F,,C,2014-11-13 12:00:00,8,142,,,,,,,,,,,,,4,
230898,25cc1ff2-1be6-4a46-b944-9e056473d9d9,,,,,,F,,C,2014-09-01 12:00:00,Leaver,137,,,3,1,,,,,,,,,,
169893,fa8a1bc3-4dba-4824-9e31-9cd1894908f4,,,,,,M,,C,2014-09-10 12:00:00,8,116,,,4,,,,,,,3,,,,
189603,926db85c-022b-4bcd-b991-4999b3aa6a7e,,,,,,M,,C,2013-09-03 12:00:00,Leaver,125,,,3,1,,,,,,,,,5,
178965,c20ebca6-14a0-49e6-aed3-a4fc1bfb447d,,,,,,F,,C,2014-09-04 12:00:00,7,120,,,,1,,,,,,,,,4,
202221,53d13e89-a8ac-4bea-beeb-782832c46e82,,,,,,M,,C,2012-09-01 12:00:00,10,132,,,5,1,,,,,,2,,,,
197362,8bc78875-d4ee-445d-8771-4997770fec43,,,,,,F,,C,2013-09-05 12:00:00,8,140,,,7,,,,,,,2,,,,
187585,8519a943-91b7-4d18-93d1-99246b2ab5ec,,,,,,F,,Leaver,2014-09-04 12:00:00,8,136,,,6,2,,,,,,,,,,
196645,b7672141-4d82-4a36-8e30-6795f80f228b,,,,,,M,,C,2012-09-06 12:00:00,9,136,,,,,,,,,,2,,,,
197844,bdbf4a03-7404-46be-875a-0847c7793d0f,,,,,,F,,C,2010-09-06 12:00:00,Leaver,134,,,,2,,,,,,2,,,,
167536,d00ba440-407e-4907-ace0-22388263283b,,,,,,M,,C,2013-09-04 12:00:00,8,136,,,6,1,,,,,,1,,,4,
172403,0692473c-5b13-47b3-99d7-f725c7a7d2b6,,,,,,M,,Leaver,2011-09-05 12:00:00,7,139,,,,,,,,,,,,,,
181912,d982c7ff-7227-4346-b0cd-3c5169326ac4,,,,,,F,,Leaver,2012-09-01 12:00:00,11,139,,,11,2,,,,,,,,,,
187110,8aa6dc93-a68a-410d-971d-f557a586fbf3,,,,,,F,,C,2010-09-01 12:00:00,7,144,,,8,1,,,,,,2,,,,
195939,24c018e0-522c-47f8-bf9b-27d9d5c7cf8f,,,,,,M,,C,2010-09-02 12:00:00,9,133,,,3,1,,,,,,2,,,4,
238970,3c81458d-601e-4ae5-860d-68ef0beb527d,,,,,,F,,C,2010-09-02 12:00:00,10,124,,,8,,,,,,,3,,,4,
198384,f632c5d4-1be7-4b96-be99-b5c02123c2fc,,,,,,M,,C,2011-04-27 12:00:00,7,115,,,2,,,,,,,,,,4,
194111,7bd6f680-8084-47d0-b6c6-9851ab4f56aa,,,,,,F,,C,2014-09-03 12:00:00,9,138,,,4,,,,,,,,,,,
187324,a6f8ad8e-add6-4146-862e-7ce315a45ae0,,,,,,M,,C,2010-09-02 12:00:00,7,142,,,9,1,,,,,,,,,5,
203026,509ef86a-603a-4c85-92d7-c99a7b8ea54e,,,,,,F,,C,2012-04-17 12:00:00,10,136,,,7,,,,,,,2,,,,
162438,303765b4-099c-40b9-9c24-c9980d7a70b1,,,,,,F,,C,2011-09-07 12:00:00,11,137,,,,1,,,,,,2,,,,
152969,13b420e3-dbeb-4f5c-800c-bdf1d9712bfa,,,,,,F,,Leaver,2010-09-02 12:00:00,8,125,,,12,,,,,,,2,,,,
174323,db60ba3f-6edd-4b96-bb06-2c939c5836f5,,,,,,F,,Leaver,2013-12-13 12:00:00,8,130,,,,1,,,,,,,,,,
165613,7a1f28a2-a1dd-4cc6-8f02-ec0ef4ed7f48,,,,,,F,,C,2014-09-03 12:00:00,11,145,,,4,1,,,,,,2,,,,
203214,fc2cc241-0376-4717-ab1d-b172f541a6af,,,,,,F,,C,2012-09-06 12:00:00,9,136,,,6,1,,,,,,,,,,
235472,7a152ed8-1fb4-41b4-9881-8ad74785420f,,,,,,M,,C,2013-09-05 12:00:00,9,131,,,9,,,,,,,,,,,
154559,03e4f17b-a427-4a7c-9fe9-fcc8e85a55f8,,,,,,F,,Leaver,2013-09-03 12:00:00,7,110,,,3,1,,,,,,2,,,,
189452,afc73eb8-cd56-4bec-8535-6147b5672ef8,,,,,,F,,C,2010-09-02 12:00:00,11,137,,,,,,,,,,,,,,
143692,b8979068-4b7d-4f09-bc7d-d9fccdd2617c,,,,,,M,,C,2014-09-03 12:00:00,8,133,,,5,,,,,,,,,,,
206874,558f48a2-0f24-45b6-b335-8ed744e0166b,,,,,,M,,Leaver,2013-07-01 12:00:00,8,140,,,,,,,,,,2,,,,
211739,56a0afdc-af94-4a71-8cf2-c7aa399d5ba2,,,,,,F,,C,2010-09-01 12:00:00,8,138,,,,1,,,,,,,,,,
170891,6dec0a98-e90a-4c36-99cb-04436fd933f2,,,,,,M,,C,2014-02-04 12:00:00,7,121,,,4,1,,,,,,2,,,,
150671,693d2af8-f907-45a0-a825-524d17fbd9d7,,,,,,M,,Leaver,2013-09-04 12:00:00,7,135,,,,,,,,,,2,,,,
177325,24d22be8-4342-44bf-b855-44f3cd60a9ce,,,,,,M,,C,2010-09-02 12:00:00,11,130,,,,,,,,,,,,,,
225420,7bdaf189-4f20-48d0-ac17-cdbde8f799b4,,,,,,F,,C,2010-09-06 12:00:00,11,116,,,,,,,,,,,,,,
153855,ac0738af-2c78-4bd0-b109-af0c833ded06,,,,,,M,,C,2010-09-03 12:00:00,9,123,,,,1,,,,,,2,,,3,
219230,ad2d3d81-0f0a-4ced-9900-7db064cd7e62,,,,,,F,,C,2014-09-04 12:00:00,7,131,,,,,,,,,,,,,,
173998,4c30567b-fb8b-4f94-83bc-87e5d7f223fb,,,,,,M,,C,2012-09-05 12:00:00,9,116,,,7,2,,,,,,,,,,
173444,335bc58e-5d15-4b54-9b0a-2949f7acd05c,,,,,,F,,C,2014-09-04 12:00:00,8,115,,,4,,,,,,,,,,5,
217111,fbe6c3af-7999-4583-a3f0-d0e24025a429,,,,,,F,,C,2010-09-02 12:00:00,8,127,,,6,,,,,,,,,,4,
219609,d1d98983-07ff-4f08-a921-11152c96ef6d,,,,,,M,,C,2012-09-05 12:00:00,11,132,,,,,,,,,,,,,,
173746,2908a84b-f573-4207-a092-f9a83a30d09f,,,,,,F,,C,2013-09-03 12:00:00,Leaver,141,,,,,,,,,,,,,,
168006,92ff25a0-2865-4646-81e9-d624f2d2443c,,,,,,M,,Leaver,2013-09-03 12:00:00,9,138,,,5,2,,,,,,,,,,
172435,6e4c6b2c-890e-4b20-8f6b-0bce05aa63d3,,,,,,F,,C,2014-09-03 12:00:00,9,117,,,,,,,,,,2,,,6,
181467,f5936939-e780-4602-b794-74eda078ed60,,,,,,M,,C,2011-09-06 12:00:00,7,120,,,5,2,,,,,,2,,,4,
212960,c85a35cc-ed1a-46a5-8cca-b91d62bf1787,,,,,,M,,C,2013-09-03 12:00:00,9,135,,,,,,,,,,,,,,
