establishment_number,upn,surname,forename,middlenames,preferred_surname,former_surname,gender,date_of_birth,enrol_status,entry_date,nc_year_actual,termly_sessions_possible,illness_authorised,medical_authorised,religious_authorised,study_leave_authorised,traveller_authorised,holiday_authorised,excluded_authorised,other_authorised,holiday_unauthorised,late_unauthorised,other_unauthorised,unknown_unauthorised
124155,2d55cefb-eb69-4563-84a5-bb1f31a39079,,,,,,F,,C,2018-09-05 00:00:00,9,104,,,,50,,,,,,,,
235542,b38cb142-9c01-4d0a-aec9-c48d2d7551e8,,,,,,M,,Leaver,2017-09-05 00:00:00,10,100,3,1,,,,,,,,,,
188374,ae52e1b1-80eb-4b8c-998c-a84244203a5d,,,,,,M,,Leaver,2018-09-06 00:00:00,12,78,4,,,29,,,,,,,11,
174264,bd9c43c6-ac29-4ed9-8d55-b9de04f8cdb5,,,,,,M,,C,2018-04-30 00:00:00,9,100,5,,,,,,,,,,9,
184386,3931057c-9813-4a0b-9e68-ee9afb07ad03,,,,,,F,,M,2015-09-04 00:00:00,Leaver,95,,,,37,,,,3,,,,
245699,4b33c681-ce1d-44fd-9d1c-ae3c3c56ae7e,,,,,,M,,Leaver,2015-09-01 00:00:00,8,116,11,2,,,,,,4,,,,
168954,e19d2821-8005-4542-ace4-f206bcedea6e,,,,,,M,,Leaver,2018-09-01 00:00:00,7,106,4,,,39,,,,,,,3,
251207,d079b2d8-be91-4428-b523-82d149272c67,,,,,,M,,Leaver,2017-09-06 00:00:00,10,112,7,,,,,,,,,,,
137710,98b2a20f-1688-4f8a-aa9d-798700537a10,,,,,,M,,C,2014-09-04 00:00:00,9,109,3,2,,,,,,,,,,
149351,3242cbcf-3ed2-43f3-b103-0e5443fd89bc,,,,,,M,,Leaver,2016-09-02 00:00:00,10,102,5,2,,,,,,3,,,3,
215241,394fff09-5f8a-4bc0-bc3a-eacd2d2b3f96,,,,,,M,,C,2018-09-06 00:00:00,7,122,3,,,,,,,,,,,
162215,cff7fa63-c8c8-49d5-afa8-1878023796b1,,,,,,F,,C,2018-09-07 00:00:00,9,119,3,2,,,,,,,,,,
174371,4b6a63fc-1d8d-402a-a61b-d1c5abd163fc,,,,,,M,,C,2015-09-01 00:00:00,11,112,4,2,,,,,,6,,,7,
177846,e2a4c21d-b87f-421a-8e10-79773bf995f1,,,,,,M,,C,2016-09-05 00:00:00,8,115,8,1,,,,,,,5,,,
176477,b5f47bda-623b-4caa-b650-c10554c5d984,,,,,,F,,C,2018-09-03 00:00:00,8,116,,,2,,,,,,,,,
157559,6c6d3ad5-5c69-4ffd-b246-98fa8db4fe8a,,,,,,M,,C,2018-01-09 00:00:00,9,103,,1,,,,,,,,,3,
245156,5cdda4dd-2bc4-40d0-a8a3-ab30dcec1c12,,,,,,F,,C,2015-09-03 00:00:00,10,105,3,,2,37,,,,,,,,
186536,7f69a0dd-9116-4110-875d-4c2abc85b3dd,,,,,,M,,Leaver,2018-09-07 00:00:00,8,110,1,,,,,,,2,,,,
268406,5c11a533-411e-48a7-a517-701db55a1bc0,,,,,,M,,Leaver,2014-09-01 00:00:00,8,105,4,,,,,,,,,,,
233696,7deaf77e-65f6-49c6-9934-47510fd39a8e,,,,,,M,,C,2014-09-02 00:00:00,11,99,,,,,,,,,,,,
147397,d6491f96-6993-4e03-837d-4f66e5db7c10,,,,,,M,,Leaver,2015-09-03 00:00:00,8,107,,,,,,,,,,,,
114065,64a9e1c9-6488-4421-beaf-97a9682b4f68,,,,,,M,,C,2014-09-04 00:00:00,8,104,21,,,,,,,,,,,
189886,1b442b49-a3e6-4d61-a9c8-081f8370ecfe,,,,,,F,,C,2014-09-02 00:00:00,9,90,3,,,,,,,,,,,
151761,3b1ac760-0065-4f81-9ec4-7aca9658217c,,,,,,M,,C,2017-09-06 00:00:00,10,99,,,2,34,,,,8,,,,
165848,5bada3f3-253c-4e7a-b52a-36aa0e098841,,,,,,M,,C,2015-09-04 00:00:00,11,108,3,,,,,,,,,,,
201459,e610c656-3b5b-4d8e-ae3b-43cfae39e4a8,,,,,,F,,C,2016-09-05 00:00:00,10,90,,,,,,,,,,,,
211634,f0c6ed27-5965-4bc6-85bb-a9984bab85f8,,,,,,M,,C,2018-09-06 00:00:00,12,98,11,2,,37,,,,,,,5,
208600,7a3e282a-f873-4fc3-804e-267b27686992,,,,,,F,,M,2019-01-23 00:00:00,Leaver,80,,2,,35,,,,7,,,,
184389,16f4385f-0c1c-4514-a883-3f76938a4d41,,,,,,M,,C,2018-09-18 00:00:00,10,98,8,,,,,,,,,,20,
164274,e9f2f622-e082-4021-9ea7-07a3525e3746,,,,,,M,,C,2017-09-06 00:00:00,11,116,6,,,,,,,,,,6,
174157,e303f512-a819-4c8e-9eeb-2ebf0e2b2a19,,,,,,M,,C,2015-09-02 00:00:00,8,113,,1,,,,,,3,,,,
190842,b9df1162-7b75-42e3-b829-ac10237fb63e,,,,,,F,,C,2018-09-07 00:00:00,11,117,5,1,,,,,,9,7,,,
208736,02abbabd-c84d-495a-82f2-6a7e881f1262,,,,,,F,,C,2017-09-05 00:00:00,8,119,15,2,2,,,,,,,,4,
191237,29109923-bd77-40c8-8cf5-6b34751ec992,,,,,,M,,C,2015-09-01 00:00:00,7,86,2,,,26,,,,,,,,
165918,b7bd7aeb-081a-4fee-8b0f-ae020204bfb0,,,,,,M,,Leaver,2016-09-01 00:00:00,11,109,5,1,,,,,,,,,,
187036,889314ff-e2fe-4b1d-9558-acf18eec4170,,,,,,M,,C,2018-09-04 00:00:00,10,95,,,,33,,,,,,,7,
126429,9751a689-35c1-49f4-a7f0-067c5ee62033,,,,,,F,,C,2014-09-04 00:00:00,11,96,3,,,,,,,,,,,
163437,032769f6-08de-463e-a512-5129a21c071e,,,,,,F,,Leaver,2016-09-01 00:00:00,8,110,8,,,,,,,,,,,
143179,9dd341eb-4abf-4b60-a3b0-fa079535cfc7,,,,,,M,,C,2015-09-04 00:00:00,8,102,2,1,,,,,,,,,,
220504,e0f2d549-b405-41ba-82a5-a280fea4f578,,,,,,F,,C,2015-09-03 00:00:00,11,95,,2,,,,,,,,,,
150632,cae84baf-d67f-43c7-8d49-7f545a897d22,,,,,,M,,C,2017-09-05 00:00:00,9,122,16,,,,,,,,,,1,
164707,19d4da38-dbd1-4db3-a206-16a17ada702e,,,,,,M,,C,2015-09-01 00:00:00,9,110,,,,,,,,,,,7,
128712,e60da596-33ca-4068-844d-c2af320cadf7,,,,,,M,,C,2018-09-05 00:00:00,12,103,,1,,,,,,,,,,
164754,474e75bb-b22c-4019-907e-d6ca0bbbb0eb,,,,,,M,,C,2017-09-06 00:00:00,Leaver,90,,,,38,,,,,,,,
238286,82fd74b2-3556-452a-8bd4-bdcbb26d4bbc,,,,,,F,,C,2015-09-01 00:00:00,9,116,,2,,,,,,,,,8,
135929,47cb38c6-458d-4e53-83be-d8b017b7af8f,,,,,,F,,C,2017-09-05 00:00:00,9,101,,1,,,,,,1,,,3,
193222,7267d0b9-8087-45c1-84ab-40ea60434346,,,,,,M,,Leaver,2018-09-05 00:00:00,10,103,,,,,,,,4,,,5,
199734,96d263d4-4f39-4aa5-87a9-c7f8a3625c87,,,,,,M,,C,2014-09-04 00:00:00,8,115,6,3,,,,,,,,,3,
175211,4999b544-3ecc-49da-b90a-7f8e69e5db56,,,,,,F,,C,2015-09-03 00:00:00,9,110,6,,,,,,,,,,,
151826,f71f2e03-5a3f-44f2-9ff7-8de658031a71,,,,,,M,,Leaver,2015-09-03 00:00:00,11,110,3,2,,,,,,3,,,7,
213142,c0143241-1105-441c-8118-79d3bd9e8519,,,,,,F,,C,2018-07-11 00:00:00,Leaver,98,11,,,,,,,8,,,,
200163,9e660e79-810b-4b53-8762-2fd39b8c0536,,,,,,M,,C,2017-09-04 00:00:00,11,105,5,,,,,,,,,,,
210795,6d37a3bc-44d9-4f67-9f04-64b917f4c00c,,,,,,M,,Leaver,2018-09-07 00:00:00,Leaver,85,,,,29,,,,,,,,
198782,1f1928b9-48b1-4f28-a264-42384c4c832e,,,,,,M,,C,2018-09-05 00:00:00,12,80,,,,,,,,,,,,
194994,1dc3a3e9-0283-4d75-9644-3f0490992053,,,,,,F,,Leaver,2017-06-05 00:00:00,12,104,3,,,,,,,14,,,14,
208960,c4d25139-225a-48d7-81c5-781337270552,,,,,,F,,Leaver,2017-09-06 00:00:00,10,101,9,2,,,,,,,,,,
162829,51e32f40-6058-46f0-b1e7-e78039e1d8c0,,,,,,F,,C,2015-09-02 00:00:00,10,85,,1,,,,,,,,,2,
221087,bdae324a-a988-4218-ad66-1c25f568202f,,,,,,F,,C,2017-09-06 00:00:00,8,116,,3,,,,,,,,,,
214867,0e588bcf-8ef5-44d2-b833-5ea765071ee5,,,,,,M,,C,2016-09-05 00:00:00,11,109,,,,29,,,,,,,,
146447,f7e40624-df51-4510-927f-f73af4305bbf,,,,,,M,,C,2017-09-04 00:00:00,Leaver,111,5,1,,,,,,4,,,,
237907,f26a345f-3ab9-4186-bfac-40d59c1b506a,,,,,,M,,C,2016-09-05 00:00:00,9,105,,,,35,,,,,,,,
237791,59357367-88f1-4bcf-8429-cbff2142ae21,,,,,,F,,C,2015-09-04 00:00:00,11,112,6,2,2,,,,,3,,,,
175520,7529b31b-bddc-4c95-9ef1-b3d664427c66,,,,,,M,,C,2017-09-06 00:00:00,9,114,3,2,,,,,,,,,,
225478,1990c330-fe3b-4fe1-a882-67389a815449,,,,,,M,,C,2014-09-05 00:00:00,11,102,,,2,,,,,,,,,
236385,a3021c89-d364-4664-abb6-f6964d60fd33,,,,,,F,,C,2018-09-05 00:00:00,10,101,,2,,20,,,,,,,2,
184532,c1f0c960-0538-4425-a796-3e11d981bf29,,,,,,M,,C,2014-09-01 00:00:00,9,117,,,,,,,,,8,,,
139823,737d6bbc-5f65-4657-bc28-a0c5c39465e7,,,,,,M,,C,2016-11-28 00:00:00,9,95,4,,,,,,,,,,,
238827,8acee5fa-4279-4811-a1a9-ddca0b1a1e17,,,,,,F,,Leaver,2018-09-25 00:00:00,8,100,,,,,,,,,,,,
195193,1d8a190d-f337-4636-9d46-1b3bb47203c0,,,,,,F,,C,2014-09-04 00:00:00,7,120,,2,,,,,,2,,,,
153072,380e48da-52c3-47fb-9a99-d15cd2776c1b,,,,,,F,,C,2015-09-03 00:00:00,11,95,,,,,,,,,,,,
175304,66d4c220-8119-434f-8887-0856306a93fe,,,,,,M,,C,2018-09-04 00:00:00,10,108,4,1,,28,,,,,,,,
163526,f4431576-959e-4c3f-9afe-8bbd4d848d32,,,,,,F,,C,2018-09-07 00:00:00,9,116,,,,,,,,,,,2,
241610,e5f3021f-b1f3-423c-a130-d583f030c6d1,,,,,,F,,M,2015-09-01 00:00:00,7,121,6,,,,,,,,,,,
252711,1bb08d92-2f38-4707-b5ec-cde4f76439c1,,,,,,M,,C,2017-09-06 00:00:00,10,119,4,,,,,,,,,,2,
186868,5cb7070f-5c2f-4716-b7e1-50e80d459b7c,,,,,,F,,C,2015-09-01 00:00:00,10,88,2,2,,33,,,,,,,3,
193242,fe157916-1506-4933-a591-6916349ce9f5,,,,,,F,,C,2017-09-06 00:00:00,11,117,,1,,37,,,,,,,,
134744,d2c19335-8954-4ca3-9140-b31835199c18,,,,,,M,,C,2016-09-05 00:00:00,9,105,2,3,,,,,,,,,5,
164571,b052e85a-6c7f-4954-a667-17fd534b983a,,,,,,F,,Leaver,2017-09-04 00:00:00,Leaver,82,,2,,32,,,,,,,,
191883,d5319c62-1e10-4b03-a597-4de9af108949,,,,,,F,,C,2015-09-04 00:00:00,10,100,8,2,,,,,,,9,,,
277791,0992b5c3-f4e1-4120-8fe7-8e7b6c197737,,,,,,M,,C,2016-09-05 00:00:00,Leaver,100,6,,2,35,,,,,,,,
163163,881da4f7-aa10-4454-a976-df03e6df9856,,,,,,F,,C,2018-09-07 00:00:00,Leaver,95,,,,44,,,,,,,,
144170,96db0c22-e307-4a9f-b167-9b92be4191ff,,,,,,M,,C,2017-09-06 00:00:00,9,118,,,2,,,,,,,,,
161417,93c6c6a9-f29c-4005-85e5-912c6e5e4984,,,,,,F,,C,2016-09-05 00:00:00,10,106,5,,,,,,,,,,,
195375,ba7326b3-31f7-4462-a2eb-56093b4b3989,,,,,,M,,C,2018-09-06 00:00:00,11,116,5,2,,,,,,,,,2,
151276,c6a988c0-ec80-47f7-bc1e-e3ed0de50e05,,,,,,F,,Leaver,2015-09-03 00:00:00,10,92,,,,47,,,,,,,8,
164566,6cd93d5c-c4f7-4831-9dcb-f121c59bf0ce,,,,,,F,,C,2015-09-02 00:00:00,7,90,,1,,33,,,,,,,,
203700,7759ed6b-f23b-444e-aaa6-82e09c17836d,,,,,,F,,C,2015-09-03 00:00:00,9,121,6,,,,,,,,,,11,
112868,d62fad97-501e-441f-9da3-83a79c773a27,,,,,,M,,C,2018-09-07 00:00:00,9,113,,,,,,,,,,,,
168405,3f1c1f80-af9e-4cd3-bf89-f33cb23f0066,,,,,,M,,C,2018-09-07 00:00:00,Leaver,99,4,,,,,,,5,,,,
162889,eced93ef-41b5-49e8-b9d6-be4fdf162d43,,,,,,M,,Leaver,2018-09-05 00:00:00,10,101,10,2,,25,,,,5,,,,
171461,468cc9c3-de63-46d5-a7ba-7317da0afcb7,,,,,,F,,C,2015-09-01 00:00:00,7,119,8,,,,,,,,,,,
188448,c525c315-01d8-493e-b261-0f3fbb3216d3,,,,,,F,,C,2017-09-06 00:00:00,11,117,7,,2,,,,,5,,,5,
191446,88532340-9d34-4752-a8ab-7735844efbf0,,,,,,F,,C,2016-09-02 00:00:00,9,118,11,1,,,,,,,,,,
200145,08a507f7-9b35-4576-b0b5-b832bfb8e8ef,,,,,,M,,C,2017-09-06 00:00:00,11,118,,2,,,,,,,,,,
170783,f741d61a-3f47-4854-b58a-2551b3dda861,,,,,,M,,C,2016-09-01 00:00:00,9,104,,,2,,,,,,,,9,
184932,53d3adcc-d643-4d54-b2c2-fbf0e8a7d6cf,,,,,,M,,C,2018-10-29 00:00:00,Leaver,94,7,,,36,,,,,,,,
98683,56e2b603-9229-4b06-be0b-e6a8562bdde3,,,,,,F,,C,2016-09-01 00:00:00,8,117,16,,,,,,,,,,,
149999,791a4ac4-bf94-489e-ac19-674fc72c1344,,,,,,M,,C,2016-09-01 00:00:00,9,106,,1,,,,,,,,,,
188186,2203fb80-c554-4d3c-acee-9cf61c99bc83,,,,,,M,,C,2014-09-03 00:00:00,10,103,,1,,,,,,,,,,
218784,90302867-9495-44bf-bc31-47bfa0751ad8,,,,,,M,,C,2016-09-05 00:00:00,8,103,8,1,,,,,,,,,,
119229,28589170-6bb4-46b8-bb6d-32bde29de5ca,,,,,,F,,Leaver,2015-09-03 00:00:00,11,101,,,,,,,,1,,,3,
221095,f221e1ee-9287-4e69-b0e3-d7529ad63079,,,,,,F,,C,2014-09-05 00:00:00,10,120,7,,,,,,,8,,,,
191953,503dd013-a4e5-4ee4-9552-253b2de10f1b,,,,,,F,,C,2018-09-06 00:00:00,Leaver,105,3,,,38,,,,,,,,
273530,76eee0b5-9840-478c-b1dd-cd0787c52877,,,,,,F,,C,2018-09-24 00:00:00,8,112,4,2,,,,,,,,,,
196421,3d3132f5-d95f-451b-a094-a7c6f34daf15,,,,,,M,,C,2018-09-04 00:00:00,9,119,4,,,,,,,,,,,
213967,e28c7c23-d7e9-4d4c-acff-079929d2f90f,,,,,,F,,C,2018-09-25 00:00:00,11,71,4,,,,,,,1,,,,
260123,986b7963-0f15-47cd-aacf-be352249fcb3,,,,,,F,,C,2018-09-05 00:00:00,9,116,3,1,,,,,,,,,,
216029,c3f0c2c3-4836-43cd-822d-b71c6a48bd9d,,,,,,F,,C,2015-09-03 00:00:00,10,112,,,,,,,,,,,,
209822,3c5f064f-9ccd-4158-9c9d-b6050ce4e306,,,,,,M,,C,2018-09-07 00:00:00,12,103,,,,33,,,,,,,,
221921,01909d03-3cce-49db-9b03-00afd91fcc5c,,,,,,F,,C,2019-04-29 00:00:00,10,106,2,,,,,,,,,,,
209697,03537e72-b841-4f2c-9069-2db0e3e09c44,,,,,,F,,Leaver,2014-09-01 00:00:00,11,94,,2,,,,,,2,,,,
201804,6721af5c-d07d-430b-856d-a47eef79c888,,,,,,M,,C,2017-09-06 00:00:00,9,107,,,,,,,,7,,,,
200823,b2140c6a-73f7-457a-a4c5-a4cc3c84a351,,,,,,M,,C,2014-09-03 00:00:00,11,104,18,2,,,,,,,,,,
198411,0780332c-ce5d-4d20-9294-582d688f0e44,,,,,,F,,C,2016-09-01 00:00:00,8,120,,1,,,,,,,,,7,
215714,e2e71263-1a60-48bb-a829-0c76eec5b6e5,,,,,,M,,C,2017-09-01 00:00:00,Leaver,97,8,1,,33,,,,3,,,1,
152314,31dc9d54-0a4c-41fc-9c86-1854ac8052e8,,,,,,M,,C,2018-01-04 00:00:00,10,75,,,,40,,,,,,,,
220498,652b2a9c-5887-40d0-902e-332056a34783,,,,,,F,,C,2014-09-04 00:00:00,Leaver,92,,,,21,,,,3,,,,
202011,fd74d831-fd90-4e6b-a211-1704db1d192c,,,,,,M,,Leaver,2016-09-01 00:00:00,11,109,,1,,,,,,,,,2,
164721,094e9f07-82b2-4fc3-946e-3915417013ce,,,,,,M,,C,2014-09-03 00:00:00,7,121,,,,,,,,,,,,
244190,fecab722-5da5-4858-96fe-ea803b327883,,,,,,M,,C,2014-09-05 00:00:00,11,114,,,,37,,,,9,,,,
147906,30117e0c-f1d1-417c-994d-4bb8e9522717,,,,,,F,,Leaver,2011-09-01 00:00:00,10,97,9,,,30,,,,17,,,2,
194708,efefecb7-e2c4-4fce-a7ae-22ae3e670298,,,,,,F,,C,2015-09-01 00:00:00,7,117,,,,,,,,,,,,
190624,e2fe05e2-2737-4fcd-adec-a146e33cac67,,,,,,M,,C,2018-09-07 00:00:00,Leaver,103,,,,,,,,3,,,,
184509,2456b686-c0ab-41bb-9474-42fd645200fe,,,,,,F,,C,2018-07-11 00:00:00,8,109,,1,,,,,,,,,,
218268,be84b4b1-b712-4bec-bf92-8f56e01460d5,,,,,,M,,Leaver,2016-09-05 00:00:00,9,113,2,,,,,,,,,,,
219417,d64a4e1f-e99d-4d45-a32e-dfb750faf468,,,,,,F,,C,2017-09-06 00:00:00,7,115,5,,,,,,,,,,,
207216,d8395eca-9562-4a3b-a430-bc425d171b97,,,,,,M,,C,2018-09-07 00:00:00,9,94,2,,,,,,,,,,,
203452,2807d4f8-6418-407f-90f8-a95a699076f4,,,,,,F,,C,2019-05-08 00:00:00,8,108,,,,,,,,,,,,
170364,566e8aaa-1165-4437-908d-6cf1e322b535,,,,,,M,,C,2015-09-04 00:00:00,9,106,5,,,,,,,3,,,,
175478,6d50d1d9-7d91-43cf-8f28-a3d960ffc39b,,,,,,F,,C,2015-09-01 00:00:00,Leaver,112,,1,,52,,,,,,,,
186171,85fb0982-53c0-4941-ae51-c462f830f88e,,,,,,M,,C,2016-09-05 00:00:00,9,116,3,,,,,,,,,,,
192551,fb968660-51b6-4203-aab7-85c479382716,,,,,,M,,Leaver,2016-02-29 00:00:00,10,103,,,,35,,,,,,,,
202824,39b8a5b1-8f49-4eea-bc77-6cc76d874916,,,,,,M,,C,2015-09-01 00:00:00,7,85,,,,34,,,,,,,,
133289,943fe51b-75e3-4135-b82f-9f4db053a6dd,,,,,,F,,Leaver,2018-09-04 00:00:00,8,114,,,,,,,,,,,,
214280,330f00fe-091a-4f7a-810e-09b066a93ce8,,,,,,M,,C,2016-09-05 00:00:00,10,113,2,,,,,,,,,,,
187730,9a75502b-d208-4cba-9cee-1aa4164b7f2e,,,,,,F,,C,2017-09-04 00:00:00,Leaver,117,,,,35,,,,,,,,
207412,9e8edae7-1c15-48d5-b4d9-1279bfd5c480,,,,,,F,,C,2014-09-05 00:00:00,11,119,4,,2,,,,,,,,,
211869,d98c6ead-3bba-4ad5-a09c-86e39f33c752,,,,,,M,,C,2016-09-01 00:00:00,11,120,5,2,,,,,,1,,,5,
198462,7f792f5b-479f-45e2-ae01-4e4e76395e4a,,,,,,M,,C,2015-12-01 00:00:00,7,119,13,1,,,,,,,,,,
180090,1812ce44-334b-411d-b52c-8b5b1f2f0fec,,,,,,F,,Leaver,2016-09-05 00:00:00,11,112,3,3,,,,,,,,,,
225972,a8018ded-8465-4848-842e-a37c37d287fa,,,,,,F,,C,2016-04-21 00:00:00,12,85,2,1,,30,,,,,,,,
171849,2e8ff68e-af0f-43b5-a9ac-7fd0cdbf5ae5,,,,,,M,,C,2018-09-07 00:00:00,11,121,2,,,,,,,,,,,
147134,71a62fdf-643e-42d1-8ce0-13fea375ca52,,,,,,F,,C,2016-09-05 00:00:00,9,91,2,,,,,,,,,,,
212711,c6dccf4b-cf55-4fcc-9796-7350e003a9e3,,,,,,F,,C,2016-09-05 00:00:00,8,121,4,,,,,,,,,,,
213746,2563ea44-f619-4554-848e-f9750f8ccd96,,,,,,M,,Leaver,2018-09-25 00:00:00,12,109,3,,,,,,,,,,,
190235,715be17b-8299-4b72-873a-8a0062287a83,,,,,,M,,Leaver,2018-09-07 00:00:00,12,108,,1,,,,,,2,,,,
227734,b93a449f-ce4e-493a-be85-96a6fdae0f8e,,,,,,F,,C,2017-09-06 00:00:00,9,122,,1,2,,,,,,,,5,
178742,f0914e69-2706-4c9a-b286-1e4513c0fdaa,,,,,,F,,Leaver,2018-04-23 00:00:00,11,99,3,,,,,,,,,,,
184597,0b645dc8-84fb-40f9-bb06-5e6ef5ddd5b2,,,,,,F,,Leaver,2015-09-01 00:00:00,12,97,,,,41,,,,,,,,
198438,50cd7bcb-3482-4634-a7a2-c11a4ec1c16f,,,,,,F,,Leaver,2016-09-05 00:00:00,10,95,13,,,35,,,,2,,,,
204843,df8d4136-adc3-4677-9aaf-953433f627d4,,,,,,M,,C,2014-09-02 00:00:00,8,105,,,,,,,,,,,,
223361,15ac6788-85a0-4588-89a9-7236008be1bb,,,,,,F,,Leaver,2018-09-05 00:00:00,10,93,2,,,,,,,12,,,3,
219585,d1d98983-07ff-4f08-a921-11152c96ef6d,,,,,,M,,C,2018-09-07 00:00:00,11,121,4,2,,,,,,,,,,
199485,08684c24-930c-4fe9-8317-43522189f41e,,,,,,M,,C,2014-09-01 00:00:00,8,119,,,,,,,,,,,1,
142855,e8112f2a-187f-4ecb-b29c-4e8bb76fa7e2,,,,,,M,,Leaver,2014-09-02 00:00:00,12,82,,,,,,,,,,,,
163411,e8f4b023-c254-42a1-a11e-90ab5451f6e0,,,,,,F,,M,2015-09-01 00:00:00,9,114,3,,,,,,,,,,,
157983,0d12d72d-4830-4c8b-8aae-89e2e4d06cf1,,,,,,F,,C,2018-09-01 00:00:00,7,59,,1,,30,,,,,,,,
157218,5281759c-70c9-4d01-8d2c-49524e6239ed,,,,,,F,,C,2015-09-01 00:00:00,Leaver,113,,2,,,,,,,,,,
188189,5469d239-ddba-45a8-b235-90c774ff608b,,,,,,F,,C,2015-09-04 00:00:00,11,117,5,,,,,,,,,,3,
194506,a6f8b7c5-0b6b-46e6-8ea4-14437ab5aa62,,,,,,F,,C,2016-09-05 00:00:00,8,119,8,,,,,,,,,,,
221364,8b338385-f250-452a-b63f-2b252e3135f9,,,,,,M,,C,2018-09-07 00:00:00,9,109,8,1,2,,,,,,,,,
187781,eea798fa-9eb8-45ec-8b35-041efd258dff,,,,,,F,,C,2015-09-04 00:00:00,9,98,,,,,,,,3,,,,
155045,87aa1f14-7c31-48f2-9c4c-98ac9472cafc,,,,,,F,,C,2018-09-06 00:00:00,12,94,4,1,,41,,,,,,,,
215527,b96139c0-356c-4176-9b38-a656e1c2f246,,,,,,M,,C,2018-09-06 00:00:00,12,78,11,2,,29,,,,,,,,
212320,d9e75d64-0e0f-4ebb-b893-ac2aa72d735f,,,,,,F,,Leaver,2015-09-01 00:00:00,9,121,,,,,,,,4,,,,
186016,91893a67-f7f1-4a80-b8f0-5668995a71c2,,,,,,M,,C,2015-09-04 00:00:00,7,101,,2,,25,,,,,,,,
192529,c0ce5c45-d7cf-4c95-9ef3-7592f3769c0e,,,,,,F,,C,2015-09-03 00:00:00,11,106,5,1,,,,,,,,,,
169717,09f052d0-a64e-4c9a-8c6f-dc56d42231db,,,,,,F,,C,2016-09-02 00:00:00,9,112,5,,,,,,,,9,,,
183709,ad366e4e-7e76-4265-ab84-b82bd4aaafff,,,,,,M,,C,2014-09-04 00:00:00,8,103,6,2,,39,,,,,,,1,
196883,8fc4a717-61c2-49bd-8113-99831480466f,,,,,,M,,Leaver,2014-09-04 00:00:00,8,117,6,1,,,,,,,,,,
179847,84638721-3e2e-4c13-9338-99be747cf048,,,,,,M,,C,2016-09-05 00:00:00,8,105,6,2,,41,,,,,,,,
125152,ed59057e-45b6-4a25-9a5b-d1e35f8972be,,,,,,F,,C,2018-09-01 00:00:00,8,121,2,1,,,,,,,,,,
184992,7fb0fad4-298f-436b-9001-5ab3efd34d9e,,,,,,M,,Leaver,2017-09-04 00:00:00,12,72,,,,41,,,,,,,2,
215080,357bbfdb-2802-48d5-a5d8-b50c6a156419,,,,,,M,,C,2017-09-01 00:00:00,Leaver,117,,1,,,,,,,,,2,
170923,78954dd8-129d-49ee-9023-09b69a0d6e31,,,,,,M,,C,2014-09-03 00:00:00,10,117,4,,,,,,,,,,5,
199664,784a5f68-49ba-4857-98d5-84bbd2a2cd3b,,,,,,M,,Leaver,2017-06-19 00:00:00,7,76,,,,20,,,,5,,,,
191490,4dea1030-22d7-4779-bf17-43b10dc65383,,,,,,M,,C,2015-09-04 00:00:00,Leaver,89,13,1,,32,,,,,,,,
157684,53212546-e2b3-46dc-a41e-0450aea5f0a7,,,,,,M,,C,2015-09-04 00:00:00,10,99,,1,,30,,,,5,,,,
197589,6c0ec1ed-9c26-4b94-add6-d8014f6eafaf,,,,,,M,,Leaver,2016-09-01 00:00:00,9,108,,,2,,,,,,,,,
171621,b6ea984c-8110-4c11-a55a-6765e571f3bb,,,,,,F,,C,2016-09-05 00:00:00,9,115,,,,,,,,,,,,
177633,d43aac8a-d773-4c81-ab3e-286059c4c829,,,,,,M,,Leaver,2014-09-04 00:00:00,Leaver,103,,1,,,,,,,,,,
231224,5cd9dbc2-deff-4297-97b6-c9ab562133be,,,,,,F,,Leaver,2018-09-06 00:00:00,9,110,,1,,,,,,,,,,
243903,70b1e989-456a-432c-a191-d86a64e04601,,,,,,F,,C,2017-09-06 00:00:00,8,114,,,2,,,,,,,,,
239216,6fe0d288-a9bf-4b79-8831-854e56d2480f,,,,,,F,,Leaver,2015-09-01 00:00:00,12,115,4,1,,,,,,,,,,
191255,eb8dd0f8-30c4-4a6a-8fe3-1d7106fc597a,,,,,,F,,C,2014-09-01 00:00:00,8,100,4,2,,,,,,,,,,
245943,63871eee-dbd3-442f-8adc-7cb55344d7ee,,,,,,M,,C,2018-09-07 00:00:00,11,118,3,,,,,,,,,,,
180327,8243c239-8fb0-4e53-949d-5c081b4754a2,,,,,,F,,C,2014-09-04 00:00:00,Leaver,113,11,,,37,,,,,,,,
273794,f641b9d9-b96a-4475-8fa8-968e8b5ef5b9,,,,,,F,,M,2014-09-03 00:00:00,9,112,5,,2,,,,,,,,,
206318,be885512-4498-4dec-88d4-a5558312452f,,,,,,M,,C,2018-09-04 00:00:00,11,111,2,,,,,,,,,,,
207748,d0f87648-9e11-4f88-8be7-079d24df817f,,,,,,F,,C,2017-09-06 00:00:00,7,117,,,,,,,,,,,2,
231322,016957a6-dbd1-42df-9782-99e1bfd9ec74,,,,,,F,,C,2018-09-04 00:00:00,Leaver,88,5,1,,,,,,7,,,,
133165,7099ae98-fdd9-4f06-aa02-460a92c64860,,,,,,F,,Leaver,2015-09-02 00:00:00,8,91,,,,,,,,9,,,,
