establishment_number,upn,surname,forename,middlenames,preferred_surname,former_surname,gender,date_of_birth,enrol_status,entry_date,nc_year_actual,termly_sessions_possible,termly_sessions_authorised,termly_sessions_unauthorised,illness_authorised,medical_authorised,religious_authorised,study_leave_authorised,traveller_authorised,holiday_authorised,excluded_authorised,other_authorised,holiday_unauthorised,late_unauthorised,other_unauthorised,unknown_unauthorised
175592,0c7ba31f-9615-43e5-86a1-9a26d6b39fc7,,,,,,M,,C,2012-09-04 00:00:00,8,105,,,4,2,,,,,,,,,,
171754,e123eb21-1c42-4480-81b8-b79927b43e99,,,,,,M,,C,2015-09-01 00:00:00,9,110,,,2,,,,,,,,,,,
130070,5d91766d-9ebb-4fb8-a553-8e0c9fa21ba3,,,,,,F,,C,2016-09-01 00:00:00,9,114,,,14,3,,,,,,,,,2,
195157,ad4dd1c9-a608-4f1d-a64f-78bdbee035bc,,,,,,M,,C,2013-09-03 00:00:00,7,102,,,6,1,,,,,,,,,,
189059,5bfcb947-e951-486d-8ba7-c459677c4176,,,,,,F,,C,2016-09-05 00:00:00,8,108,,,6,,,,,,,,,,,
173916,c8a7f729-576a-4f89-a0aa-efb3ad6ff17f,,,,,,F,,C,2016-09-01 00:00:00,10,108,,,,,,,,,,,,,,
249702,6233b99b-8c89-4d8c-8526-d20e1b7f8c50,,,,,,M,,C,2016-09-05 00:00:00,8,113,,,,3,,,,,,,,,,
227476,6f09d2cc-e96a-42c9-9821-b0b79ddc8d9f,,,,,,F,,C,2014-09-04 00:00:00,11,109,,,,,,,,,,,,,,
249075,c53768be-f6ea-4517-8d85-fdf2ad32df51,,,,,,F,,C,2013-09-05 00:00:00,7,110,,,12,2,,,,,,,,,,
202102,1c065bdd-9911-4f26-b3cd-c1b80e8cbe9f,,,,,,M,,C,2014-09-09 00:00:00,Leaver,108,,,,,,,,,,,,,,
181483,ad009a0e-b3a8-42f6-8fc1-241c49bede76,,,,,,F,,C,2015-04-13 00:00:00,9,100,,,7,2,,,,,,,,,14,
248499,de119705-39ad-45bf-9e75-bf3e24112591,,,,,,F,,C,2013-09-04 00:00:00,8,108,,,6,,,,,,,,,,,
208874,57436096-4679-48b2-a143-37d012644264,,,,,,M,,C,2016-09-01 00:00:00,8,96,,,4,2,,,,,,,,,,
222862,e8e0ae6f-33de-4f74-a65d-1e548d2f4663,,,,,,F,,C,2016-09-05 00:00:00,8,110,,,,,,,,,,,,,,
154622,bd895d51-dbe4-42d1-b403-a6196f3bd534,,,,,,F,,C,2015-09-03 00:00:00,9,105,,,,1,,,,,,,,,,
267657,6dcc09a7-81c0-4222-ab75-8bca9bf33fde,,,,,,M,,C,2013-09-02 00:00:00,11,103,,,4,,,,,,,,,,,
198181,378a3c2a-e3f1-4f92-aaa3-6106fe61dc6c,,,,,,F,,C,2014-09-03 00:00:00,7,101,,,,3,,,,,,,,,,
181392,5d28f9cd-1adf-4779-8f7c-00f82c3a8a39,,,,,,F,,C,2014-09-01 00:00:00,11,105,,,4,,,,,,,,,,,
173545,704e2ac4-f358-4bc6-bcf2-ee50414ba596,,,,,,M,,C,2013-09-02 00:00:00,Leaver,104,,,,,,,,,,2,,,,
205201,b79e436e-1be6-4790-b1fe-1ec87bbf6950,,,,,,M,,C,2014-09-05 00:00:00,8,117,,,4,2,,,,,,,,,,
189789,25f304a0-846b-4981-8388-d5d767c142a5,,,,,,F,,C,2015-01-07 00:00:00,9,109,,,5,,,,,,,,,,,
182646,8544ae29-3bcc-4183-abc9-c7619787d9c8,,,,,,M,,C,2016-01-07 00:00:00,11,114,,,,,,,,,,,,,3,
254569,66ffbede-0d4b-45de-a802-2a9b82c327ca,,,,,,M,,C,2013-09-04 00:00:00,8,109,,,9,2,,,,,,,,,,
214325,315ba4c3-f3e8-4eff-835b-d6b4ed1427f6,,,,,,F,,C,2016-09-05 00:00:00,9,97,,,,,,,,,,5,,,2,
216595,c2f29c6d-7222-453d-841e-966c9bb3105a,,,,,,F,,C,2012-09-01 00:00:00,8,117,,,1,3,,,,,,,,,,
162371,3cd27787-5ab5-4850-9a46-49e6313df3db,,,,,,M,,C,2014-09-03 00:00:00,8,103,,,6,,,,,,,,,,,
169628,0e9cb2df-d958-43f1-9ebc-2e6388c6c0ac,,,,,,F,,C,2016-09-05 00:00:00,7,117,,,8,,,,,,,,,,,
205100,920fd1fd-a025-4a76-ba53-299d282c2bb0,,,,,,M,,C,2013-09-03 00:00:00,9,102,,,,,,,,,,,,,,
241598,30c8c1fc-f991-443a-9481-31a7effabb54,,,,,,M,,C,2013-09-04 00:00:00,10,106,,,12,3,,,,,,3,,,,
185845,61d2758f-81fc-4f82-90ef-674430342a66,,,,,,M,,C,2013-09-05 00:00:00,10,97,,,2,1,,,,,,,,,,
246988,f744f7e7-796b-4db5-9108-768f7923dfcb,,,,,,F,,C,2015-09-01 00:00:00,7,111,,,19,,,,,,,2,,,,
233972,582a9b65-78b2-43b1-b82e-7b51c6592d3c,,,,,,F,,C,2013-09-05 00:00:00,10,108,,,,1,,,,,,3,,,,
183058,7301fbd1-62c6-4c7d-928b-1f4c2737602a,,,,,,M,,C,2014-09-03 00:00:00,11,106,,,2,,,,,,,2,,,,
173123,f257eb01-f562-40c9-a2aa-09e8807e3a55,,,,,,M,,C,2016-04-28 00:00:00,10,95,,,,2,,,,,,,,,,
178345,dbf6c40a-7e3e-4cf5-8bf6-3ab92dfdb73b,,,,,,F,,C,2013-09-04 00:00:00,10,108,,,16,2,,,,,,,,,,
210453,224e915f-968b-462e-ab56-cc4f2889829f,,,,,,M,,C,2016-09-05 00:00:00,8,111,,,,,,,,,,,,,,
180622,1c7ac6ae-7f7e-4af8-9535-1be0328dd859,,,,,,F,,C,2016-09-05 00:00:00,7,112,,,1,,,,,,,,,,,
196130,fb7a25d8-ff35-4ff2-877a-7de4260838fb,,,,,,F,,C,2014-09-04 00:00:00,Leaver,97,,,,,,,,,,,,,10,
225497,5b960b20-dd9c-4169-9ce8-86e5ffbde5a3,,,,,,F,,C,2015-09-04 00:00:00,9,102,,,,,,,,,,,,,,
197890,cdad8bbb-01a3-4e4d-9530-0212bfc4a225,,,,,,M,,C,2011-09-01 00:00:00,8,105,,,,,,,,,,,,,,
169140,19ae42ae-1e39-4d0e-adc4-5a1151181277,,,,,,M,,C,2016-09-05 00:00:00,8,107,,,,,,,,,,,,,,
179913,5b2bdc85-3fe4-47f1-a6ca-e73ea2efd1de,,,,,,M,,C,2013-10-02 00:00:00,11,117,,,8,1,,,,,,,,,,
189752,04457d3c-753d-4c93-b1f8-d69044dbb7b1,,,,,,M,,C,2015-09-03 00:00:00,7,110,,,,1,,,,,,,,,,
221540,070fba8c-8147-472b-9aa5-10e94b5f4a9c,,,,,,F,,C,2012-09-04 00:00:00,8,116,,,5,,,,,,,,,,,
194921,bf2179f2-3e5a-415a-ba15-e8b199322d95,,,,,,F,,C,2016-09-05 00:00:00,7,98,,,1,1,,,,,,,,,,
158956,69ba4ac8-67aa-42c0-b06a-a8bdcd17a790,,,,,,F,,C,2015-09-03 00:00:00,8,108,,,,,,,,,,,,,,
223410,0cd07f60-5185-421d-b1ec-a7e79161020e,,,,,,M,,C,2016-09-05 00:00:00,7,117,,,,,,,,,,,,,,
256463,9226d43d-e3ae-4de2-a3e5-91f788653212,,,,,,F,,Leaver,2016-09-05 00:00:00,9,118,,,,,,,,,,,,,,
170392,945dd1bc-fa03-438c-86f4-7f735077b580,,,,,,M,,C,2014-09-01 00:00:00,8,114,,,2,,,,,,,1,,,,
188121,8efb21de-5c10-466d-9c89-2a5f874f2cb7,,,,,,F,,C,2015-09-04 00:00:00,9,115,,,,,,,,,,2,,,,
148522,4db8be3f-d361-43b8-80c9-13e1984313d9,,,,,,M,,C,2017-02-20 00:00:00,Leaver,106,,,2,,,,,,,,,,,
166649,b241a0a9-6be4-4ba3-945e-708c12664b9d,,,,,,F,,C,2014-09-04 00:00:00,7,109,,,,,,,,,,,,,2,
190979,57031b30-67b3-4a84-891d-582f6cafb883,,,,,,M,,C,2013-09-01 00:00:00,9,108,,,1,1,,,,,,,,,,
232577,dc18dbf3-9ac2-49d6-a683-c183c8604e15,,,,,,F,,C,2014-09-03 00:00:00,10,101,,,1,1,,,,,,3,,,3,
206247,9e12c6cd-340b-4f18-a649-db78c7a26ecb,,,,,,F,,C,2014-09-02 00:00:00,10,108,,,3,,,,,,,,,,,
164924,042567b8-c1c1-444a-be95-2a9fb4a1197d,,,,,,F,,C,2012-09-06 00:00:00,9,110,,,,,,,,,,,,,,
232794,6f05f98e-307e-4e68-939c-0fe658a95fdd,,,,,,F,,C,2015-09-03 00:00:00,7,115,,,10,2,,,,,,,,,,
200619,26b65e7f-d81a-4288-8d10-c2906d7252cd,,,,,,F,,C,2014-09-01 00:00:00,9,107,,,,1,,,,,,,,,,
215705,6ed27089-d837-4854-849d-92ed2af8f843,,,,,,M,,Leaver,2014-09-05 00:00:00,10,100,,,,1,,,,,,4,,,10,
235695,da3515ef-f1d6-4262-b0b6-209e8bae9ebb,,,,,,M,,Leaver,2013-09-04 00:00:00,8,106,,,,,,,,,,,,,,
170652,b27cf843-7a01-4b82-a80d-06610538ae39,,,,,,M,,C,2015-09-01 00:00:00,8,117,,,,,,,,,,,,,,
202509,2f22cb47-0266-486f-88c8-a63d5e389108,,,,,,M,,C,2013-09-04 00:00:00,Leaver,117,,,3,,,,,,,,,,,
157794,8c7d0473-7df0-4392-8a1f-26c939de0e31,,,,,,M,,C,2015-09-03 00:00:00,7,112,,,,,,,,,,,,,,
192926,8c1897fc-6519-41fa-a8aa-dc08ca96dea6,,,,,,F,,C,2013-09-05 00:00:00,7,103,,,3,2,,,,,,,,,,
189688,a3d771fd-806d-4c1c-8c7a-14f51fe88729,,,,,,F,,C,2012-09-06 00:00:00,11,112,,,4,,,,,,,,,,,
156566,cffca5f7-c5b5-4496-8f07-df24db2ffe60,,,,,,M,,C,2014-09-04 00:00:00,11,106,,,3,2,,,,,,,,,5,
234988,6230b827-b8ba-4f2f-92a2-fee62392cc1f,,,,,,M,,C,2013-09-05 00:00:00,8,104,,,,,,,,,,,,,,
151593,262251f1-0dd9-4581-b88e-d1b2452baae0,,,,,,F,,C,2015-10-21 00:00:00,9,116,,,,,,,,,,,,,,
164979,52e6f323-d810-41b5-a97f-ba3fedd1298e,,,,,,F,,C,2015-09-01 00:00:00,11,92,,,,,,,,,,,,,,
193433,de48701d-f720-4e5f-abc7-4c7a7b2b2af3,,,,,,M,,C,2016-09-01 00:00:00,8,92,,,,,,,,,,,,,,
212850,b163205d-5f70-4a51-be7f-017812ee7955,,,,,,M,,C,2016-09-05 00:00:00,7,103,,,,,,,,,,,,,,
183980,fcaefef6-eabe-4030-be30-ec3bd1c98e70,,,,,,F,,Leaver,2013-09-04 00:00:00,8,97,,,4,3,,,,,,,,,4,
172077,d3511a0a-7f1a-485f-9ddd-e756f3fee680,,,,,,M,,Leaver,2015-09-04 00:00:00,9,117,,,2,1,,,,,,1,,,,
212744,d8061abf-0095-499e-89da-28ca96cea44d,,,,,,F,,C,2016-09-05 00:00:00,10,113,,,3,2,,,,,,,,,,
268196,64b644cb-3120-4a32-b358-be37a9a3762c,,,,,,M,,C,2014-09-05 00:00:00,11,116,,,,,,,,,,,,,,
138255,215dec2b-caf9-485f-90d7-879654f32443,,,,,,F,,C,2017-01-12 00:00:00,7,107,,,,,,,,,,,,,,
225536,6c47e578-a990-4f66-82dc-dce3e6c5b4a6,,,,,,M,,C,2014-09-03 00:00:00,11,103,,,8,1,,,,,,,,,,
206309,2f047182-eff9-4453-8476-fc638c59708c,,,,,,F,,C,2015-09-02 00:00:00,11,112,,,7,,,,,,,,,,,
201733,9106cc23-8b8f-4433-a6ae-ffb498846a8b,,,,,,M,,C,2014-09-03 00:00:00,8,112,,,5,,,,,,,,,,,
149961,19487d51-2fb0-4f9a-9094-df552423b4da,,,,,,M,,C,2012-09-06 00:00:00,9,103,,,,,,,,,,,,,10,
253520,18d7a778-1c88-43bd-87e9-60d80af6f30e,,,,,,F,,C,2014-09-04 00:00:00,8,114,,,,1,,,,,,,,,,
194695,4463edf6-a4e3-4258-b92a-5aaf7abe884e,,,,,,F,,C,2014-09-03 00:00:00,7,113,,,7,2,,,,,,3,,,10,
159415,23915cc5-8f76-4d72-8901-bd16438eee1a,,,,,,F,,C,2015-09-04 00:00:00,7,113,,,4,,,,,,,,,,,
133058,999cf931-6e8c-4287-a7fc-817e61e48fc9,,,,,,M,,C,2014-09-02 00:00:00,9,108,,,,,,,,,,,,,,
220083,5af20fc6-7b11-40ef-9140-9a6b2370e2d9,,,,,,M,,C,2013-09-05 00:00:00,9,113,,,5,1,,,,,,,,,2,
197495,541cded8-2547-4998-873d-f3a748eafa24,,,,,,F,,C,2016-09-02 00:00:00,9,115,,,,2,,,,,,,,,,
207856,6ebffccb-5d08-49fb-93a3-4bfeca5583a4,,,,,,M,,C,2016-09-05 00:00:00,9,114,,,,,,,,,,,,,,
181570,3d19ca8d-9dd5-4bba-a1b4-5bdfe9157310,,,,,,M,,C,2014-09-01 00:00:00,9,115,,,,,,,,,,,,,,
151503,2b3dbaa0-0567-4543-89fe-79f2e41f1a06,,,,,,F,,C,2014-09-04 00:00:00,9,117,,,1,,,,,,,,,,,
194993,2ad70890-9f58-4487-ac1f-badf03bd86c1,,,,,,M,,C,2016-09-05 00:00:00,9,117,,,8,,,,,,,,,,,
235896,97e01aea-4fe3-498a-a874-60dcb95edb08,,,,,,F,,C,2012-09-04 00:00:00,7,117,,,4,,,,,,,,,,,
121611,69fb49ea-1080-4856-ad68-91aad580ed39,,,,,,F,,Leaver,2016-01-05 00:00:00,11,117,,,16,,,,,,,,,,,
230083,e9fbefe1-5047-4524-afc8-c4d54d9eaacc,,,,,,F,,C,2015-09-01 00:00:00,9,115,,,3,2,,,,,,,,,,
208807,9d17dd25-442a-4ccf-a4f3-bac60565b566,,,,,,M,,C,2015-09-04 00:00:00,8,107,,,,1,,,,,,,,,,
185297,e56b2b3c-471a-47ac-8bbe-08b8cd8cc762,,,,,,F,,C,2014-09-04 00:00:00,Leaver,101,,,,2,,,,,,,,,,
140497,772523f7-e446-4562-84f2-aa1450a813f3,,,,,,F,,C,2015-09-14 00:00:00,10,118,,,18,3,,,,,,,,,,
234750,f1556e82-aec1-4b1d-9fac-0d9358f1acb8,,,,,,M,,C,2013-09-05 00:00:00,11,98,,,,,,,,,,,,,,
132000,73332c49-4e94-4f3c-b1d7-e97d6951294a,,,,,,F,,C,2012-09-06 00:00:00,11,103,,,10,,,,,,,,,,,
198681,2889c127-60af-4579-80f1-74a6637de2df,,,,,,M,,C,2016-09-05 00:00:00,7,110,,,,,,,,,,,,,,
174702,2a19509d-0067-4850-8a3b-ec858e78f2bc,,,,,,F,,C,2016-09-05 00:00:00,9,110,,,,,,,,,,,,,,
154309,05459fa0-78ce-49fb-a77c-8485cc38e034,,,,,,M,,C,2013-09-03 00:00:00,8,100,,,,,,,,,,,,,,
128279,02d4ff51-6b82-490b-b9e5-85a71995e276,,,,,,M,,C,2014-02-24 00:00:00,11,105,,,,,,,,,,,,1,,
208738,f812e6a3-6ed0-4502-ae48-411e966c4b2a,,,,,,M,,Leaver,2015-09-04 00:00:00,7,102,,,,,,,,,,,,,,
182688,fbc91661-1b74-48a3-a62f-3ab0715baa05,,,,,,F,,C,2013-09-05 00:00:00,8,111,,,,,,,,,,,,,,
192461,342ad495-3718-4602-9281-9f5783644da7,,,,,,M,,C,2014-09-01 00:00:00,Leaver,117,,,15,3,,,,,,,,,,
198861,eec39216-0fd5-4fb5-8af1-4cc96be5abaa,,,,,,M,,Leaver,2016-09-01 00:00:00,9,96,,,2,1,,,,,,,,,,
187673,de21c505-d6fd-420f-be9e-d45a697fb152,,,,,,F,,C,2013-09-04 00:00:00,10,101,,,5,,,,,,,,,,,
134557,971a413b-8f6f-4a42-b04c-2d095e258e39,,,,,,F,,C,2015-09-04 00:00:00,7,111,,,3,,,,,,,,,,,
200095,122600d3-86b4-4652-b8f5-bfeffe9929b0,,,,,,M,,C,2014-10-02 00:00:00,11,114,,,,,,,,,,,,,,
152450,7bd250f7-2a4c-49a6-b0a6-ab34190c2bc5,,,,,,M,,C,2014-09-05 00:00:00,9,105,,,,,,,,,,,,,,
138060,e39d6f24-0504-4580-ad69-2eee088a5ba7,,,,,,M,,C,2012-09-06 00:00:00,10,110,,,3,,,,,,,,,,,
162810,82a12c08-f518-4ce5-848e-8520eda24050,,,,,,M,,Leaver,2014-09-04 00:00:00,8,116,,,4,1,,,,,,,,,,
165261,e3c2f6a2-6962-4a80-848b-3f6186fe9f93,,,,,,M,,C,2016-09-01 00:00:00,7,117,2,0,,,,,,,,,,,,
177239,2d108720-26f5-4869-aa2b-0de4005509fe,,,,,,M,,C,2012-09-05 00:00:00,11,111,,,,1,,,,,,,,,,
222395,ae71a10e-7dea-4842-ad69-261b063d6d46,,,,,,F,,C,2016-09-05 00:00:00,9,118,,,2,1,,,,,,,,,,
216400,5612bde3-21a5-462c-a758-444473bdee9b,,,,,,F,,C,2014-09-03 00:00:00,9,110,,,2,1,,,,,,,,,9,
192525,05d162cc-0023-4377-9da0-4ef61b482f48,,,,,,M,,C,2014-09-03 00:00:00,7,117,,,,,,,,,,,,,,
216676,514bff9e-10ae-47d3-b3f2-d1d25d43f4b7,,,,,,M,,C,2016-09-05 00:00:00,7,100,,,12,,,,,,,,,,,
211474,052c3023-8d94-40e7-a8d9-abb9620bf337,,,,,,F,,Leaver,2015-09-03 00:00:00,9,111,,,1,,,,,,,,,,,
158211,41f96931-8fb0-4e8f-8f89-30a1b4c444cc,,,,,,M,,C,2015-10-08 00:00:00,8,101,,,,,,,,,,,,,1,
146665,f8204b78-1691-4dca-9cc9-ea101c85bbc6,,,,,,F,,C,2015-09-01 00:00:00,7,97,,,6,2,,,,,,,,,,
158602,ed3efc0a-9e0d-4105-a56d-b381337a6932,,,,,,M,,C,2014-09-05 00:00:00,10,113,,,,,,,,,,,,,,
158858,a8737fa2-736c-4720-b4cf-5194fae0c45c,,,,,,M,,C,2017-03-24 00:00:00,Leaver,115,,,4,1,,,,,,,,,,
222504,19df55b5-cea6-47bf-b666-b9888facde12,,,,,,F,,C,2012-09-06 00:00:00,8,113,,,3,,,,,,,,,,,
191802,9ebf737c-86e9-4fab-a68c-f41ab1d44984,,,,,,M,,Leaver,2016-09-01 00:00:00,7,107,,,4,1,,,,,,,,,,
161907,8b7b0d61-ead6-4349-85cf-1fad02af9dbc,,,,,,F,,C,2014-09-01 00:00:00,10,112,,,,,,,,,,,,,,
226026,d65c6c49-5acd-4593-aa33-9eec751539c2,,,,,,F,,Leaver,2013-09-03 00:00:00,9,109,,,11,2,,,,,,,,,,
117653,13f40dbf-b7be-41c8-8c49-54089e294995,,,,,,F,,C,2016-09-05 00:00:00,7,108,,,5,,,,,,,,,,4,
241769,e1260ea9-b9b8-44bb-a754-63965b0ec7bd,,,,,,M,,C,2016-09-05 00:00:00,8,118,,,,,,,,,,,,,,
167286,4cb22e5a-2892-41d4-b280-c5f614e7468e,,,,,,M,,C,2014-09-04 00:00:00,9,110,,,5,,,,,,,1,,,,
116401,783f9a2a-b851-40b9-86f4-e47c1e2facec,,,,,,F,,C,2016-09-05 00:00:00,Leaver,103,,,3,2,,,,,,,,,,
188522,5010105b-11da-4f9a-ae87-d10081edfe74,,,,,,F,,C,2015-09-04 00:00:00,7,110,,,,,,,,,,,,,,
184605,1cdc614d-d973-4cb3-958a-e0a1b64730c3,,,,,,F,,C,2015-09-03 00:00:00,7,99,,,7,1,,,,,,,,,,
209010,d289f12b-079e-45a5-94f1-54d9654fb425,,,,,,M,,C,2014-09-04 00:00:00,9,112,,,,2,,,,,,,,,4,
199068,84f47f3b-ac71-464e-b671-0f13dedde7b1,,,,,,M,,Leaver,2013-09-03 00:00:00,11,96,,,,2,,,,,,,,,,
174028,9410fd9d-899b-4e73-9385-772aa470e0b3,,,,,,M,,C,2014-06-04 00:00:00,11,84,,,,,,,,,,1,,,,
163249,19b6ecee-f7ab-4ec8-a98c-636add3cc887,,,,,,M,,C,2015-09-04 00:00:00,11,116,,,,,,,,,,,,,,
101176,13d68388-310e-44f3-bd99-013461b870ea,,,,,,F,,C,2014-09-02 00:00:00,11,108,,,5,1,,,,,,,,,,
221744,7136bd5d-152c-4434-b3c2-26a81f128d94,,,,,,F,,C,2014-09-03 00:00:00,8,109,,,7,,,,,,,,,,,
202024,9d917054-d892-44a2-b06c-92ec53a65ec4,,,,,,M,,C,2016-09-05 00:00:00,10,114,,,,1,,,,,,,,,,
186792,bc46613e-676c-4866-a457-7524eedd8d41,,,,,,M,,C,2016-09-02 00:00:00,10,111,,,6,1,,,,,,,,,2,
197619,83d75b38-c6e0-4b77-994f-7370b1df4311,,,,,,M,,C,2014-09-04 00:00:00,11,108,,,9,,,,,,,,,,,
226672,a35f145a-4f2b-4406-97db-da1b5e9eed7d,,,,,,M,,C,2014-09-04 00:00:00,9,96,,,3,,,,,,,,,,,
200348,d55e8bcd-17b1-4626-91fb-06bc5b99de78,,,,,,F,,C,2012-09-06 00:00:00,8,111,,,9,2,,,,,,,,,,
233054,b9b2d292-aad0-458c-915c-65008b0af4cc,,,,,,M,,C,2014-09-04 00:00:00,11,104,,,2,,,,,,,,,,,
186623,f0420c57-5d25-4b75-8789-eb98d51baa3b,,,,,,F,,C,2015-09-04 00:00:00,8,91,,,9,,,,,,,,,,,
127294,594cb315-c70d-46bd-b2a9-3a5b5df0fe6a,,,,,,F,,C,2012-09-06 00:00:00,7,109,,,3,,,,,,,,,,,
164807,df38472b-acec-4d5c-bc79-ef8a24edda85,,,,,,M,,C,2013-09-05 00:00:00,8,105,,,,,,,,,,,,,,
190916,3de025b3-765d-42bb-8c2b-b052d5281e4b,,,,,,F,,C,2015-09-02 00:00:00,11,99,,,4,2,,,,,,,,,8,
200555,a683dcda-3214-4d77-89ca-fe039ffd2a8c,,,,,,M,,C,2013-09-04 00:00:00,11,108,,,4,1,,,,,,,,,,
106964,aec7bd5b-31da-435b-92e9-01ece0d25850,,,,,,M,,C,2014-06-04 00:00:00,7,116,,,,,,,,,,,,,,
191551,ed28d83e-6425-40e9-8621-dc75b70006bb,,,,,,F,,C,2016-09-05 00:00:00,8,115,,,,2,,,,,,,,,,
190501,8de8f8f3-b49b-4437-bf87-0a72ed5a6635,,,,,,F,,Leaver,2015-09-01 00:00:00,7,102,,,9,,,,,,,,,,,
159419,87afd818-fbb6-4398-a582-ccdda29b6b11,,,,,,M,,C,2013-09-02 00:00:00,9,105,,,5,1,,,,,,,,,,
201561,4f9b3658-bde4-44d2-87e1-4769f6f18707,,,,,,F,,C,2013-09-02 00:00:00,8,106,,,,,,,,,,,,,,
89062,1b2ae3d7-0a5c-4cbd-9866-9355774a8a3f,,,,,,F,,C,2013-09-06 00:00:00,10,102,,,,,,,,,,,,,,
235494,1584902a-8b49-4ebf-ba0c-2bec620857de,,,,,,M,,C,2014-09-01 00:00:00,11,100,,,,,,,,,,,,,,
206800,3d364b09-b098-4575-8a25-629769e43f63,,,,,,F,,C,2012-09-04 00:00:00,11,98,,,3,1,,,,,,2,,,,
168745,6d7493a6-240a-4bc2-963b-c509a803579d,,,,,,M,,C,2017-01-30 00:00:00,7,92,,,6,2,,,,,,,,,,
195777,606c3cf3-7382-41dc-a070-15ef9cdd8461,,,,,,M,,C,2012-09-04 00:00:00,9,109,,,,,,,,,,,,,,
233098,eee0f4d9-5450-42a3-b67e-a5d9296a4bbd,,,,,,F,,C,2015-09-04 00:00:00,11,117,,,6,,,,,,,,,,,
176732,2278a23f-2cc8-40e2-a80e-9651cf7f474c,,,,,,M,,C,2012-09-04 00:00:00,8,112,,,5,4,,,,,,2,,,,
210824,0f744a2b-b580-4690-a34e-a13783be6d37,,,,,,F,,C,2015-09-04 00:00:00,9,114,,,,2,,,,,,,,,,
204463,e8b45294-1c7c-4cd6-a92e-6355eb51036f,,,,,,M,,Leaver,2015-09-04 00:00:00,7,113,,,1,,,,,,,,,,,
159760,4410338a-ef25-45db-9bd8-e0611dee1fa8,,,,,,F,,C,2012-09-06 00:00:00,9,108,,,,1,,,,,,,,,,
209796,3defe2e7-de90-4663-b7b8-c4ef938c45b1,,,,,,M,,C,2016-10-20 00:00:00,7,118,,,,,,,,,,,,,3,
219340,8ceae941-3df8-4079-a4eb-8311fc974439,,,,,,M,,C,2015-09-02 00:00:00,9,117,,,9,,,,,,,,,,9,
238783,fb319def-bb9f-4093-bdf8-49a37991410f,,,,,,M,,C,2016-09-05 00:00:00,7,111,,,,,,,,,,,,,,
171746,f00667f5-f590-4d2f-b0f0-adf0a5fe734f,,,,,,F,,C,2012-09-06 00:00:00,8,111,,,15,,,,,,,,,,,
220962,5ebdcd2e-f69b-4d9d-a172-33b3cb45c4d1,,,,,,M,,C,2015-09-04 00:00:00,8,113,,,,,,,,,,,,,,
242235,92f805a6-47f9-4e86-8f4c-63713433bcb8,,,,,,F,,C,2016-09-01 00:00:00,8,92,,,12,,,,,,,,,,,
207410,a6487efd-aa4e-45ee-a78f-7728f63e356e,,,,,,M,,C,2015-09-02 00:00:00,11,114,3,0,3,1,,,,,,,,,,
124392,2c3f1c3f-fc39-4bde-93ca-9f9d5c5bb756,,,,,,F,,C,2012-09-01 00:00:00,8,104,,,1,2,,,,,,,,,4,
207307,6267cef2-a81b-4a18-bf6f-a7565995142a,,,,,,M,,C,2014-09-09 00:00:00,Leaver,114,,,,2,,,,,,,,2,,
137946,56a0afdc-af94-4a71-8cf2-c7aa399d5ba2,,,,,,F,,C,2013-09-01 00:00:00,11,108,,,,,,,,,,,,,,
175347,b86442fb-7c6f-4e41-82e9-f5ccce07741e,,,,,,M,,C,2013-09-04 00:00:00,7,106,,,2,,,,,,,2,,,,
134360,61995b1e-089f-43ae-8829-2831edf71a96,,,,,,F,,C,2013-09-03 00:00:00,9,111,,,,,,,,,,2,,,,
126869,71f269aa-5cea-490e-9a18-b3aa5723cb49,,,,,,M,,C,2012-09-04 00:00:00,7,109,,,,,,,,,,,,,,
226291,d6f2ded1-677c-4dca-a4f7-b70fbe047e56,,,,,,F,,C,2016-09-01 00:00:00,8,112,,,3,,,,,,,,,,,
161919,6579c82e-ea48-4055-a57d-ee09883e5ccf,,,,,,F,,C,2015-09-03 00:00:00,9,104,,,10,,,,,,,1,,,,
230288,f6b23c26-f1f9-4475-9f61-a9856b533712,,,,,,M,,C,2015-09-04 00:00:00,7,110,,,,,,,,,,,,,,
177899,d0005d79-8bf5-4b4c-b3b0-36e759d37703,,,,,,M,,C,2015-09-03 00:00:00,8,105,,,,,,,,,,1,,,5,
234297,744f481a-c8bc-47dd-b79e-c028f7777c80,,,,,,M,,C,2016-09-05 00:00:00,7,114,,,2,,,,,,,,,,,
93465,42b0b766-e324-4b81-8ce1-36b07b3d4d23,,,,,,F,,C,2016-09-01 00:00:00,7,115,,,7,,,,,,,2,,,,
220351,224ea45a-1787-45e8-b643-70c207905117,,,,,,F,,C,2016-09-05 00:00:00,7,109,,,,1,,,,,,,,,9,
169128,7c7aeef9-4d03-430f-861d-5fd6e357e398,,,,,,M,,C,2012-09-04 00:00:00,10,118,,,,,,,,,,,,,,
185223,96e4580a-a71b-4a57-8cb3-3222c9aba277,,,,,,F,,C,2015-09-01 00:00:00,Leaver,115,,,,,,,,,,,,,,
186260,9615c692-1bcc-47c1-aaaf-ca18db5d4107,,,,,,F,,C,2013-09-06 00:00:00,11,107,,,4,,,,,,,,,,,
190885,8a0dec7f-708d-4dc3-9834-f2be6bcd6253,,,,,,M,,C,2013-09-05 00:00:00,10,110,,,3,2,,,,,,,,,,
